zip,waitlist_candidates,waitlist_episodes,count_bin
60571,1,1,<50
60583,2,2,<50
60585,50,54,50-99
60586,153,158,100-249
60595,1,1,<50
60600,2,2,<50
60601,58,61,50-99
60602,13,14,<50
60603,1,1,<50
60604,6,6,<50
60605,62,63,50-99
60606,15,16,<50
60607,53,56,50-99
60608,292,306,250-499
60609,277,285,250-499
60610,136,142,100-249
60611,145,158,100-249
60612,177,187,100-249
60613,125,141,100-249
60614,83,88,50-99
60615,170,178,100-249
60616,193,200,100-249
60617,510,530,500-999
60618,313,331,250-499
60619,417,433,250-499
60620,481,499,250-499
60621,181,187,100-249
60622,147,149,100-249
60623,385,402,250-499
60624,215,228,100-249
60625,258,268,250-499
60626,146,152,100-249
60627,5,5,<50
60628,473,497,250-499
60629,564,581,500-999
60630,192,201,100-249
60631,86,92,50-99
60632,368,378,250-499
60633,61,63,50-99
60634,266,283,250-499
60635,1,1,<50
60636,202,209,100-249
60637,249,259,100-249
60638,242,253,100-249
60639,447,469,250-499
60640,198,206,100-249
60641,241,256,100-249
60642,47,50,<50
60643,300,309,250-499
60644,290,299,250-499
60645,173,175,100-249
60646,91,98,50-99
60647,267,281,250-499
60648,1,1,<50
60649,278,286,250-499
60651,405,421,250-499
60652,255,262,250-499
60653,180,185,100-249
60654,43,47,<50
60655,99,105,50-99
60656,125,129,100-249
60657,112,113,100-249
60659,136,138,100-249
60660,140,146,100-249
60661,9,9,<50
60662,1,1,<50
60664,1,1,<50
60674,1,1,<50
60675,1,1,<50
60680,4,4,<50
60683,1,1,<50
60690,5,5,<50
60691,1,1,<50
60694,1,1,<50
60706,58,62,50-99
60707,158,162,100-249
60712,44,46,<50
60714,102,108,100-249
60715,1,1,<50
60803,86,93,50-99
60804,397,418,250-499
60805,105,108,100-249
60806,1,1,<50
60821,1,1,<50
60827,172,176,100-249
60901,119,126,100-249
60910,1,1,<50
60911,3,3,<50
60912,2,2,<50
60913,3,3,<50
60914,86,93,50-99
60915,36,40,<50
60917,2,2,<50
60920,4,4,<50
60921,3,3,<50
60922,10,10,<50
60924,3,3,<50
60927,8,8,<50
60928,1,1,<50
60929,2,2,<50
60930,1,1,<50
60931,2,2,<50
60932,1,1,<50
60933,1,1,<50
60934,1,1,<50
60935,1,1,<50
60936,13,13,<50
60938,7,7,<50
60940,7,7,<50
60941,4,4,<50
60942,21,21,<50
60944,3,3,<50
60946,3,3,<50
60948,2,2,<50
60949,2,2,<50
60950,47,49,<50
60951,3,3,<50
60952,1,1,<50
60953,5,5,<50
60954,19,19,<50
60955,4,5,<50
60957,14,14,<50
60958,6,6,<50
60959,2,2,<50
60960,4,5,<50
60961,2,2,<50
60962,2,2,<50
60963,7,7,<50
60964,19,20,<50
60966,5,5,<50
60970,17,17,<50
60973,1,1,<50
61001,2,2,<50
61006,5,5,<50
61007,2,2,<50
61008,123,127,100-249
61010,16,18,<50
61011,10,10,<50
61012,6,6,<50
61013,1,1,<50
61014,2,2,<50
61015,2,2,<50
61016,14,14,<50
61018,3,3,<50
61019,8,9,<50
61020,7,7,<50
61021,75,78,50-99
61024,3,3,<50
61025,8,9,<50
61028,1,1,<50
61030,9,9,<50
61031,4,5,<50
61032,104,109,100-249
61036,13,13,<50
61038,2,2,<50
61039,2,2,<50
61041,3,3,<50
61042,2,2,<50
61046,7,7,<50
61047,3,3,<50
61048,11,11,<50
61049,4,4,<50
61051,2,2,<50
61052,3,3,<50
61053,5,5,<50
61054,8,8,<50
61055,1,1,<50
61060,4,4,<50
61061,19,20,<50
61062,3,3,<50
61063,6,6,<50
61064,5,6,<50
61065,26,27,<50
61067,4,4,<50
61068,44,48,<50
61070,2,2,<50
61071,43,46,<50
61072,30,30,<50
61073,56,60,50-99
61074,16,16,<50
61075,2,2,<50
61078,4,4,<50
61079,1,1,<50
61080,27,30,<50
61081,65,68,50-99
61084,8,9,<50
61085,7,7,<50
61087,4,4,<50
61088,21,21,<50
61089,1,1,<50
61101,82,86,50-99
61102,73,78,50-99
61103,96,98,50-99
61104,67,67,50-99
61105,4,4,<50
61107,111,114,100-249
61108,104,105,100-249
61109,92,94,50-99
61111,70,72,50-99
61114,50,53,50-99
61115,82,88,50-99
61125,1,1,<50
61126,1,1,<50
61130,1,1,<50
61132,1,1,<50
61144,1,1,<50
61201,105,108,100-249
61202,1,1,<50
61230,6,7,<50
61231,9,9,<50
61232,3,3,<50
61233,2,2,<50
61234,2,2,<50
61235,4,4,<50
61238,3,5,<50
61239,5,5,<50
61240,11,11,<50
61241,22,22,<50
61242,1,1,<50
61244,81,83,50-99
61250,7,7,<50
61252,16,17,<50
61254,25,26,<50
61256,6,6,<50
61257,2,3,<50
61258,1,1,<50
61259,4,4,<50
61261,3,3,<50
61262,1,1,<50
61264,28,30,<50
61265,120,127,100-249
61266,2,2,<50
61269,1,1,<50
61270,20,23,<50
61272,4,4,<50
61273,9,9,<50
61274,1,1,<50
61275,8,8,<50
61277,3,3,<50
61278,3,3,<50
61279,2,2,<50
61281,7,7,<50
61282,33,34,<50
61283,3,3,<50
61284,5,5,<50
61301,31,31,<50
61310,21,22,<50
61311,1,1,<50
61312,2,2,<50
61313,2,2,<50
61314,1,1,<50
61315,1,1,<50
61317,1,1,<50
61318,2,2,<50
61319,6,6,<50
61320,2,2,<50
61321,1,1,<50
61322,12,12,<50
61323,1,1,<50
61325,7,7,<50
61326,5,5,<50
61327,1,1,<50
61329,6,6,<50
61330,7,8,<50
61332,1,1,<50
61334,3,3,<50
61335,2,2,<50
61336,2,3,<50
61340,1,1,<50
61341,31,32,<50
61342,32,32,<50
61344,2,2,<50
61345,2,2,<50
61348,19,21,<50
61349,4,5,<50
61350,76,79,50-99
61353,6,6,<50
61354,38,39,<50
61356,38,41,<50
61358,1,1,<50
61360,11,11,<50
61361,6,6,<50
61362,22,23,<50
61364,68,69,50-99
61367,4,5,<50
61368,5,5,<50
61369,4,4,<50
61370,3,3,<50
61372,1,1,<50
61373,8,8,<50
61375,4,4,<50
61376,2,2,<50
61377,5,5,<50
61378,2,2,<50
61379,3,3,<50
61401,107,108,100-249
61410,10,11,<50
61411,2,2,<50
61412,2,2,<50
61413,6,7,<50
61415,1,1,<50
61416,1,1,<50
61417,2,2,<50
61420,2,2,<50
61421,1,1,<50
61422,12,12,<50
61423,3,3,<50
61425,2,2,<50
61426,1,1,<50
61427,10,10,<50
61428,2,2,<50
61430,5,5,<50
61431,3,4,<50
61432,1,1,<50
61434,4,4,<50
61435,1,1,<50
61436,1,1,<50
61437,1,1,<50
61438,5,5,<50
61442,2,2,<50
61443,42,44,<50
61447,3,3,<50
61448,9,9,<50
61450,5,5,<50
61451,1,1,<50
61453,4,4,<50
61454,1,1,<50
61455,36,36,<50
61458,2,2,<50
61459,2,2,<50
61460,1,1,<50
61462,17,17,<50
61465,1,1,<50
61466,2,2,<50
61467,3,3,<50
61468,1,1,<50
61469,2,2,<50
61470,1,1,<50
61471,2,2,<50
61473,7,7,<50
61474,1,1,<50
61477,1,1,<50
61481,1,1,<50
61483,8,8,<50
61484,3,3,<50
61485,1,1,<50
61486,5,5,<50
61488,1,1,<50
61489,2,3,<50
61490,7,8,<50
61491,5,5,<50
61501,8,8,<50
61504,1,1,<50
61516,1,1,<50
61517,7,7,<50
61519,2,2,<50
61520,58,62,50-99
61523,42,45,<50
61524,4,5,<50
61525,26,27,<50
61526,3,3,<50
61528,7,7,<50
61529,8,8,<50
61530,15,15,<50
61531,11,11,<50
61532,1,1,<50
61533,9,9,<50
61534,6,6,<50
61535,6,6,<50
61536,11,12,<50
61537,13,14,<50
61540,8,9,<50
61541,1,1,<50
61542,15,15,<50
61543,1,1,<50
61544,3,3,<50
61545,3,3,<50
61546,12,12,<50
61547,11,11,<50
61548,28,29,<50
61550,38,41,<50
61552,1,1,<50
61554,132,139,100-249
61555,2,2,<50
61559,9,9,<50
61560,7,8,<50
61561,9,11,<50
61563,2,2,<50
61564,4,4,<50
61565,5,5,<50
61567,7,8,<50
61568,11,11,<50
61569,4,4,<50
61570,5,5,<50
61571,68,71,50-99
61572,3,3,<50
61583,1,1,<50
61601,6,6,<50
61602,6,6,<50
61603,63,65,50-99
61604,131,135,100-249
61605,95,96,50-99
61606,13,13,<50
61607,41,43,<50
61608,1,1,<50
61610,11,11,<50
61611,67,69,50-99
61612,3,3,<50
61614,79,82,50-99
61615,62,66,50-99
61616,20,21,<50
61617,1,1,<50
61625,1,1,<50
61642,1,1,<50
61654,1,1,<50
61660,1,1,<50
61701,107,110,100-249
61702,2,2,<50
61704,93,96,50-99
61705,26,27,<50
61707,1,1,<50
61720,1,1,<50
61721,2,2,<50
61722,2,3,<50
61723,6,7,<50
61724,2,2,<50
61725,3,3,<50
61726,11,11,<50
61727,25,26,<50
61728,6,6,<50
61729,1,1,<50
61730,1,2,<50
61732,5,5,<50
61733,5,5,<50
61734,7,7,<50
61736,5,6,<50
61737,1,1,<50
61738,10,10,<50
61739,10,11,<50
61740,5,5,<50
61741,5,5,<50
61742,1,1,<50
61744,8,8,<50
61745,13,13,<50
61747,4,4,<50
61748,7,7,<50
61749,1,1,<50
61752,16,16,<50
61753,8,8,<50
61754,3,3,<50
61755,12,12,<50
61756,6,6,<50
61759,3,3,<50
61760,7,7,<50
61761,105,109,100-249
61764,42,45,<50
61769,1,1,<50
61770,6,6,<50
61771,4,4,<50
61772,2,3,<50
61774,4,5,<50
61776,8,9,<50
61777,4,4,<50
61778,2,2,<50
61801,35,36,<50
61802,61,63,50-99
61803,3,3,<50
61811,1,1,<50
61812,1,1,<50
61813,5,5,<50
61814,3,3,<50
61815,1,1,<50
61817,7,7,<50
61818,3,3,<50
61820,44,46,<50
61821,78,82,50-99
61822,61,63,50-99
61826,3,6,<50
61830,1,1,<50
61832,86,90,50-99
61833,8,8,<50
61834,24,25,<50
61839,2,2,<50
61840,5,5,<50
61841,4,4,<50
61842,10,11,<50
61843,7,7,<50
61844,4,5,<50
61845,2,2,<50
61846,8,8,<50
61847,4,4,<50
61848,1,1,<50
61849,1,1,<50
61850,1,1,<50
61851,2,2,<50
61852,1,1,<50
61853,33,33,<50
61854,4,4,<50
61856,19,19,<50
61858,10,10,<50
61859,1,1,<50
61863,5,5,<50
61864,6,6,<50
61865,9,9,<50
61866,53,54,50-99
61870,2,2,<50
61871,1,1,<50
61872,3,3,<50
61873,17,20,<50
61874,18,18,<50
61875,3,4,<50
61876,1,1,<50
61877,2,2,<50
61878,9,9,<50
61880,8,8,<50
61882,5,5,<50
61883,11,11,<50
61884,3,3,<50
61901,1,1,<50
61905,1,1,<50
61910,10,10,<50
61911,9,10,<50
61912,4,4,<50
61913,9,10,<50
61914,5,5,<50
61917,1,1,<50
61919,2,2,<50
61920,28,28,<50
61924,7,8,<50
61925,3,3,<50
61928,7,7,<50
61929,3,3,<50
61930,1,2,<50
61931,3,3,<50
61932,1,1,<50
61933,5,5,<50
61936,1,1,<50
61937,5,5,<50
61938,65,69,50-99
61940,1,1,<50
61942,3,3,<50
61943,4,4,<50
61944,27,29,<50
61951,17,18,<50
61953,13,13,<50
61955,1,1,<50
61956,10,10,<50
61957,3,3,<50
62001,4,4,<50
62002,103,107,100-249
62006,1,1,<50
62009,5,5,<50
62010,29,30,<50
62011,1,1,<50
62012,18,18,<50
62013,3,3,<50
62014,8,8,<50
62015,5,7,<50
62016,11,12,<50
62017,1,1,<50
62018,6,6,<50
62019,1,1,<50
62021,5,5,<50
62022,5,5,<50
62024,26,26,<50
62025,72,74,50-99
62027,2,2,<50
62028,2,2,<50
62032,1,1,<50
62033,15,15,<50
62034,30,33,<50
62035,47,49,<50
62036,3,3,<50
62037,7,7,<50
62040,114,118,100-249
62044,5,5,<50
62045,1,1,<50
62046,3,3,<50
62047,1,1,<50
62048,3,3,<50
62049,14,15,<50
62050,1,1,<50
62051,3,3,<50
62052,25,27,<50
62053,1,1,<50
62054,2,2,<50
62056,24,26,<50
62058,2,2,<50
62059,1,1,<50
62060,26,27,<50
62061,5,6,<50
62062,23,25,<50
62063,5,5,<50
62065,1,1,<50
62067,8,8,<50
62069,9,9,<50
62070,1,1,<50
62075,8,8,<50
62077,1,1,<50
62080,3,4,<50
62081,1,1,<50
62082,6,6,<50
62084,4,4,<50
62085,1,1,<50
62086,5,5,<50
62087,1,1,<50
62088,13,14,<50
62089,1,1,<50
62090,6,6,<50
62091,2,2,<50
62092,6,6,<50
62093,1,1,<50
62094,6,7,<50
62095,27,27,<50
62097,13,14,<50
62125,1,1,<50
62148,1,1,<50
62201,20,20,<50
62202,4,4,<50
62203,28,30,<50
62204,29,29,<50
62205,40,40,<50
62206,65,66,50-99
62207,21,22,<50
62208,49,52,<50
62214,2,3,<50
62215,3,3,<50
62216,6,6,<50
62218,2,2,<50
62219,4,4,<50
62220,50,54,50-99
62221,78,83,50-99
62222,3,3,<50
62223,48,49,<50
62225,5,5,<50
62226,95,98,50-99
62230,14,15,<50
62231,17,17,<50
62232,20,24,<50
62233,9,12,<50
62234,99,99,50-99
62236,29,31,<50
62237,5,5,<50
62238,3,3,<50
62239,12,12,<50
62240,2,2,<50
62241,1,1,<50
62242,2,2,<50
62243,13,14,<50
62244,5,5,<50
62245,4,4,<50
62246,19,19,<50
62248,1,1,<50
62249,21,21,<50
62250,1,1,<50
62252,1,1,<50
62254,11,11,<50
62255,2,2,<50
62257,5,7,<50
62258,23,25,<50
62259,1,1,<50
62260,21,22,<50
62262,6,6,<50
62263,9,9,<50
62264,8,8,<50
62265,12,13,<50
62268,1,1,<50
62269,104,111,100-249
62271,6,6,<50
62272,6,6,<50
62274,18,18,<50
62275,9,11,<50
62277,3,3,<50
62278,16,16,<50
62280,1,1,<50
62281,4,4,<50
62282,1,1,<50
62284,1,1,<50
62285,11,11,<50
62286,19,19,<50
62288,4,4,<50
62289,5,5,<50
62292,2,2,<50
62293,7,7,<50
62294,33,36,<50
62295,2,2,<50
62298,42,45,<50
62301,70,70,50-99
62305,50,53,50-99
62306,1,1,<50
62311,1,1,<50
62312,3,3,<50
62314,4,4,<50
62316,1,1,<50
62320,5,5,<50
62321,5,5,<50
62323,1,1,<50
62324,1,1,<50
62326,4,5,<50
62330,2,3,<50
62338,2,3,<50
62339,1,1,<50
62340,1,1,<50
62341,9,9,<50
62347,2,2,<50
62349,1,1,<50
62351,7,8,<50
62353,12,14,<50
62354,5,5,<50
62356,2,2,<50
62358,3,3,<50
62360,3,3,<50
62363,15,15,<50
62365,1,1,<50
62366,4,4,<50
62367,1,1,<50
62373,2,2,<50
62376,6,6,<50
62378,2,2,<50
62379,2,2,<50
62401,45,45,<50
62410,5,5,<50
62411,5,5,<50
62414,1,1,<50
62417,7,7,<50
62418,4,4,<50
62420,8,9,<50
62421,1,1,<50
62422,4,4,<50
62423,2,2,<50
62424,4,4,<50
62425,1,1,<50
62426,3,3,<50
62427,3,3,<50
62428,12,12,<50
62431,5,5,<50
62432,2,2,<50
62433,1,1,<50
62436,1,1,<50
62438,1,1,<50
62439,12,13,<50
62440,2,2,<50
62441,6,6,<50
62442,5,5,<50
62443,7,8,<50
62445,3,3,<50
62446,3,3,<50
62447,10,11,<50
62448,18,18,<50
62449,8,8,<50
62450,23,23,<50
62451,7,9,<50
62452,2,2,<50
62454,18,18,<50
62458,4,4,<50
62460,5,5,<50
62461,5,5,<50
62462,2,2,<50
62463,3,3,<50
62464,1,1,<50
62465,3,3,<50
62466,2,2,<50
62467,13,13,<50
62468,2,2,<50
62471,15,16,<50
62473,6,6,<50
62474,3,3,<50
62475,1,1,<50
62476,5,5,<50
62477,2,2,<50
62478,1,1,<50
62479,1,2,<50
62480,1,1,<50
62501,9,10,<50
62510,4,4,<50
62513,3,3,<50
62514,2,2,<50
62518,1,1,<50
62520,5,7,<50
62521,134,138,100-249
62522,60,61,50-99
62523,8,8,<50
62524,1,1,<50
62526,115,115,100-249
62528,1,1,<50
62530,6,6,<50
62531,3,3,<50
62533,3,3,<50
62534,2,2,<50
62535,5,5,<50
62536,3,3,<50
62537,3,3,<50
62538,1,1,<50
62539,5,5,<50
62540,3,3,<50
62543,3,3,<50
62544,4,4,<50
62545,5,5,<50
62546,5,5,<50
62547,3,3,<50
62548,5,6,<50
62549,9,9,<50
62550,4,4,<50
62551,4,4,<50
62553,2,2,<50
62554,7,9,<50
62557,14,15,<50
62558,10,10,<50
62560,9,9,<50
62561,23,25,<50
62563,12,12,<50
62565,16,16,<50
62567,2,2,<50
62568,50,53,50-99
62570,3,3,<50
62571,6,6,<50
62572,1,1,<50
62573,3,3,<50
62585,1,1,<50
62588,1,1,<50
62592,1,1,<50
62612,6,6,<50
62613,15,15,<50
62615,14,16,<50
62617,3,4,<50
62618,29,30,<50
62621,3,3,<50
62622,1,1,<50
62624,2,2,<50
62625,4,4,<50
62626,18,18,<50
62627,5,5,<50
62628,1,1,<50
62629,47,47,<50
62630,2,2,<50
62631,1,1,<50
62633,2,2,<50
62634,2,2,<50
62635,2,2,<50
62636,1,1,<50
62638,5,5,<50
62640,7,8,<50
62642,8,8,<50
62643,4,4,<50
62644,15,16,<50
62649,3,3,<50
62650,73,76,50-99
62656,52,55,50-99
62661,4,4,<50
62664,9,9,<50
62665,4,4,<50
62666,1,1,<50
62667,1,1,<50
62668,5,5,<50
62670,11,11,<50
62671,1,1,<50
62672,1,1,<50
62673,1,1,<50
62675,17,20,<50
62677,6,6,<50
62681,11,11,<50
62682,1,1,<50
62684,7,7,<50
62685,1,1,<50
62688,1,1,<50
62689,2,2,<50
62690,9,9,<50
62691,5,6,<50
62692,9,10,<50
62693,6,6,<50
62694,5,5,<50
62701,6,6,<50
62702,131,136,100-249
62703,103,108,100-249
62704,112,113,100-249
62705,1,1,<50
62707,26,26,<50
62708,3,3,<50
62711,36,38,<50
62712,30,31,<50
62756,1,1,<50
62791,3,3,<50
62792,1,1,<50
62801,66,69,50-99
62803,1,1,<50
62806,9,9,<50
62807,2,2,<50
62808,4,4,<50
62809,1,1,<50
62810,2,2,<50
62811,1,1,<50
62812,29,30,<50
62814,7,8,<50
62815,2,2,<50
62817,1,1,<50
62818,3,4,<50
62819,1,1,<50
62821,16,16,<50
62822,5,5,<50
62823,3,3,<50
62824,7,7,<50
62827,4,4,<50
62828,2,2,<50
62830,4,4,<50
62832,28,28,<50
62833,1,1,<50
62835,4,4,<50
62836,1,1,<50
62837,26,28,<50
62838,7,7,<50
62839,15,15,<50
62841,1,1,<50
62842,3,4,<50
62844,8,8,<50
62848,2,2,<50
62849,6,6,<50
62851,1,1,<50
62853,3,3,<50
62854,6,6,<50
62856,1,1,<50
62857,1,1,<50
62858,7,7,<50
62859,9,9,<50
62860,1,1,<50
62863,24,27,<50
62864,59,61,50-99
62865,7,7,<50
62867,2,2,<50
62868,2,2,<50
62869,4,4,<50
62870,3,3,<50
62872,2,2,<50
62874,3,3,<50
62875,3,3,<50
62876,1,1,<50
62878,3,3,<50
62880,5,5,<50
62881,24,24,<50
62882,5,5,<50
62883,1,1,<50
62884,6,6,<50
62885,4,4,<50
62886,1,1,<50
62887,1,1,<50
62888,12,12,<50
62889,2,3,<50
62890,5,5,<50
62891,4,4,<50
62892,2,3,<50
62893,1,1,<50
62894,3,3,<50
62895,2,2,<50
62896,27,30,<50
62897,2,2,<50
62898,6,7,<50
62899,6,6,<50
62901,45,45,<50
62902,7,7,<50
62903,9,10,<50
62906,14,15,<50
62907,7,8,<50
62908,1,1,<50
62910,12,13,<50
62912,6,6,<50
62914,5,5,<50
62915,4,4,<50
62916,4,4,<50
62917,7,7,<50
62918,26,26,<50
62919,3,3,<50
62920,10,10,<50
62921,2,2,<50
62922,7,7,<50
62923,3,4,<50
62924,4,5,<50
62926,1,1,<50
62927,1,1,<50
62928,2,2,<50
62929,1,1,<50
62930,19,20,<50
62931,1,2,<50
62932,6,6,<50
62933,2,2,<50
62934,1,1,<50
62935,7,7,<50
62938,9,9,<50
62939,5,5,<50
62941,2,2,<50
62942,1,1,<50
62943,2,2,<50
62946,30,30,<50
62947,1,1,<50
62948,32,33,<50
62949,1,1,<50
62950,2,2,<50
62951,10,11,<50
62952,5,6,<50
62954,2,2,<50
62956,2,2,<50
62957,3,3,<50
62958,3,3,<50
62959,82,84,50-99
62960,44,45,<50
62963,3,3,<50
62966,40,40,<50
62972,2,2,<50
62974,4,4,<50
62976,2,2,<50
62977,1,1,<50
62979,3,3,<50
62982,2,2,<50
62983,3,4,<50
62984,9,9,<50
62985,2,2,<50
62987,1,1,<50
62988,2,2,<50
62990,3,3,<50
62992,2,2,<50
62994,3,3,<50
62995,12,13,<50
62996,2,3,<50
62999,5,5,<50
63002,1,1,<50
63005,43,45,<50
63008,1,1,<50
63010,87,87,50-99
63011,103,108,100-249
63012,27,27,<50
63013,6,7,<50
63014,1,1,<50
63015,9,9,<50
63016,18,18,<50
63017,112,121,100-249
63019,15,17,<50
63020,49,54,<50
63021,139,144,100-249
63022,2,2,<50
63023,9,9,<50
63025,50,50,50-99
63026,95,102,50-99
63028,75,76,50-99
63030,1,1,<50
63031,175,180,100-249
63032,2,2,<50
63033,226,232,100-249
63034,98,101,50-99
63036,2,2,<50
63037,6,6,<50
63038,20,22,<50
63039,4,4,<50
63040,20,20,<50
63041,2,2,<50
63042,82,82,50-99
63043,67,69,50-99
63044,38,38,<50
63048,11,11,<50
63049,66,71,50-99
63050,27,29,<50
63051,41,42,<50
63052,70,73,50-99
63055,9,10,<50
63056,7,7,<50
63060,8,8,<50
63061,1,1,<50
63068,8,8,<50
63069,41,42,<50
63070,19,19,<50
63071,5,5,<50
63072,14,15,<50
63073,4,5,<50
63074,52,57,50-99
63077,26,27,<50
63080,28,28,<50
63084,41,41,<50
63087,1,1,<50
63088,17,19,<50
63089,15,15,<50
63090,56,59,50-99
63091,3,3,<50
63101,5,5,<50
63102,2,2,<50
63103,23,25,<50
63104,51,52,50-99
63105,38,39,<50
63106,50,50,50-99
63107,43,43,<50
63108,69,69,50-99
63109,86,87,50-99
63110,60,60,50-99
63111,65,67,50-99
63112,71,74,50-99
63113,63,63,50-99
63114,124,128,100-249
63115,103,103,100-249
63116,133,136,100-249
63117,25,26,<50
63118,85,88,50-99
63119,88,94,50-99
63120,41,42,<50
63121,127,128,100-249
63122,88,89,50-99
63123,119,123,100-249
63124,28,29,<50
63125,97,99,50-99
63126,46,46,<50
63127,10,10,<50
63128,85,89,50-99
63129,118,126,100-249
63130,121,124,100-249
63131,63,65,50-99
63132,55,55,50-99
63133,35,35,<50
63134,53,53,50-99
63135,113,118,100-249
63136,275,286,250-499
63137,111,116,100-249
63138,94,96,50-99
63139,58,61,50-99
63140,2,2,<50
63141,43,43,<50
63143,15,15,<50
63144,21,21,<50
63146,90,93,50-99
63147,57,58,50-99
63148,1,1,<50
63156,3,3,<50
63163,1,1,<50
63178,1,1,<50
63187,1,1,<50
63188,2,2,<50
63196,1,1,<50
63201,1,1,<50
63216,1,1,<50
63301,122,124,100-249
63303,115,116,100-249
63304,111,115,100-249
63305,1,1,<50
63306,1,1,<50
63308,1,1,<50
63330,1,1,<50
63332,6,6,<50
63333,2,2,<50
63334,16,16,<50
63336,5,6,<50
63339,4,4,<50
63341,9,9,<50
63342,1,1,<50
63343,12,13,<50
63344,8,8,<50
63345,1,1,<50
63347,7,7,<50
63348,19,20,<50
63349,4,4,<50
63351,7,7,<50
63352,2,2,<50
63353,12,12,<50
63357,8,8,<50
63359,3,3,<50
63361,10,10,<50
63362,26,27,<50
63363,2,3,<50
63364,1,1,<50
63366,135,140,100-249
63367,63,66,50-99
63368,106,109,100-249
63369,12,12,<50
63370,1,1,<50
63373,3,3,<50
63375,1,1,<50
63376,201,208,100-249
63377,5,6,<50
63379,66,69,50-99
63381,1,1,<50
63382,9,9,<50
63383,38,39,<50
63384,4,4,<50
63385,94,102,50-99
63386,4,4,<50
63388,2,2,<50
63389,9,10,<50
63390,25,25,<50
63401,61,66,50-99
63430,1,1,<50
63431,1,1,<50
63432,1,1,<50
63434,1,1,<50
63435,8,8,<50
63436,2,2,<50
63437,5,5,<50
63438,1,1,<50
63440,4,4,<50
63441,4,4,<50
63443,2,2,<50
63445,7,7,<50
63447,2,2,<50
63448,4,4,<50
63450,1,1,<50
63452,2,2,<50
63454,3,3,<50
63456,8,8,<50
63458,2,2,<50
63459,12,12,<50
63461,12,12,<50
63462,7,7,<50
63468,3,3,<50
63469,2,2,<50
63471,1,1,<50
63472,3,3,<50
63474,1,1,<50
63501,37,37,<50
63530,3,3,<50
63531,3,3,<50
63532,2,2,<50
63533,3,3,<50
63534,3,3,<50
63537,6,6,<50
63539,1,1,<50
63541,1,1,<50
63543,2,2,<50
63544,3,3,<50
63545,3,3,<50
63546,7,7,<50
63547,2,3,<50
63548,2,2,<50
63549,4,4,<50
63551,1,1,<50
63552,20,20,<50
63555,5,5,<50
63556,8,8,<50
63558,1,1,<50
63559,2,2,<50
63561,1,1,<50
63565,11,12,<50
63566,1,1,<50
63568,1,1,<50
63595,1,1,<50
63601,52,55,50-99
63620,2,2,<50
63621,4,4,<50
63622,1,1,<50
63623,2,2,<50
63624,6,6,<50
63625,2,2,<50
63626,2,2,<50
63627,5,5,<50
63628,38,40,<50
63629,3,3,<50
63630,13,13,<50
63631,4,4,<50
63636,1,1,<50
63637,5,5,<50
63638,4,4,<50
63640,70,74,50-99
63645,22,22,<50
63648,4,4,<50
63650,9,9,<50
63652,1,1,<50
63653,4,4,<50
63654,1,1,<50
63655,4,4,<50
63656,1,1,<50
63660,7,7,<50
63662,1,1,<50
63663,1,1,<50
63664,25,25,<50
63666,1,1,<50
63668,1,1,<50
63670,21,21,<50
63673,2,2,<50
63675,1,1,<50
63701,68,71,50-99
63702,3,3,<50
63703,17,17,<50
63704,2,2,<50
63708,1,1,<50
63730,6,6,<50
63732,2,2,<50
63736,6,6,<50
63739,2,2,<50
63740,10,10,<50
63744,1,1,<50
63748,3,3,<50
63751,3,3,<50
63755,45,46,<50
63758,2,3,<50
63760,1,1,<50
63764,11,11,<50
63766,4,4,<50
63767,1,1,<50
63771,12,13,<50
63775,32,35,<50
63780,8,9,<50
63781,2,2,<50
63784,2,2,<50
63785,4,4,<50
63801,69,70,50-99
63804,2,2,<50
63820,1,1,<50
63821,2,2,<50
63822,5,5,<50
63823,5,5,<50
63825,11,11,<50
63829,2,2,<50
63830,21,22,<50
63834,21,22,<50
63836,1,1,<50
63840,1,1,<50
63841,35,35,<50
63845,11,11,<50
63846,6,6,<50
63848,2,2,<50
63849,1,1,<50
63851,12,13,<50
63852,2,2,<50
63855,1,1,<50
63857,23,24,<50
63862,7,7,<50
63863,17,18,<50
63866,2,2,<50
63867,3,3,<50
63869,8,8,<50
63870,3,4,<50
63873,19,19,<50
63874,1,1,<50
63876,5,5,<50
63877,8,8,<50
63879,3,3,<50
63882,1,1,<50
63886,1,1,<50
63901,93,100,50-99
63902,1,1,<50
63905,1,1,<50
63907,1,1,<50
63933,10,10,<50
63935,38,38,<50
63936,1,1,<50
63937,8,8,<50
63938,2,2,<50
63939,5,5,<50
63940,5,5,<50
63943,3,4,<50
63944,4,4,<50
63945,2,3,<50
63950,1,1,<50
63951,1,1,<50
63952,1,1,<50
63953,6,6,<50
63954,2,2,<50
63955,1,1,<50
63957,11,11,<50
63959,1,1,<50
63960,9,9,<50
63962,1,1,<50
63964,2,2,<50
63965,5,5,<50
63966,6,6,<50
63967,3,3,<50
64001,2,2,<50
64007,1,1,<50
64011,10,11,<50
64012,91,94,50-99
64013,1,1,<50
64014,72,74,50-99
64015,94,96,50-99
64016,15,15,<50
64017,2,2,<50
64018,3,3,<50
64019,9,9,<50
64020,11,11,<50
64021,1,1,<50
64022,1,1,<50
64024,56,60,50-99
64028,1,1,<50
64029,47,49,<50
64030,137,139,100-249
64033,1,1,<50
64034,22,22,<50
64035,2,2,<50
