file,variable,label
pubsaf2603/tx_kp.sas7bdat,REC_DIAL_DT,Date first Dialyzed
pubsaf2603/tx_kp.sas7bdat,REC_PRETX_BIOPSY,Was preimplantation kidney biopsy performed at the transplant center:
pubsaf2603/tx_kp.sas7bdat,REC_PRETX_TXFUS,Did patient receive any pretransplant blood tranfusions
pubsaf2603/tx_kp.sas7bdat,REC_GROWTH_HORMONE,Is growth hormone therapy used between listing and transplant (Ped Only)
pubsaf2603/tx_kp.sas7bdat,REC_FRAC_PASTYR,Fracture in the past year (or since last follow-up) (Ped Only)
pubsaf2603/tx_kp.sas7bdat,REC_FRAC_SPINE,Spine-compression fracture?  (Ped Only)
pubsaf2603/tx_kp.sas7bdat,REC_FRAC_SPINE_NUM,# of Spine-compression fractures  (Ped Only)
pubsaf2603/tx_kp.sas7bdat,REC_FRAC_EXTREM,Extremity fracture?  (Ped Only)
pubsaf2603/tx_kp.sas7bdat,REC_FRAC_EXTREM_NUM,# of Extremity fractures  (Ped Only)
pubsaf2603/tx_kp.sas7bdat,REC_FRAC_OTHER,Other fracture?  (Ped Only)
pubsaf2603/tx_kp.sas7bdat,REC_FRAC_OTHER_NUM,# of Other fractures  (Ped Only)
pubsaf2603/tx_kp.sas7bdat,REC_AVN,AVN (avascular necrosis): (Ped Only)
pubsaf2603/tx_kp.sas7bdat,REC_ORG_RECEIVED_ON,Kidney(s) received on:
pubsaf2603/tx_kp.sas7bdat,REC_RECEIVED_ON_ICE,Received on ice:
pubsaf2603/tx_kp.sas7bdat,REC_RECEIVED_ON_PUMP,Received on pump:
pubsaf2603/tx_kp.sas7bdat,REC_FINAL_RESIST_TX,Final resistance at transplant:
pubsaf2603/tx_kp.sas7bdat,REC_FINAL_FLOW_RATE_TX,Final flow rate at transplant:
pubsaf2603/tx_kp.sas7bdat,REC_RESUM_MAINT_DIAL,Resumed Maintenance Dialysis
pubsaf2603/tx_kp.sas7bdat,REC_RESUM_MAINT_DIAL_DT,Date Maintenance Dialysis Resumed
pubsaf2603/tx_kp.sas7bdat,REC_FAIL_GRAFT_THROMB,Contrib Cause of Kidney Graft Failure: Graft Thrombosis
pubsaf2603/tx_kp.sas7bdat,REC_FAIL_SURG_COMPL,Contrib Cause of Kidney Graft Failure: Surgical Complications
pubsaf2603/tx_kp.sas7bdat,REC_FAIL_UROL_COMPL,Contrib Cause of Kidney Graft Failure: Urological Complications
pubsaf2603/tx_kp.sas7bdat,REC_PROD_URINE_GT40_24HRS,Kidney Produced > 40ml of Urine in First 24 Hours
pubsaf2603/tx_kp.sas7bdat,REC_FIRST_WEEK_DIAL,Patient Need Dialysis within First Week
pubsaf2603/tx_kp.sas7bdat,REC_CREAT_DECLINE_GE25,Creatinine Decline by 25% or More in First 24 Hour
pubsaf2603/tx_kp.sas7bdat,REC_REJ_TREAT_TY,Patient Treated for Rejection
pubsaf2603/tx_kp.sas7bdat,REC_DIAL_TY,Pretransplant Dialysis
pubsaf2603/tx_kp.sas7bdat,REC_PREV_GRAFT1_DT,Most Recent Graft Failure Date
pubsaf2603/tx_kp.sas7bdat,REC_PREV_GRAFT2_DT,2nd Most Recent Graft Failure Date
pubsaf2603/tx_kp.sas7bdat,REC_PREV_GRAFT3_DT,3rd Most Recent Graft Failure Date
pubsaf2603/tx_kp.sas7bdat,REC_PA_PRESERV_TM,Preserv: Total Pancreas Preservation Time
pubsaf2603/tx_kp.sas7bdat,REC_PA_REVASC,Surgery: Pancreas Revascularized
pubsaf2603/tx_kp.sas7bdat,REC_SURG_INCISION,Surgery: Surgical Incision
pubsaf2603/tx_kp.sas7bdat,REC_GRAFT_PLACEMENT,Surgery: Graft Placement
pubsaf2603/tx_kp.sas7bdat,REC_OPER_TECH,Surgery: Operative Technique
pubsaf2603/tx_kp.sas7bdat,REC_DUCT_MGMT,Surgery: Duct Management
pubsaf2603/tx_kp.sas7bdat,REC_VASC_MGMT,Surgery: Venous Vascular Management
pubsaf2603/tx_kp.sas7bdat,REC_ART_RECON,Surgery: Arterial Reconstruction
pubsaf2603/tx_kp.sas7bdat,REC_VEIN_EXTEND_GRAFT,Surgery: Venous Extension Graft
pubsaf2603/tx_kp.sas7bdat,REC_BLOOD_SUGAR_CNTL,Method of blood sugar control: (check all that apply)
pubsaf2603/tx_kp.sas7bdat,REC_BLOOD_SUGAR_CNTL_INSULIN,Method of blood sugar control: Insulin (5)
pubsaf2603/tx_kp.sas7bdat,REC_BLOOD_SUGAR_CNTL_ORAL_MEDS,Method of blood sugar control: Oral medication (5)
pubsaf2603/tx_kp.sas7bdat,REC_BLOOD_SUGAR_CNTL_UNK_PRE04,"Method of blood sugar control: Unknown, converted Pre-2004 (5)"
pubsaf2603/tx_kp.sas7bdat,REC_BLOOD_SUGAR_CNTL_DIET,Method of blood sugar control: Diet (5)
pubsaf2603/tx_kp.sas7bdat,REC_BLOOD_SUGAR_CNTL_NO_TREAT,Method of blood sugar control: No Treatment (5)
pubsaf2603/tx_kp.sas7bdat,REC_INSULIN_RESUM_DT,Date Insulin/Medication Resumed
pubsaf2603/tx_kp.sas7bdat,REC_PRETX_AVG_INSULIN_USED,PreTx: Average Daily Insulin Units
pubsaf2603/tx_kp.sas7bdat,REC_GRAFT_REM,Pancreas Graft Removed
pubsaf2603/tx_kp.sas7bdat,REC_GRAFT_REM_DT,Date Pancreas Graft Removed
pubsaf2603/tx_kp.sas7bdat,REC_FAIL_GRAFT_VASC_THROMB,Contrib Cause of Pancreas Graft Failure: Graft/Vascular Thrombosis
pubsaf2603/tx_kp.sas7bdat,REC_FAIL_BLEEDING,Contrib Cause of Pancreas Graft Failure: Bleeding
pubsaf2603/tx_kp.sas7bdat,REC_FAIL_ANAST_LEAK,Contrib Cause of Pancreas Graft Failure: Anastomotic Leak
pubsaf2603/tx_kp.sas7bdat,REC_FAIL_REJ_HYPER,Contrib Cause of Pancreas Graft Failure: Hyperacute Rejection
pubsaf2603/tx_kp.sas7bdat,REC_FAIL_BIOPSY_ISLETITIS,Contrib Cause of Pancreas Graft Failure: Biopsy Proven Isletits
pubsaf2603/tx_kp.sas7bdat,REC_FAIL_PANCREATITIS,Contrib Cause of Pancreas Graft Failure: Pancreatits
pubsaf2603/tx_kp.sas7bdat,REC_KI_GRAFT_STAT,Kidney Graft Status
pubsaf2603/tx_kp.sas7bdat,REC_KI_FAIL_DT,Date of Kidney Graft Failure
pubsaf2603/tx_kp.sas7bdat,REC_KI_TX_AFTER_PA,Px Received a KI from Another Donor Prior to Disch
pubsaf2603/tx_kp.sas7bdat,REC_KI_TX_AFTER_PA_DT,Date Px Received a KI from Another Donor Prior to
pubsaf2603/tx_kp.sas7bdat,REC_KI_DON_TY,Donor Type
pubsaf2603/tx_kp.sas7bdat,REC_PANCREATITIS,Pancreas TX Complications: Pancreatis
pubsaf2603/tx_kp.sas7bdat,REC_ANAST_LEAK,Pancreas TX Complications: Anastomotic Leak
pubsaf2603/tx_kp.sas7bdat,REC_ABSCESS,Pancreas TX Complications: Abcess or Local Infeciton
pubsaf2603/tx_kp.sas7bdat,REC_REJ_EVENT_NUM_KI,Number of Kidney Rejection Events
pubsaf2603/tx_kp.sas7bdat,REC_BIOPSY_KI,Kidney Biopsy Confirmation
pubsaf2603/tx_kp.sas7bdat,TRR_ID_PA,Unique identifier for TRR - unique key
pubsaf2603/tx_kp.sas7bdat,REC_GRAFT_STAT_PA,Pancreas Graft Status
pubsaf2603/tx_kp.sas7bdat,REC_FAIL_DT_PA,Date of Pancreas Graft Failure
pubsaf2603/tx_kp.sas7bdat,REC_FAIL_CAUSE_TY_PA,Primary Cause of Pancreas Graft Failure
pubsaf2603/tx_kp.sas7bdat,REC_FAIL_REJ_ACUTE_PA,Contrib Cause of Pancreas Graft Failure: Acute Rejection
pubsaf2603/tx_kp.sas7bdat,REC_FAIL_INFECT_PA,Contrib Cause of Pancreas Graft Failure: Infection
pubsaf2603/tx_kp.sas7bdat,REC_ACUTE_REJ_EPISODE_PA,Did patient have any pancreas acute rejection episodes between transplant and discharge:
pubsaf2603/tx_kp.sas7bdat,REC_ACUTE_REJ_BIOPSY_CONFIRM_PA,Was biopsy done to confirm pancreas acute rejection:
pubsaf2603/tx_kp.sas7bdat,REC_AGE_AT_TX,Age at TX
pubsaf2603/tx_kp.sas7bdat,REC_AGE_IN_MONTHS_AT_TX,Calculated Recipient Age in Months at TX
pubsaf2603/tx_kp.sas7bdat,REC_A1,Recipient/s HLA - A (1) antigen
pubsaf2603/tx_kp.sas7bdat,REC_A2,Recipient/s HLA - A (2) antigen
pubsaf2603/tx_kp.sas7bdat,REC_B1,Recipient/s HLA - B (1) antigen
pubsaf2603/tx_kp.sas7bdat,REC_B2,Recipient/s HLA - B (2) antigen
pubsaf2603/tx_kp.sas7bdat,REC_DR1,Recipient/s HLA - DR (1) antigen
pubsaf2603/tx_kp.sas7bdat,REC_DR2,Recipient/s HLA - DR (2) antigen
pubsaf2603/tx_kp.sas7bdat,REC_PRA_MOST_RECENT,Most Recent Serum PRA (%)
pubsaf2603/tx_kp.sas7bdat,CAN_LISTING_DT,Listing Date - date/time candidate was physically added to the waiting list - this date/time does not change for transfers
pubsaf2603/tx_kp.sas7bdat,CAN_SOURCE,"Source of Candidate Data: A =Active Waitlist,R= Removed from Waitlist,L=Live Don Organ Recipient never on waitlist"
pubsaf2603/tx_kp.sas7bdat,CAN_REM_CD,Reason why candidate was removed (removal code)
pubsaf2603/tx_kp.sas7bdat,CAN_CITIZENSHIP,Patient/s Citizenship
pubsaf2603/tx_kp.sas7bdat,CAN_EDUCATION,Patient/s Educational Status
pubsaf2603/tx_kp.sas7bdat,CAN_HGT_CM,Candidate/s Height (stored in cm)
pubsaf2603/tx_kp.sas7bdat,CAN_WGT_KG,Candidate/s Weight in kilograms
pubsaf2603/tx_kp.sas7bdat,CAN_DGN,Primary Diagnosis
pubsaf2603/tx_kp.sas7bdat,CAN_DIAB_TY,Diabetes
pubsaf2603/tx_kp.sas7bdat,CAN_DIAB,Diabetes
pubsaf2603/tx_kp.sas7bdat,CAN_PEPTIC_ULCER,Peptic Ulcer Disease
pubsaf2603/tx_kp.sas7bdat,CAN_ANGINA,Angina/Coronary Artery Disease
pubsaf2603/tx_kp.sas7bdat,CAN_ANGINA_CAD,Angina:
pubsaf2603/tx_kp.sas7bdat,CAN_DRUG_TREAT_HYPERTEN,Drug Treated Systemic Hypertension
pubsaf2603/tx_kp.sas7bdat,CAN_CEREB_VASC,Symptomatic Cerebrovascular Disease
pubsaf2603/tx_kp.sas7bdat,CAN_PERIPH_VASC,Symptomatic Peripheral Vascular Disease
pubsaf2603/tx_kp.sas7bdat,CAN_DRUG_TREAT_COPD,Drug Treated COPD
pubsaf2603/tx_kp.sas7bdat,CAN_PULM_EMBOL,Pulmonary Embolism
pubsaf2603/tx_kp.sas7bdat,CAN_TOT_ALBUMIN,Total Serum Albumin
pubsaf2603/tx_kp.sas7bdat,CAN_AGE_DIAB,Age at Diabetes Onset
pubsaf2603/tx_kp.sas7bdat,CAN_PREV_KI_TX_FUNCTN,"If Candidate has had a prior Kidney Transplant, is the prior Kidney graft still functioning?"
pubsaf2603/tx_kp.sas7bdat,CAN_PREV_TXFUS,Any Previous Transfusions
pubsaf2603/tx_kp.sas7bdat,CAN_MALIG,Any previous Malignancy
pubsaf2603/tx_kp.sas7bdat,CAN_AGE_AT_LISTING,Calculated Candidate Age at Listing
pubsaf2603/tx_kp.sas7bdat,CAN_AGE_IN_MONTHS_AT_LISTING,Calculated Candidate Age in Months at Listing
pubsaf2603/tx_kp.sas7bdat,CAN_PREV_KI,Prev Kidney Tx
pubsaf2603/tx_kp.sas7bdat,CAN_PREV_PA,Prev Pancreas Tx
pubsaf2603/tx_kp.sas7bdat,CAN_PREV_LI,Prev Liver Tx
pubsaf2603/tx_kp.sas7bdat,CAN_PREV_IN,Prev Intestine Tx
pubsaf2603/tx_kp.sas7bdat,CAN_PREV_HR,Prev Heart Tx
pubsaf2603/tx_kp.sas7bdat,CAN_PREV_LU,Prev Lung Tx
pubsaf2603/tx_kp.sas7bdat,CAN_PREV_KP,Prev Kidney-Pancreas Tx
pubsaf2603/tx_kp.sas7bdat,CAN_PREV_HL,Prev Heart-Lung Tx
pubsaf2603/tx_kp.sas7bdat,CAN_PREV_TX,Previous Transplants
pubsaf2603/tx_kp.sas7bdat,CAN_LAST_SRTR_PEAK_PRA,"max of cand, pra_hist, rec_histo"
pubsaf2603/tx_kp.sas7bdat,CAN_LAST_ALLOC_PRA,Final allocation PRA (last recorded before tx)
pubsaf2603/tx_kp.sas7bdat,CAN_LAST_CUR_PRA,Final Current PRA (last recorded before tx)
pubsaf2603/tx_kp.sas7bdat,TFL_DEATH_DT,Date Patient died
pubsaf2603/tx_kp.sas7bdat,TFL_COD,Recipient/s Follow-up Cause of Death
pubsaf2603/tx_kp.sas7bdat,TFL_LASTATUSKI,KP Ki Last Status
pubsaf2603/tx_kp.sas7bdat,TFL_GRAFT_DT_KI,KP Ki Graft Failure date
pubsaf2603/tx_kp.sas7bdat,PERS_RETXKI,ReTx date after current tx KI followup on KP
pubsaf2603/tx_kp.sas7bdat,PERS_RETXKI_TRR_ID,TRR_ID of ReTx after current tx KI followup on KP
pubsaf2603/tx_kp.sas7bdat,PERS_RELISTKI,Re-list date after current tx KI followup on KP
pubsaf2603/tx_kp.sas7bdat,TFL_LASTATUSPA,KP Panc Last Status
pubsaf2603/tx_kp.sas7bdat,TFL_GRAFT_DT_PA,KP Panc Graft Failure date
pubsaf2603/tx_kp.sas7bdat,PERS_RETXPA,ReTx date after current tx PA followup on KP
pubsaf2603/tx_kp.sas7bdat,PERS_RETXPA_TRR_ID,TRR_ID of ReTx after current tx PA followup on KP
pubsaf2603/tx_kp.sas7bdat,PERS_RELISTPA,Re-list date after current tx PA followup on KP
pubsaf2603/tx_kp.sas7bdat,TFL_LAFUDATEKI,Last KP Ki Graft Follow up Date
pubsaf2603/tx_kp.sas7bdat,TFL_LAFUDATEPA,Last KP Panc Graft Follow up Date
pubsaf2603/tx_kp.sas7bdat,REC_MM_EQUIV_TX,Num of hla mismatches - current match @ tx
pubsaf2603/tx_kp.sas7bdat,REC_MM_EQUIV_CUR,Num of hla mismatches - current equivalent match
pubsaf2603/tx_kp.sas7bdat,PERS_OPTN_COD,Person Cause of Death
pubsaf2603/tx_kp.sas7bdat,DONOR_ID,Encrypted Unique Donor ID (all donors) - foreign key
pubsaf2603/tx_kp.sas7bdat,DONOR_ID_VESSEL,Encrypted Vessel Donor ID
pubsaf2603/tx_kp.sas7bdat,REC_KI_DONOR_ID,Encrypted UNOS Donor ID#
pubsaf2603/tx_li.sas7bdat,ORG_TY,Organ Type
pubsaf2603/tx_li.sas7bdat,PERS_ID,Unique person ID to replace SSN
pubsaf2603/tx_li.sas7bdat,REC_TX_DT,Transplant Date
pubsaf2603/tx_li.sas7bdat,REC_POSTX_LOS,"Time after first Tx, same stay"
pubsaf2603/tx_li.sas7bdat,PX_ID,Patient Identifier
pubsaf2603/tx_li.sas7bdat,REC_A_MM_EQUIV_TX,Num of A mismatches - equivalent match @ tx
pubsaf2603/tx_li.sas7bdat,REC_A_MM_EQUIV_CUR,Num of A mismatches - current equivalent match
pubsaf2603/tx_li.sas7bdat,REC_B_MM_EQUIV_TX,Num of B mismatches - current match @ tx
pubsaf2603/tx_li.sas7bdat,REC_B_MM_EQUIV_CUR,Num of B mismatches - current equivalent match
pubsaf2603/tx_li.sas7bdat,REC_DR_MM_EQUIV_TX,Num of DR mismatches - current match @ tx
pubsaf2603/tx_li.sas7bdat,REC_DR_MM_EQUIV_CUR,Num of DR mismatches - current equivalent match
pubsaf2603/tx_li.sas7bdat,DON_TY,"Donor Type (C-deceased, L-living)"
pubsaf2603/tx_li.sas7bdat,DON_AGE_IN_MONTHS,Donor/s Age in Months
pubsaf2603/tx_li.sas7bdat,DON_AGE,Calculated Donor Age in Years at Organ Recovery or Referral Date
pubsaf2603/tx_li.sas7bdat,DON_GENDER,Donor/s Gender
pubsaf2603/tx_li.sas7bdat,DON_RACE,Donor/s race
pubsaf2603/tx_li.sas7bdat,DON_RACE_SRTR,SRTR Donor Race
pubsaf2603/tx_li.sas7bdat,DON_ETHNICITY_SRTR,SRTR Donor Ethnicity
pubsaf2603/tx_li.sas7bdat,DON_CITIZENSHIP,Donor/s Citizenship
pubsaf2603/tx_li.sas7bdat,DON_ABO,Donor/s Blood Type
pubsaf2603/tx_li.sas7bdat,DON_HGT_CM,Donor/s Height in centimeters
pubsaf2603/tx_li.sas7bdat,DON_WGT_KG,Donor/s Weight in kilograms
pubsaf2603/tx_li.sas7bdat,DON_RECOV_DT,Recovery Date (donor to OR)
pubsaf2603/tx_li.sas7bdat,DON_CAD_DON_COD,Donor/s Cause of Death
pubsaf2603/tx_li.sas7bdat,DON_DEATH_MECH,Mechanism of Death
pubsaf2603/tx_li.sas7bdat,DON_DEATH_CIRCUM,Cirumstances of Death
pubsaf2603/tx_li.sas7bdat,DON_CREAT,Serum Creatinine
pubsaf2603/tx_li.sas7bdat,DON_SGOT,SGOT/AST
pubsaf2603/tx_li.sas7bdat,DON_PH,Blood PH:
pubsaf2603/tx_li.sas7bdat,DON_ANTI_CMV,Anti-CMV
pubsaf2603/tx_li.sas7bdat,DON_ANTI_HCV,Anti-HCV
pubsaf2603/tx_li.sas7bdat,DON_PRERECOV_DIURETICS,Pre-Recov Meds given Donor: Diuretics
pubsaf2603/tx_li.sas7bdat,DON_DDAVP,Meds given Donor: DDAVP
pubsaf2603/tx_li.sas7bdat,DON_INSULIN,Insulin:
pubsaf2603/tx_li.sas7bdat,DON_DOPAMINE,Meds given Donor: Dopamine
pubsaf2603/tx_li.sas7bdat,DON_DOBUTAMINE,Meds given Donor: Dobutamine
pubsaf2603/tx_li.sas7bdat,DON_INOTROP_SUPPORT,Inotropic Support
pubsaf2603/tx_li.sas7bdat,DON_INOTROP_AGENT_GE3,Three or More Inotropic Agents at Time of Incision
pubsaf2603/tx_li.sas7bdat,DON_HIST_IV_DRUG,IV Drug Use - Pre-6/30/2004
pubsaf2603/tx_li.sas7bdat,DON_CONT_IV_DRUG,IV Drug Last 6 Months
pubsaf2603/tx_li.sas7bdat,DON_HIST_CIGARETTE_GT20_PKYR,Cigarette Use > 20 Pack Years - Ever
pubsaf2603/tx_li.sas7bdat,DON_CONT_CIGARETTE,Donor/s Continued Use in Last 6 Months
pubsaf2603/tx_li.sas7bdat,DON_HIST_COCAINE,Cocaine Use
pubsaf2603/tx_li.sas7bdat,DON_CONT_COCAINE,Cocaine Use Last 6 Months
pubsaf2603/tx_li.sas7bdat,DON_HIST_OTHER_DRUG,Other Drug Abuse
pubsaf2603/tx_li.sas7bdat,DON_CONT_OTHER_DRUG,Other Drug Abuse Last 6 Months
pubsaf2603/tx_li.sas7bdat,DON_MEET_CDC_HIGH_RISK,Does the Donor meet CDC guidelines for High Risk for an organ donor:
pubsaf2603/tx_li.sas7bdat,DON_HIST_DIAB,History of Diabetes
pubsaf2603/tx_li.sas7bdat,DON_HIST_HYPERTEN,History of Hypertension
pubsaf2603/tx_li.sas7bdat,DON_HIST_CANCER,History of Cancer
pubsaf2603/tx_li.sas7bdat,DON_NON_HR_BEAT,Non-Heart Beating Donor
pubsaf2603/tx_li.sas7bdat,DON_WARM_ISCH_TM_MINS,Estimated Warm Ischemic Time in minutes
pubsaf2603/tx_li.sas7bdat,DON_CARDIAC_ARREST_AFTER_DEATH,Cardiac Arr. Since Event that led to Decl of Death
pubsaf2603/tx_li.sas7bdat,DON_LI_BIOPSY,Liver Biopsy
pubsaf2603/tx_li.sas7bdat,DON_A1,Donor/s HLA - A (1) antigen
pubsaf2603/tx_li.sas7bdat,DON_A2,Donor/s HLA - A (2) antigen
pubsaf2603/tx_li.sas7bdat,DON_B1,Donor/s HLA - B (1) antigen
pubsaf2603/tx_li.sas7bdat,DON_B2,Donor/s HLA - B (2) antigen
pubsaf2603/tx_li.sas7bdat,DON_DR1,Donor/s HLA - DR (1) antigen
pubsaf2603/tx_li.sas7bdat,DON_DR2,Donor/s HLA - DR (2) antigen
pubsaf2603/tx_li.sas7bdat,DON_HIGH_CREAT,"Donor serum creatinine > 1.5 (1= yes, 0= no)"
pubsaf2603/tx_li.sas7bdat,DON_HTN,"Donor history of hypertension (1= yes, 0= no)"
pubsaf2603/tx_li.sas7bdat,DON_COD_DON_STROKE,"Donor cause of death is stroke (1= yes, 0= no)"
pubsaf2603/tx_li.sas7bdat,DON_EXPAND_DON_KI,"Meets expanded donor criteria for kidney (1= yes , 0= no)"
pubsaf2603/tx_li.sas7bdat,DON_OPO_CTR_ID,DON_OPO_ Center ID
pubsaf2603/tx_li.sas7bdat,DON_RELATIONSHIP_TY,Living Donor/s Relationship to Recipient
pubsaf2603/tx_li.sas7bdat,DON_CMV_IGG,CMV IgG
pubsaf2603/tx_li.sas7bdat,DON_SGOT_PREOP,SGOT/AST:
pubsaf2603/tx_li.sas7bdat,DON_SGPT_PREOP,SGPT/ALT:
pubsaf2603/tx_li.sas7bdat,DON_LIVING_DON_COD,Donor/s Cause of Death
pubsaf2603/tx_li.sas7bdat,DON_HAPLO_TY_MATCH,Haplotype Match Between Live Donor & Recipient
pubsaf2603/tx_li.sas7bdat,REC_DGN,Primary Diagnosis
pubsaf2603/tx_li.sas7bdat,TRR_ID,Unique identifier for TRR - unique key
pubsaf2603/tx_li.sas7bdat,TX_ID,Unique identifier for Transplant - foreign key to rec_transplant
pubsaf2603/tx_li.sas7bdat,REC_HISTO_TX_ID,Unique identifier for Transplant - foreign key to rec_histo
pubsaf2603/tx_li.sas7bdat,REC_TX_PROCEDURE_TY,Transplant Procedure Type
pubsaf2603/tx_li.sas7bdat,CAN_GENDER,Patient/s Gender
pubsaf2603/tx_li.sas7bdat,CAN_RACE,Patient/s Race
pubsaf2603/tx_li.sas7bdat,CAN_RACE_SRTR,SRTR Patient Race
pubsaf2603/tx_li.sas7bdat,CAN_ETHNICITY_SRTR,SRTR Patient Ethnicity
pubsaf2603/tx_li.sas7bdat,CAN_ABO,Patient/s Blood Type
pubsaf2603/tx_li.sas7bdat,PERS_SSA_DEATH_DT,Death date determined from SSA database
pubsaf2603/tx_li.sas7bdat,PERS_OPTN_DEATH_DT,OPTN Death date by unique person
pubsaf2603/tx_li.sas7bdat,REC_TX_EXTRA_VESSEL,Were extra vessels used in the transplant procedure
pubsaf2603/tx_li.sas7bdat,REC_CTR_CD,Transplant Center Code
pubsaf2603/tx_li.sas7bdat,REC_CTR_TY,Transplant Center Type
pubsaf2603/tx_li.sas7bdat,REC_PERM_STATE,State of Permanent Residence:
pubsaf2603/tx_li.sas7bdat,REC_HOSP_90_DAYS,Was patient hospitalizied during the last 90 days prior to the transplant admission:
pubsaf2603/tx_li.sas7bdat,REC_COD2,Contributory Cause of Death:
pubsaf2603/tx_li.sas7bdat,REC_COD3,Contributory Cause of Death:
pubsaf2603/tx_li.sas7bdat,REC_DGN_OSTXT,Primary Diagnosis/Specify
pubsaf2603/tx_li.sas7bdat,REC_PX_STAT,Patient Status
pubsaf2603/tx_li.sas7bdat,REC_PX_STAT_DT,Patient Status/Date
pubsaf2603/tx_li.sas7bdat,REC_COD,Recipient/s Cause of Death
pubsaf2603/tx_li.sas7bdat,REC_DISCHRG_DT,Transplant Discharge Date
pubsaf2603/tx_li.sas7bdat,REC_ADMISSION_DT,Date of Admission to Tx Center
pubsaf2603/tx_li.sas7bdat,REC_MED_COND,Medical Condition
pubsaf2603/tx_li.sas7bdat,REC_FUNCTN_STAT,Functional Status
pubsaf2603/tx_li.sas7bdat,REC_EMPL_STAT_PRE04,Recipient/s Employment Status - Pre-6/30/2004
pubsaf2603/tx_li.sas7bdat,REC_COGNITIVE_DEVELOP,Cognitive Development (Ped Only)
pubsaf2603/tx_li.sas7bdat,REC_MOTOR_DEVELOP,Motor Development (Ped Only)
pubsaf2603/tx_li.sas7bdat,REC_PHYSC_CAPACITY,Physical Capacity:
pubsaf2603/tx_li.sas7bdat,REC_WORK_INCOME,Working for income:
pubsaf2603/tx_li.sas7bdat,REC_WORK_NO_STAT,"Working for Income//If No, Not Working Due To:"
pubsaf2603/tx_li.sas7bdat,REC_WORK_YES_STAT,Working for Income//If Yes:
pubsaf2603/tx_li.sas7bdat,REC_ACADEMIC_PROGRESS,Academic Progress:
pubsaf2603/tx_li.sas7bdat,REC_ACADEMIC_LEVEL,Academic Activity Level:
pubsaf2603/tx_li.sas7bdat,REC_PRIMARY_PAY,Primary Source of Payment//Primary:
pubsaf2603/tx_li.sas7bdat,REC_SECONDARY_PAY,Secondary Source of Payment//Secondary:
pubsaf2603/tx_li.sas7bdat,REC_HGT_WGT_DT,Date of Height & Weight Measurement (Ped Only)
pubsaf2603/tx_li.sas7bdat,REC_HGT_CM,Recipient/s Height in Centimeters
pubsaf2603/tx_li.sas7bdat,REC_WGT_KG,Recipient/s Weight in kilograms
pubsaf2603/tx_li.sas7bdat,REC_BMI,BMI:
pubsaf2603/tx_li.sas7bdat,REC_HIV_STAT,HIV serology status
pubsaf2603/tx_li.sas7bdat,REC_CMV_IGG,CMV IgG
pubsaf2603/tx_li.sas7bdat,REC_CMV_IGM,CMV IgM
pubsaf2603/tx_li.sas7bdat,REC_CMV_STAT,Pre-Tx Serology Test Results:  Cytomegalovirus
pubsaf2603/tx_li.sas7bdat,REC_HBV_ANTIBODY,HBV: Core Antibody//Core Antibody:
pubsaf2603/tx_li.sas7bdat,REC_HBV_SURF_ANTIGEN,HBV: Surface Antigen//Surface Antigen:
pubsaf2603/tx_li.sas7bdat,REC_HCV_STAT,HCV serology status
pubsaf2603/tx_li.sas7bdat,REC_EBV_STAT,EBV serology status
pubsaf2603/tx_li.sas7bdat,REC_MALIG,Pretransplant Malignancy
pubsaf2603/tx_li.sas7bdat,REC_MALIG_TY,"Malignancies//If yes, specify type:"
pubsaf2603/tx_li.sas7bdat,REC_MALIG_TY_SKIN_MEL,Previous Malignancy - Skin Melanoma (14)
pubsaf2603/tx_li.sas7bdat,REC_MALIG_TY_SKIN_NON_MEL,Previous Malignancy - Skin Non-Melanoma (14)
pubsaf2603/tx_li.sas7bdat,REC_MALIG_TY_CNS_TUMOR,Previous Malignancy - CNS Tumor (14)
pubsaf2603/tx_li.sas7bdat,REC_MALIG_TY_GENITOURINARY,Previous Malignancy - Genitourinary (14)
pubsaf2603/tx_li.sas7bdat,REC_MALIG_TY_BREAST,Previous Malignancy - Breast (14)
pubsaf2603/tx_li.sas7bdat,REC_MALIG_TY_THYROID,Previous Malignancy - Thyroid (14)
pubsaf2603/tx_li.sas7bdat,REC_MALIG_TY_THROAT,Previous Malignancy - Tongue/Throat/Larynx (14)
pubsaf2603/tx_li.sas7bdat,REC_MALIG_TY_LU,Previous Malignancy - Lung (14)
pubsaf2603/tx_li.sas7bdat,REC_MALIG_TY_LEUK_LYMPH,Previous Malignancy - Leukemia/Lymphoma (14)
pubsaf2603/tx_li.sas7bdat,REC_MALIG_TY_UNK,Previous Malignancy - Type Unknown (14)
pubsaf2603/tx_li.sas7bdat,REC_MALIG_TY_OTHER,"Previous Malignancy - Other, specify (14)"
pubsaf2603/tx_li.sas7bdat,REC_MALIG_TY_LIVER,Previous Malignancy - Liver (14)
pubsaf2603/tx_li.sas7bdat,REC_MALIG_TY_HEPBLAST,Previous Malignancy - Hepatoblastoma (14)
pubsaf2603/tx_li.sas7bdat,REC_MALIG_TY_HEPCARCINOMA,Previous Malignancy - Hepatocellular Carcinoma (14)
pubsaf2603/tx_li.sas7bdat,REC_IMMUNO_MAINT_MEDS,Are Any Meds Given Currently for Maint. Or Anti-Rej?
pubsaf2603/tx_li.sas7bdat,REC_PX_RESEARCH,Px Part. in Research Protocol for Immuno. Meds
