candidate_zip,broad_reason,n
13848,not_in_2020_zcta,1
13908,not_in_2020_zcta,1
13980,not_in_2020_zcta,1
13981,not_in_2020_zcta,1
14010,not_in_2020_zcta,1
14017,not_in_2020_zcta,1
14049,not_in_2020_zcta,1
14071,not_in_2020_zcta,1
14089,not_in_2020_zcta,1
14095,not_in_2020_zcta,1
14107,not_in_2020_zcta,1
14147,not_in_2020_zcta,1
14240,not_in_2020_zcta,1
14270,not_in_2020_zcta,1
14299,not_in_2020_zcta,1
14362,not_in_2020_zcta,1
14380,not_in_2020_zcta,1
14383,not_in_2020_zcta,1
14395,not_in_2020_zcta,1
14429,not_in_2020_zcta,1
14442,not_in_2020_zcta,1
14461,not_in_2020_zcta,1
14503,not_in_2020_zcta,1
14508,not_in_2020_zcta,1
14520,not_in_2020_zcta,1
14563,not_in_2020_zcta,1
14578,not_in_2020_zcta,1
14650,not_in_2020_zcta,1
14773,not_in_2020_zcta,1
14849,not_in_2020_zcta,1
14851,not_in_2020_zcta,1
14888,not_in_2020_zcta,1
14985,not_in_2020_zcta,1
15105,not_in_2020_zcta,1
15107,not_in_2020_zcta,1
15170,not_in_2020_zcta,1
15246,not_in_2020_zcta,1
15255,not_in_2020_zcta,1
15269,not_in_2020_zcta,1
15287,not_in_2020_zcta,1
15328,not_in_2020_zcta,1
15336,not_in_2020_zcta,1
15548,not_in_2020_zcta,1
15568,not_in_2020_zcta,1
15603,not_in_2020_zcta,1
15621,not_in_2020_zcta,1
15652,not_in_2020_zcta,1
15835,not_in_2020_zcta,1
15843,not_in_2020_zcta,1
15959,not_in_2020_zcta,1
16065,not_in_2020_zcta,1
16091,not_in_2020_zcta,1
16158,not_in_2020_zcta,1
16177,not_in_2020_zcta,1
16182,not_in_2020_zcta,1
16197,not_in_2020_zcta,1
16207,not_in_2020_zcta,1
16216,not_in_2020_zcta,1
16227,not_in_2020_zcta,1
16265,not_in_2020_zcta,1
16295,not_in_2020_zcta,1
16384,not_in_2020_zcta,1
16544,not_in_2020_zcta,1
16554,not_in_2020_zcta,1
16604,not_in_2020_zcta,1
16644,not_in_2020_zcta,1
16660,not_in_2020_zcta,1
16663,not_in_2020_zcta,1
16681,not_in_2020_zcta,1
16728,not_in_2020_zcta,1
16805,not_in_2020_zcta,1
16808,not_in_2020_zcta,1
16850,not_in_2020_zcta,1
16907,not_in_2020_zcta,1
16931,not_in_2020_zcta,1
16944,not_in_2020_zcta,1
17085,not_in_2020_zcta,1
17108,not_in_2020_zcta,1
17131,not_in_2020_zcta,1
17135,not_in_2020_zcta,1
17140,not_in_2020_zcta,1
17231,not_in_2020_zcta,1
17234,not_in_2020_zcta,1
17256,not_in_2020_zcta,1
17272,not_in_2020_zcta,1
17280,not_in_2020_zcta,1
17287,not_in_2020_zcta,1
17328,not_in_2020_zcta,1
17358,not_in_2020_zcta,1
17405,not_in_2020_zcta,1
17409,not_in_2020_zcta,1
17440,not_in_2020_zcta,1
17454,not_in_2020_zcta,1
17474,not_in_2020_zcta,1
17503,not_in_2020_zcta,1
17513,not_in_2020_zcta,1
17575,not_in_2020_zcta,1
17607,not_in_2020_zcta,1
17675,not_in_2020_zcta,1
17691,not_in_2020_zcta,1
17726,not_in_2020_zcta,1
17735,not_in_2020_zcta,1
17831,not_in_2020_zcta,1
17854,not_in_2020_zcta,1
17871,not_in_2020_zcta,1
17932,not_in_2020_zcta,1
18006,not_in_2020_zcta,1
18029,not_in_2020_zcta,1
18044,not_in_2020_zcta,1
18108,not_in_2020_zcta,1
18148,not_in_2020_zcta,1
18213,not_in_2020_zcta,1
18285,not_in_2020_zcta,1
18295,not_in_2020_zcta,1
18367,not_in_2020_zcta,1
18377,not_in_2020_zcta,1
18402,not_in_2020_zcta,1
18410,not_in_2020_zcta,1
18412,not_in_2020_zcta,1
18515,not_in_2020_zcta,1
18539,not_in_2020_zcta,1
18544,not_in_2020_zcta,1
18572,not_in_2020_zcta,1
18649,not_in_2020_zcta,1
18667,not_in_2020_zcta,1
18700,not_in_2020_zcta,1
18740,not_in_2020_zcta,1
18776,not_in_2020_zcta,1
18906,not_in_2020_zcta,1
18907,not_in_2020_zcta,1
18909,not_in_2020_zcta,1
18911,not_in_2020_zcta,1
18928,not_in_2020_zcta,1
18931,not_in_2020_zcta,1
18934,not_in_2020_zcta,1
18943,not_in_2020_zcta,1
18945,not_in_2020_zcta,1
18949,not_in_2020_zcta,1
18971,not_in_2020_zcta,1
18978,not_in_2020_zcta,1
19016,not_in_2020_zcta,1
19019,not_in_2020_zcta,1
19045,not_in_2020_zcta,1
19065,not_in_2020_zcta,1
19084,not_in_2020_zcta,1
19101,not_in_2020_zcta,1
19105,not_in_2020_zcta,1
19110,not_in_2020_zcta,1
19173,not_in_2020_zcta,1
19180,not_in_2020_zcta,1
19242,not_in_2020_zcta,1
19250,not_in_2020_zcta,1
19273,not_in_2020_zcta,1
19286,not_in_2020_zcta,1
19306,not_in_2020_zcta,1
19309,not_in_2020_zcta,1
19321,not_in_2020_zcta,1
19329,not_in_2020_zcta,1
19351,not_in_2020_zcta,1
19353,not_in_2020_zcta,1
19393,not_in_2020_zcta,1
19407,not_in_2020_zcta,1
19408,not_in_2020_zcta,1
19418,not_in_2020_zcta,1
19420,not_in_2020_zcta,1
19443,not_in_2020_zcta,1
19447,not_in_2020_zcta,1
19450,not_in_2020_zcta,1
19458,not_in_2020_zcta,1
19478,not_in_2020_zcta,1
19484,not_in_2020_zcta,1
19519,not_in_2020_zcta,1
19563,not_in_2020_zcta,1
19568,not_in_2020_zcta,1
19577,not_in_2020_zcta,1
19620,not_in_2020_zcta,1
19625,not_in_2020_zcta,1
19630,not_in_2020_zcta,1
19634,not_in_2020_zcta,1
19644,not_in_2020_zcta,1
19648,not_in_2020_zcta,1
19656,not_in_2020_zcta,1
19680,not_in_2020_zcta,1
19704,not_in_2020_zcta,1
19718,not_in_2020_zcta,1
19770,not_in_2020_zcta,1
19773,not_in_2020_zcta,1
19830,not_in_2020_zcta,1
19839,not_in_2020_zcta,1
19844,not_in_2020_zcta,1
19850,not_in_2020_zcta,1
19855,not_in_2020_zcta,1
19860,not_in_2020_zcta,1
19877,not_in_2020_zcta,1
19965,not_in_2020_zcta,1
19996,not_in_2020_zcta,1
20026,not_in_2020_zcta,1
20028,not_in_2020_zcta,1
20038,not_in_2020_zcta,1
20040,not_in_2020_zcta,1
20056,not_in_2020_zcta,1
20116,not_in_2020_zcta,1
20128,not_in_2020_zcta,1
20139,not_in_2020_zcta,1
20142,not_in_2020_zcta,1
20159,not_in_2020_zcta,1
20161,not_in_2020_zcta,1
20174,not_in_2020_zcta,1
20188,not_in_2020_zcta,1
20192,not_in_2020_zcta,1
20193,not_in_2020_zcta,1
20201,not_in_2020_zcta,1
20205,not_in_2020_zcta,1
20206,not_in_2020_zcta,1
20207,not_in_2020_zcta,1
20216,not_in_2020_zcta,1
20221,not_in_2020_zcta,1
20223,not_in_2020_zcta,1
20248,not_in_2020_zcta,1
20271,not_in_2020_zcta,1
20313,not_in_2020_zcta,1
20334,not_in_2020_zcta,1
20401,not_in_2020_zcta,1
20447,not_in_2020_zcta,1
20454,not_in_2020_zcta,1
20455,not_in_2020_zcta,1
20474,not_in_2020_zcta,1
20505,not_in_2020_zcta,1
20550,not_in_2020_zcta,1
20562,not_in_2020_zcta,1
20614,not_in_2020_zcta,1
20643,not_in_2020_zcta,1
20648,not_in_2020_zcta,1
20654,not_in_2020_zcta,1
20700,not_in_2020_zcta,1
20717,not_in_2020_zcta,1
20718,not_in_2020_zcta,1
20719,not_in_2020_zcta,1
20725,not_in_2020_zcta,1
20734,not_in_2020_zcta,1
20739,not_in_2020_zcta,1
20750,not_in_2020_zcta,1
20756,not_in_2020_zcta,1
20766,not_in_2020_zcta,1
20775,not_in_2020_zcta,1
20789,not_in_2020_zcta,1
20805,not_in_2020_zcta,1
20824,not_in_2020_zcta,1
20836,not_in_2020_zcta,1
20849,not_in_2020_zcta,1
20856,not_in_2020_zcta,1
20858,not_in_2020_zcta,1
20859,not_in_2020_zcta,1
20870,not_in_2020_zcta,1
20887,not_in_2020_zcta,1
20907,not_in_2020_zcta,1
20913,not_in_2020_zcta,1
20930,not_in_2020_zcta,1
20948,not_in_2020_zcta,1
20953,not_in_2020_zcta,1
20974,not_in_2020_zcta,1
20978,not_in_2020_zcta,1
21021,not_in_2020_zcta,1
21041,not_in_2020_zcta,1
21049,not_in_2020_zcta,1
21062,not_in_2020_zcta,1
21072,not_in_2020_zcta,1
21107,not_in_2020_zcta,1
21109,not_in_2020_zcta,1
21125,not_in_2020_zcta,1
21137,not_in_2020_zcta,1
21141,not_in_2020_zcta,1
21171,not_in_2020_zcta,1
21176,not_in_2020_zcta,1
21200,not_in_2020_zcta,1
21271,not_in_2020_zcta,1
21273,not_in_2020_zcta,1
21275,not_in_2020_zcta,1
21276,not_in_2020_zcta,1
21278,not_in_2020_zcta,1
21291,not_in_2020_zcta,1
21292,not_in_2020_zcta,1
21299,not_in_2020_zcta,1
21316,not_in_2020_zcta,1
21399,not_in_2020_zcta,1
21464,not_in_2020_zcta,1
21556,not_in_2020_zcta,1
21590,not_in_2020_zcta,1
21609,not_in_2020_zcta,1
21616,not_in_2020_zcta,1
21637,not_in_2020_zcta,1
21670,not_in_2020_zcta,1
21708,not_in_2020_zcta,1
21720,not_in_2020_zcta,1
21721,not_in_2020_zcta,1
21735,not_in_2020_zcta,1
21741,not_in_2020_zcta,1
21744,not_in_2020_zcta,1
21765,not_in_2020_zcta,1
21772,not_in_2020_zcta,1
21816,not_in_2020_zcta,1
21995,not_in_2020_zcta,1
22000,not_in_2020_zcta,1
22014,not_in_2020_zcta,1
22019,not_in_2020_zcta,1
22022,not_in_2020_zcta,1
22036,not_in_2020_zcta,1
22038,not_in_2020_zcta,1
22040,not_in_2020_zcta,1
22050,not_in_2020_zcta,1
22065,not_in_2020_zcta,1
22073,not_in_2020_zcta,1
22085,not_in_2020_zcta,1
22091,not_in_2020_zcta,1
22096,not_in_2020_zcta,1
22106,not_in_2020_zcta,1
22111,not_in_2020_zcta,1
22123,not_in_2020_zcta,1
22154,not_in_2020_zcta,1
22160,not_in_2020_zcta,1
22170,not_in_2020_zcta,1
22187,not_in_2020_zcta,1
22194,not_in_2020_zcta,1
22197,not_in_2020_zcta,1
22212,not_in_2020_zcta,1
22230,not_in_2020_zcta,1
22242,not_in_2020_zcta,1
22253,not_in_2020_zcta,1
22262,not_in_2020_zcta,1
22317,not_in_2020_zcta,1
22331,not_in_2020_zcta,1
22334,not_in_2020_zcta,1
22354,not_in_2020_zcta,1
22356,not_in_2020_zcta,1
22373,not_in_2020_zcta,1
22382,not_in_2020_zcta,1
22455,not_in_2020_zcta,1
22456,not_in_2020_zcta,1
22458,not_in_2020_zcta,1
22501,not_in_2020_zcta,1
22502,not_in_2020_zcta,1
22526,not_in_2020_zcta,1
22533,not_in_2020_zcta,1
22562,not_in_2020_zcta,1
22590,not_in_2020_zcta,1
22597,not_in_2020_zcta,1
22604,not_in_2020_zcta,1
22665,not_in_2020_zcta,1
22666,not_in_2020_zcta,1
22780,not_in_2020_zcta,1
22785,not_in_2020_zcta,1
22822,not_in_2020_zcta,1
22882,not_in_2020_zcta,1
22884,not_in_2020_zcta,1
22900,not_in_2020_zcta,1
22905,not_in_2020_zcta,1
22913,not_in_2020_zcta,1
22919,not_in_2020_zcta,1
22921,not_in_2020_zcta,1
22933,not_in_2020_zcta,1
22945,not_in_2020_zcta,1
22986,not_in_2020_zcta,1
23001,not_in_2020_zcta,1
23020,not_in_2020_zcta,1
23058,not_in_2020_zcta,1
23101,not_in_2020_zcta,1
23127,not_in_2020_zcta,1
23131,not_in_2020_zcta,1
23134,not_in_2020_zcta,1
23162,not_in_2020_zcta,1
23187,not_in_2020_zcta,1
23189,not_in_2020_zcta,1
23193,not_in_2020_zcta,1
23208,not_in_2020_zcta,1
23213,not_in_2020_zcta,1
23218,not_in_2020_zcta,1
23239,not_in_2020_zcta,1
23244,not_in_2020_zcta,1
23260,not_in_2020_zcta,1
23261,not_in_2020_zcta,1
23268,not_in_2020_zcta,1
23275,not_in_2020_zcta,1
23311,not_in_2020_zcta,1
23328,not_in_2020_zcta,1
23333,not_in_2020_zcta,1
23335,not_in_2020_zcta,1
23341,not_in_2020_zcta,1
23360,not_in_2020_zcta,1
23369,not_in_2020_zcta,1
23404,not_in_2020_zcta,1
23425,not_in_2020_zcta,1
23428,not_in_2020_zcta,1
23431,not_in_2020_zcta,1
23443,not_in_2020_zcta,1
23447,not_in_2020_zcta,1
23463,not_in_2020_zcta,1
23465,not_in_2020_zcta,1
23469,not_in_2020_zcta,1
23534,not_in_2020_zcta,1
23553,not_in_2020_zcta,1
23555,not_in_2020_zcta,1
23580,not_in_2020_zcta,1
23612,not_in_2020_zcta,1
23628,not_in_2020_zcta,1
23633,not_in_2020_zcta,1
23635,not_in_2020_zcta,1
23670,not_in_2020_zcta,1
23716,not_in_2020_zcta,1
23737,not_in_2020_zcta,1
23783,not_in_2020_zcta,1
23790,not_in_2020_zcta,1
23802,not_in_2020_zcta,1
23813,not_in_2020_zcta,1
23814,not_in_2020_zcta,1
23822,not_in_2020_zcta,1
23835,not_in_2020_zcta,1
23852,not_in_2020_zcta,1
23892,not_in_2020_zcta,1
23913,not_in_2020_zcta,1
23932,not_in_2020_zcta,1
24001,not_in_2020_zcta,1
24005,not_in_2020_zcta,1
24010,not_in_2020_zcta,1
24023,not_in_2020_zcta,1
24031,not_in_2020_zcta,1
24068,not_in_2020_zcta,1
24081,not_in_2020_zcta,1
24126,not_in_2020_zcta,1
24206,not_in_2020_zcta,1
24209,not_in_2020_zcta,1
24212,not_in_2020_zcta,1
24334,not_in_2020_zcta,1
24365,not_in_2020_zcta,1
24369,not_in_2020_zcta,1
24379,not_in_2020_zcta,1
24398,not_in_2020_zcta,1
24402,not_in_2020_zcta,1
24407,not_in_2020_zcta,1
24410,not_in_2020_zcta,1
24417,not_in_2020_zcta,1
24436,not_in_2020_zcta,1
24455,not_in_2020_zcta,1
24506,not_in_2020_zcta,1
24519,not_in_2020_zcta,1
24525,not_in_2020_zcta,1
24532,not_in_2020_zcta,1
24575,not_in_2020_zcta,1
24576,not_in_2020_zcta,1
24582,not_in_2020_zcta,1
24615,not_in_2020_zcta,1
24624,not_in_2020_zcta,1
24706,not_in_2020_zcta,1
24708,not_in_2020_zcta,1
24710,not_in_2020_zcta,1
24741,not_in_2020_zcta,1
24790,not_in_2020_zcta,1
24802,not_in_2020_zcta,1
24838,not_in_2020_zcta,1
25230,not_in_2020_zcta,1
25242,not_in_2020_zcta,1
25279,not_in_2020_zcta,1
25329,not_in_2020_zcta,1
25357,not_in_2020_zcta,1
25423,not_in_2020_zcta,1
25441,not_in_2020_zcta,1
25452,not_in_2020_zcta,1
25471,not_in_2020_zcta,1
25487,not_in_2020_zcta,1
25546,not_in_2020_zcta,1
25576,not_in_2020_zcta,1
25613,not_in_2020_zcta,1
25614,not_in_2020_zcta,1
25636,not_in_2020_zcta,1
25640,not_in_2020_zcta,1
25680,not_in_2020_zcta,1
25711,not_in_2020_zcta,1
25906,not_in_2020_zcta,1
25927,not_in_2020_zcta,1
26102,not_in_2020_zcta,1
26103,not_in_2020_zcta,1
26126,not_in_2020_zcta,1
26135,not_in_2020_zcta,1
26220,not_in_2020_zcta,1
26235,not_in_2020_zcta,1
26239,not_in_2020_zcta,1
26272,not_in_2020_zcta,1
26332,not_in_2020_zcta,1
26344,not_in_2020_zcta,1
26407,not_in_2020_zcta,1
26413,not_in_2020_zcta,1
26434,not_in_2020_zcta,1
26464,not_in_2020_zcta,1
26504,not_in_2020_zcta,1
26545,not_in_2020_zcta,1
26555,not_in_2020_zcta,1
26594,not_in_2020_zcta,1
26607,not_in_2020_zcta,1
26628,not_in_2020_zcta,1
26635,not_in_2020_zcta,1
26669,not_in_2020_zcta,1
26675,not_in_2020_zcta,1
26701,not_in_2020_zcta,1
26766,not_in_2020_zcta,1
26769,not_in_2020_zcta,1
26858,not_in_2020_zcta,1
26861,not_in_2020_zcta,1
26924,not_in_2020_zcta,1
26940,not_in_2020_zcta,1
26945,not_in_2020_zcta,1
27004,not_in_2020_zcta,1
27015,not_in_2020_zcta,1
27065,not_in_2020_zcta,1
27071,not_in_2020_zcta,1
27072,not_in_2020_zcta,1
27078,not_in_2020_zcta,1
27082,not_in_2020_zcta,1
27091,not_in_2020_zcta,1
27092,not_in_2020_zcta,1
27113,not_in_2020_zcta,1
27137,not_in_2020_zcta,1
27146,not_in_2020_zcta,1
27183,not_in_2020_zcta,1
27184,not_in_2020_zcta,1
27191,not_in_2020_zcta,1
27193,not_in_2020_zcta,1
27210,not_in_2020_zcta,1
27221,not_in_2020_zcta,1
27228,not_in_2020_zcta,1
27230,not_in_2020_zcta,1
27234,not_in_2020_zcta,1
27270,not_in_2020_zcta,1
27271,not_in_2020_zcta,1
27272,not_in_2020_zcta,1
27273,not_in_2020_zcta,1
27280,not_in_2020_zcta,1
27296,not_in_2020_zcta,1
27304,not_in_2020_zcta,1
27307,not_in_2020_zcta,1
27323,not_in_2020_zcta,1
27333,not_in_2020_zcta,1
27372,not_in_2020_zcta,1
27373,not_in_2020_zcta,1
27397,not_in_2020_zcta,1
27418,not_in_2020_zcta,1
27420,not_in_2020_zcta,1
27423,not_in_2020_zcta,1
27451,not_in_2020_zcta,1
27461,not_in_2020_zcta,1
27472,not_in_2020_zcta,1
27495,not_in_2020_zcta,1
27512,not_in_2020_zcta,1
27515,not_in_2020_zcta,1
27535,not_in_2020_zcta,1
27538,not_in_2020_zcta,1
27543,not_in_2020_zcta,1
27550,not_in_2020_zcta,1
27552,not_in_2020_zcta,1
27566,not_in_2020_zcta,1
27567,not_in_2020_zcta,1
27586,not_in_2020_zcta,1
27588,not_in_2020_zcta,1
27618,not_in_2020_zcta,1
27623,not_in_2020_zcta,1
27627,not_in_2020_zcta,1
27631,not_in_2020_zcta,1
27636,not_in_2020_zcta,1
27649,not_in_2020_zcta,1
27651,not_in_2020_zcta,1
27652,not_in_2020_zcta,1
27654,not_in_2020_zcta,1
27658,not_in_2020_zcta,1
27675,not_in_2020_zcta,1
27683,not_in_2020_zcta,1
27689,not_in_2020_zcta,1
27693,not_in_2020_zcta,1
27751,not_in_2020_zcta,1
27833,not_in_2020_zcta,1
27898,not_in_2020_zcta,1
27901,not_in_2020_zcta,1
27911,not_in_2020_zcta,1
27912,not_in_2020_zcta,1
28014,not_in_2020_zcta,1
28015,not_in_2020_zcta,1
28026,not_in_2020_zcta,1
28045,not_in_2020_zcta,1
28051,not_in_2020_zcta,1
28067,not_in_2020_zcta,1
28085,not_in_2020_zcta,1
28116,not_in_2020_zcta,1
28126,not_in_2020_zcta,1
28130,not_in_2020_zcta,1
28172,not_in_2020_zcta,1
28177,not_in_2020_zcta,1
28201,not_in_2020_zcta,1
28219,not_in_2020_zcta,1
28224,not_in_2020_zcta,1
28232,not_in_2020_zcta,1
28233,not_in_2020_zcta,1
28234,not_in_2020_zcta,1
28235,not_in_2020_zcta,1
28236,not_in_2020_zcta,1
28237,not_in_2020_zcta,1
28241,not_in_2020_zcta,1
28251,not_in_2020_zcta,1
28253,not_in_2020_zcta,1
28259,not_in_2020_zcta,1
28261,not_in_2020_zcta,1
28267,not_in_2020_zcta,1
28268,not_in_2020_zcta,1
28415,not_in_2020_zcta,1
28416,not_in_2020_zcta,1
28437,not_in_2020_zcta,1
28485,not_in_2020_zcta,1
28564,not_in_2020_zcta,1
28567,not_in_2020_zcta,1
28593,not_in_2020_zcta,1
28608,not_in_2020_zcta,1
28614,not_in_2020_zcta,1
28661,not_in_2020_zcta,1
28724,not_in_2020_zcta,1
28727,not_in_2020_zcta,1
28776,not_in_2020_zcta,1
28813,not_in_2020_zcta,1
28815,not_in_2020_zcta,1
28828,not_in_2020_zcta,1
28851,not_in_2020_zcta,1
28858,not_in_2020_zcta,1
28864,not_in_2020_zcta,1
28880,not_in_2020_zcta,1
28882,not_in_2020_zcta,1
28903,not_in_2020_zcta,1
29002,not_in_2020_zcta,1
29017,not_in_2020_zcta,1
29023,not_in_2020_zcta,1
29098,not_in_2020_zcta,1
29106,not_in_2020_zcta,1
29158,not_in_2020_zcta,1
29217,not_in_2020_zcta,1
29228,not_in_2020_zcta,1
29233,not_in_2020_zcta,1
29240,not_in_2020_zcta,1
29250,not_in_2020_zcta,1
29255,not_in_2020_zcta,1
29259,not_in_2020_zcta,1
29261,not_in_2020_zcta,1
29270,not_in_2020_zcta,1
29339,not_in_2020_zcta,1
29343,not_in_2020_zcta,1
29361,not_in_2020_zcta,1
29381,not_in_2020_zcta,1
29393,not_in_2020_zcta,1
29415,not_in_2020_zcta,1
29417,not_in_2020_zcta,1
29478,not_in_2020_zcta,1
29515,not_in_2020_zcta,1
29521,not_in_2020_zcta,1
29552,not_in_2020_zcta,1
29558,not_in_2020_zcta,1
29598,not_in_2020_zcta,1
29603,not_in_2020_zcta,1
29604,not_in_2020_zcta,1
29608,not_in_2020_zcta,1
29616,not_in_2020_zcta,1
29632,not_in_2020_zcta,1
29636,not_in_2020_zcta,1
29652,not_in_2020_zcta,1
29660,not_in_2020_zcta,1
29675,not_in_2020_zcta,1
29677,not_in_2020_zcta,1
29705,not_in_2020_zcta,1
29739,not_in_2020_zcta,1
29761,not_in_2020_zcta,1
29765,not_in_2020_zcta,1
29795,not_in_2020_zcta,1
29807,not_in_2020_zcta,1
29808,not_in_2020_zcta,1
29813,not_in_2020_zcta,1
29818,not_in_2020_zcta,1
29839,not_in_2020_zcta,1
29869,not_in_2020_zcta,1
30007,not_in_2020_zcta,1
30010,not_in_2020_zcta,1
30026,not_in_2020_zcta,1
30031,not_in_2020_zcta,1
30065,not_in_2020_zcta,1
30069,not_in_2020_zcta,1
30081,not_in_2020_zcta,1
30089,not_in_2020_zcta,1
30098,not_in_2020_zcta,1
30100,not_in_2020_zcta,1
30109,not_in_2020_zcta,1
30128,not_in_2020_zcta,1
30129,not_in_2020_zcta,1
30150,not_in_2020_zcta,1
30156,not_in_2020_zcta,1
30164,not_in_2020_zcta,1
30193,not_in_2020_zcta,1
30196,not_in_2020_zcta,1
30201,not_in_2020_zcta,1
30209,not_in_2020_zcta,1
30211,not_in_2020_zcta,1
30221,not_in_2020_zcta,1
30225,not_in_2020_zcta,1
30235,not_in_2020_zcta,1
30244,not_in_2020_zcta,1
30262,not_in_2020_zcta,1
30264,not_in_2020_zcta,1
30267,not_in_2020_zcta,1
30280,not_in_2020_zcta,1
30298,not_in_2020_zcta,1
30323,not_in_2020_zcta,1
30333,not_in_2020_zcta,1
30335,not_in_2020_zcta,1
30353,not_in_2020_zcta,1
30355,not_in_2020_zcta,1
30356,not_in_2020_zcta,1
30364,not_in_2020_zcta,1
30366,not_in_2020_zcta,1
30367,not_in_2020_zcta,1
30374,not_in_2020_zcta,1
30380,not_in_2020_zcta,1
30392,not_in_2020_zcta,1
30399,not_in_2020_zcta,1
30487,not_in_2020_zcta,1
30515,not_in_2020_zcta,1
30544,not_in_2020_zcta,1
30569,not_in_2020_zcta,1
30579,not_in_2020_zcta,1
30592,not_in_2020_zcta,1
30626,not_in_2020_zcta,1
30638,not_in_2020_zcta,1
30640,not_in_2020_zcta,1
30692,not_in_2020_zcta,1
30704,not_in_2020_zcta,1
30722,not_in_2020_zcta,1
30727,not_in_2020_zcta,1
30737,not_in_2020_zcta,1
30743,not_in_2020_zcta,1
30744,not_in_2020_zcta,1
30749,not_in_2020_zcta,1
30826,not_in_2020_zcta,1
30832,not_in_2020_zcta,1
30876,not_in_2020_zcta,1
30900,not_in_2020_zcta,1
30914,not_in_2020_zcta,1
30973,not_in_2020_zcta,1
31013,not_in_2020_zcta,1
31043,not_in_2020_zcta,1
31053,not_in_2020_zcta,1
31141,not_in_2020_zcta,1
31156,not_in_2020_zcta,1
31203,not_in_2020_zcta,1
31205,not_in_2020_zcta,1
31219,not_in_2020_zcta,1
31231,not_in_2020_zcta,1
31368,not_in_2020_zcta,1
31403,not_in_2020_zcta,1
31413,not_in_2020_zcta,1
31420,not_in_2020_zcta,1
31432,not_in_2020_zcta,1
31505,not_in_2020_zcta,1
31530,not_in_2020_zcta,1
31576,not_in_2020_zcta,1
31580,not_in_2020_zcta,1
31588,not_in_2020_zcta,1
31609,not_in_2020_zcta,1
31737,not_in_2020_zcta,1
31746,not_in_2020_zcta,1
31766,not_in_2020_zcta,1
31769,not_in_2020_zcta,1
31865,not_in_2020_zcta,1
31878,not_in_2020_zcta,1
31908,not_in_2020_zcta,1
31914,not_in_2020_zcta,1
31989,not_in_2020_zcta,1
31991,not_in_2020_zcta,1
32006,not_in_2020_zcta,1
32007,not_in_2020_zcta,1
32014,not_in_2020_zcta,1
32023,not_in_2020_zcta,1
32028,not_in_2020_zcta,1
32050,not_in_2020_zcta,1
32069,not_in_2020_zcta,1
32078,not_in_2020_zcta,1
32093,not_in_2020_zcta,1
32104,not_in_2020_zcta,1
32116,not_in_2020_zcta,1
32123,not_in_2020_zcta,1
32126,not_in_2020_zcta,1
32143,not_in_2020_zcta,1
32160,not_in_2020_zcta,1
32175,not_in_2020_zcta,1
32201,not_in_2020_zcta,1
32231,not_in_2020_zcta,1
32235,not_in_2020_zcta,1
32238,not_in_2020_zcta,1
32243,not_in_2020_zcta,1
32260,not_in_2020_zcta,1
32275,not_in_2020_zcta,1
32326,not_in_2020_zcta,1
32329,not_in_2020_zcta,1
32335,not_in_2020_zcta,1
32345,not_in_2020_zcta,1
32370,not_in_2020_zcta,1
32371,not_in_2020_zcta,1
32412,not_in_2020_zcta,1
32450,not_in_2020_zcta,1
32494,not_in_2020_zcta,1
32510,not_in_2020_zcta,1
32515,not_in_2020_zcta,1
32518,not_in_2020_zcta,1
32523,not_in_2020_zcta,1
32532,not_in_2020_zcta,1
32545,not_in_2020_zcta,1
32556,not_in_2020_zcta,1
32557,not_in_2020_zcta,1
32635,not_in_2020_zcta,1
32654,not_in_2020_zcta,1
32673,not_in_2020_zcta,1
32674,not_in_2020_zcta,1
32705,not_in_2020_zcta,1
32717,not_in_2020_zcta,1
32718,not_in_2020_zcta,1
32722,not_in_2020_zcta,1
32737,not_in_2020_zcta,1
32739,not_in_2020_zcta,1
32741,not_in_2020_zcta,1
32755,not_in_2020_zcta,1
32761,not_in_2020_zcta,1
32762,not_in_2020_zcta,1
32774,not_in_2020_zcta,1
32853,not_in_2020_zcta,1
32862,not_in_2020_zcta,1
32863,not_in_2020_zcta,1
32877,not_in_2020_zcta,1
32902,not_in_2020_zcta,1
32906,not_in_2020_zcta,1
32924,not_in_2020_zcta,1
32936,not_in_2020_zcta,1
32965,not_in_2020_zcta,1
32987,not_in_2020_zcta,1
33017,not_in_2020_zcta,1
33045,not_in_2020_zcta,1
33077,not_in_2020_zcta,1
33083,not_in_2020_zcta,1
33094,not_in_2020_zcta,1
33100,not_in_2020_zcta,1
33102,not_in_2020_zcta,1
33105,not_in_2020_zcta,1
33106,not_in_2020_zcta,1
33113,not_in_2020_zcta,1
33114,not_in_2020_zcta,1
33120,not_in_2020_zcta,1
33123,not_in_2020_zcta,1
33124,not_in_2020_zcta,1
33148,not_in_2020_zcta,1
33152,not_in_2020_zcta,1
33164,not_in_2020_zcta,1
33171,not_in_2020_zcta,1
33191,not_in_2020_zcta,1
33198,not_in_2020_zcta,1
33207,not_in_2020_zcta,1
33217,not_in_2020_zcta,1
33231,not_in_2020_zcta,1
33234,not_in_2020_zcta,1
33238,not_in_2020_zcta,1
33242,not_in_2020_zcta,1
33257,not_in_2020_zcta,1
33264,not_in_2020_zcta,1
33268,not_in_2020_zcta,1
33281,not_in_2020_zcta,1
33283,not_in_2020_zcta,1
33303,not_in_2020_zcta,1
33329,not_in_2020_zcta,1
