term,estimate,std.error,statistic,p.value,conf.low,conf.high,model,subgroup,candidates,events,HR,HR_low,HR_high
post_cas,-5.67107807026574,0.351488595366908,-16.1344582584418,1.46083755722056e-58,-6.35998305816145,-4.98217308237003,Sex subgroup,Female,20774,3042,0.00344415023796458,0.00172939601075697,0.00685914087223973
las_10,0.500522305210111,0.0173960192996559,28.7722321174943,4.77507636641912e-182,0.466426733908421,0.5346178765118,Sex subgroup,Female,20774,3042,1.64958263133683,1.59428719061182,1.70679591081948
cas_10,1.62372853856433,0.0889633016787998,18.251666787579,2.00691590966816e-74,1.44936367132811,1.79809340580054,Sex subgroup,Female,20774,3042,5.07196612640303,4.26040263608596,6.03812423020497
las_unavailable,1.46147416355865,0.13238747234749,11.0393690403166,2.46759804677257e-28,1.20199948575328,1.72094884136402,Sex subgroup,Female,20774,3042,4.31231189803248,3.32676209046797,5.5898298105521
cas_unavailable,5.32353765861145,0.491130002732814,10.8393656037902,2.24019079909047e-27,4.36094054152808,6.28613477569482,Sex subgroup,Female,20774,3042,205.108202837671,78.3307731325812,537.073402813138
o3_interval_10ppb,-0.0341425148191486,0.0206345738733899,-1.65462660041545,0.0980002642565353,-0.0745855364473239,0.0063005068090267,Sex subgroup,Male,27537,2734,0.966433763689625,0.928128081884784,1.00632039675235
age_interval,0.0139062915348246,0.00163888311669732,8.48522471989865,2.15302243167191e-17,0.0106941396512271,0.0171184434184221,Sex subgroup,Male,27537,2734,1.01400343378077,1.01075152634735,1.01726580362922
race_groupBlack,-0.467371351311423,0.124155300132313,-3.76440917796776,0.000166943329629178,-0.710711268060518,-0.224031434562328,Sex subgroup,Male,27537,2734,0.626647340887293,0.491294630978646,0.799290008642864
race_groupOther/Unknown,-0.164389187467182,0.214190427174312,-0.767490824103915,0.442789746727281,-0.584194710562083,0.255416335627719,Sex subgroup,Male,27537,2734,0.848411766392237,0.557554673966082,1.2909989978787
race_groupWhite,-0.485557063961754,0.10330059102386,-4.7004287114834,2.59615877234863e-06,-0.688022501950221,-0.283091625973288,Sex subgroup,Male,27537,2734,0.615354309558534,0.502568916117459,0.753450749038686
zcta_svi_proxy,0.474971681247376,0.114348568627529,4.15371776794616,3.27116604923024e-05,0.250852605053714,0.699090757441039,Sex subgroup,Male,27537,2734,1.60796866117428,1.28512065008152,2.01192254996026
post_cas,-5.86863442846518,0.369446184022597,-15.8849507242609,8.05612366189053e-57,-6.59273564337522,-5.14453321355513,Sex subgroup,Male,27537,2734,0.00282673080271196,0.00137028621709436,0.00583119565191568
las_10,0.524505901454844,0.0154487348964022,33.9513821016498,1.16379190204069e-252,0.494226937451188,0.554784865458499,Sex subgroup,Male,27537,2734,1.68962380143619,1.6392305213827,1.74156627340712
cas_10,1.64723712514865,0.0942277609211403,17.4814418706949,1.98417712577864e-68,1.46255410739936,1.83192014289793,Sex subgroup,Male,27537,2734,5.19261344895517,4.31697146829022,6.24586811108787
las_unavailable,1.01538692893503,0.1291518558604,7.86196158135392,3.78164031779158e-15,0.762253942912134,1.26851991495792,Sex subgroup,Male,27537,2734,2.76043128150129,2.14310120860939,3.55558609611129
cas_unavailable,5.19246625622141,0.522605463686772,9.9357289906436,2.91039269850263e-23,4.16817836927148,6.21675414317133,Sex subgroup,Male,27537,2734,179.911714617555,64.5976717599535,501.074174575665
o3_interval_10ppb,-0.0397422759714611,0.0153522789650369,-2.58868901887269,0.00963420561873795,-0.0698321898235453,-0.00965236211937697,Race subgroup,White,41708,4838,0.961037089588522,0.93255029820635,0.990394072406816
age_interval,0.0167165079753375,0.0011894854351086,14.0535625590163,7.32542318997833e-45,0.0143851593623897,0.0190478565882853,Race subgroup,White,41708,4838,1.01685701060741,1.0144891236836,1.01923042434106
sexM,0.00185147377117756,0.0296374647959971,0.0624707202158405,0.950187978266404,-0.0562368898220505,0.0599398373644056,Race subgroup,White,41708,4838,1.00185318880702,0.945315173820968,1.06177266558179
zcta_svi_proxy,0.309880130313891,0.0863518205445983,3.588576689635,0.000332488193269737,0.140633672047012,0.479126588580769,Race subgroup,White,41708,4838,1.36326169058667,1.15100292619938,1.61466352058544
post_cas,-5.82092769939826,0.27874603073478,-20.8825491938098,7.71632531920527e-97,-6.36725988047193,-5.2745955183246,Race subgroup,White,41708,4838,0.00296485337587838,0.00171685718003361,0.00512002724669584
las_10,0.517314174846323,0.0119739111689842,43.2034418449932,0,0.493845740201032,0.540782609491614,Race subgroup,White,41708,4838,1.67751607888541,1.63860577029984,1.71735035108789
cas_10,1.67050427736138,0.070970165294659,23.5381201442277,1.66133575224923e-122,1.53140530940699,1.80960324531577,Race subgroup,White,41708,4838,5.31484727868528,4.6246713519743,6.10802356446134
las_unavailable,1.2544069533354,0.101145070636793,12.4020572177948,2.54699407576186e-35,1.05616625767353,1.45264764899727,Race subgroup,White,41708,4838,3.5057586792338,2.87532657089078,4.27441670154898
cas_unavailable,5.33804610207481,0.383096456569198,13.9339479928356,3.93962447871967e-44,4.58719084459427,6.08890135955535,Race subgroup,White,41708,4838,208.105695499253,98.2181322645857,440.936714033231
o3_interval_10ppb,0.0456687904578405,0.0411626560746594,1.10947141931289,0.267226867354653,-0.0350085329565008,0.126346113872182,Race subgroup,Black,4796,675,1.04672766734624,0.965597176823706,1.13467482702484
age_interval,0.00309251953640674,0.00361353241829757,0.855816187160073,0.392099460132064,-0.00398987386042441,0.0101749129332379,Race subgroup,Black,4796,675,1.00309730630807,0.996018075110975,1.01022685337352
sexM,-0.00314163122278222,0.0886307573177933,-0.0354462865697698,0.971723876537279,-0.176854723488167,0.170571461042602,Race subgroup,Black,4796,675,0.996863298536741,0.837901503088984,1.18598240044453
zcta_svi_proxy,0.445803848839022,0.222181979082467,2.00648068164679,0.0448049878438127,0.0103351718235542,0.881272525854489,Race subgroup,Black,4796,675,1.56174509837329,1.01038876418148,2.41396959146599
post_cas,-6.99604635024223,0.780911206303103,-8.95882437564456,3.28158334506657e-19,-8.52660418972004,-5.46548851076443,Race subgroup,Black,4796,675,0.000915494363839993,0.000198126629309963,0.00423027400779915
las_10,0.445461503529131,0.0436397649239241,10.2076971382795,1.83160245612878e-24,0.359929135984445,0.530993871073817,Race subgroup,Black,4796,675,1.56121053377168,1.43322784668121,1.70062166765994
cas_10,1.87643717579388,0.186644580416442,10.0535315389665,8.86329388272377e-24,1.51062052026806,2.24225383131969,Race subgroup,Black,4796,675,6.5301974212454,4.5295405941989,9.41452614754236
las_unavailable,0.908714170925903,0.346248250442366,2.62445852005009,0.00867868630160438,0.230080070348862,1.58734827150294,Race subgroup,Black,4796,675,2.48113017209728,1.25870079050606,4.89076274307926
cas_unavailable,5.49027161080136,1.29022396466725,4.25528571872195,2.0878223197989e-05,2.96147910806307,8.01906411353965,Race subgroup,Black,4796,675,242.323015468805,19.3265366612107,3038.3324676971
o3_interval_10ppb,-0.125787604189507,0.0795731745847379,-1.58077901058924,0.113928575335855,-0.281748160511111,0.0301729521320974,Race subgroup,Asian,1251,210,0.881802117970445,0.75446366435349,1.03063276867479
age_interval,0.0212150753628595,0.0063905443416851,3.31976029404489,0.000900947709864944,0.00868983861155043,0.0337403121141685,Race subgroup,Asian,1251,210,1.02144171496208,1.0087277048635,1.03431597252092
sexM,-0.0144820892512984,0.161115220425857,-0.0898865371814012,0.928377379615036,-0.330262118647209,0.301297940144613,Race subgroup,Asian,1251,210,0.985622271807117,0.718735314810568,1.35161198102289
zcta_svi_proxy,1.00369593745723,0.524739406967759,1.91275121351597,0.0557799094520841,-0.0247744014684828,2.03216627638294,Race subgroup,Asian,1251,210,2.72834701678393,0.975529965333178,7.63059845265893
post_cas,-6.42853797428214,1.21263688069975,-5.30128851975257,1.14988196089932e-07,-8.80526258677864,-4.05181336178564,Race subgroup,Asian,1251,210,0.00161481000323795,0.000149941912813382,0.0173908101986319
las_10,0.403898556101571,0.0796290402905119,5.07225196521296,3.93135373588093e-07,0.247828505008679,0.559968607194463,Race subgroup,Asian,1251,210,1.49765201159326,1.2812401870772,1.75061754263738
cas_10,1.75749586301716,0.297414500736159,5.90924739266922,3.43674244560488e-09,1.17457415309433,2.34041757294,Race subgroup,Asian,1251,210,5.79790046379202,3.23676428425501,10.3855723914035
las_unavailable,0.255520290140772,0.591625577181283,0.431895272949764,0.665817530553502,-0.904044533467265,1.41508511374881,Race subgroup,Asian,1251,210,1.29113321002673,0.404928596050589,4.11683685047936
cas_unavailable,7.1325118201692,1.62502766884938,4.38916330896659,1.13787598644083e-05,3.94751611534334,10.3175075249951,Race subgroup,Asian,1251,210,1252.01786430091,51.8065254538195,30257.7468532595
pm25_interval_5ug,-0.0103262319313156,0.0247967883908234,-0.416434248200347,0.677092271757636,-0.0589270441095903,0.0382745802469591,PM2.5 + NO2,All,48311,5776,0.989726900558229,0.942775547677707,1.03901648711774
no2_interval_10ppb,-0.0233114735954811,0.0288466251187734,-0.808117882057196,0.419022724390236,-0.0798498199038055,0.0332268727128433,PM2.5 + NO2,All,48311,5776,0.976958139713757,0.923254990498867,1.03378505025707
age,0.0155609283722546,0.00109740788404862,14.1797125740033,1.22346632517395e-45,0.013410048443169,0.0177118083013402,PM2.5 + NO2,All,48311,5776,1.01568263006248,1.01350036641402,1.01786959254954
sexM,0.0105928347961291,0.0272845159772215,0.388236126489198,0.697841300713583,-0.0428838338548327,0.064069503447091,PM2.5 + NO2,All,48311,5776,1.01064913749676,0.95802267340418,1.0661664984332
raceBLACK,-0.276260687318892,0.0830508125637799,-3.32640559183854,0.000879738154855332,-0.439037288830687,-0.113484085807097,PM2.5 + NO2,All,48311,5776,0.758615143634199,0.644656740685557,0.892718403191016
raceMULTI,-0.598817458542988,0.247997937447779,-2.4146066080452,0.015752212482517,-1.08488448418085,-0.112750432905124,PM2.5 + NO2,All,48311,5776,0.549461012487377,0.337940821150854,0.893373588948241
raceMissing,-1.96827170493677,1.00658888695718,-1.95538787526917,0.0505373061304653,-3.9411496706111,0.00460626073757298,PM2.5 + NO2,All,48311,5776,0.139698087210304,0.0194258685522962,1.00461688586433
raceNATIVE,-0.20807922406063,0.211957611311335,-0.981702061904217,0.326246649318632,-0.623508508479987,0.207350060358726,PM2.5 + NO2,All,48311,5776,0.81214269292124,0.536060362053807,1.23041321529227
racePACIFIC,0.0773337652914917,0.365161686598331,0.21177951611489,0.832279049827674,-0.63836998897514,0.793037519558123,PM2.5 + NO2,All,48311,5776,1.08040261711569,0.528152617379418,2.21009946114096
raceWHITE,-0.378397199000533,0.0729599305714813,-5.1863700532144,2.14432523018009e-07,-0.521396035235179,-0.235398362765887,PM2.5 + NO2,All,48311,5776,0.684958381842111,0.593691155402516,0.790255978359107
zcta_svi_proxy,0.337396887484732,0.0787506183896396,4.28437127712917,1.83256669991977e-05,0.183048511680781,0.491745263288683,PM2.5 + NO2,All,48311,5776,1.40129510987889,1.20087266301908,1.6351675289483
post_cas,-5.67869902763442,0.247580087830406,-22.9368164354331,1.99505211905716e-116,-6.16394708307127,-5.19345097219756,PM2.5 + NO2,All,48311,5776,0.00341800227862524,0.00210393246486239,0.00555281111528046
las_10,0.506046066619399,0.0112759368418412,44.8784055566571,0,0.483945636517442,0.528146496721356,PM2.5 + NO2,All,48311,5776,1.65871974460148,1.62246344049177,1.69578624853136
cas_10,1.61016635834696,0.062778132931073,25.6485225534636,4.39159372730327e-145,1.48712347878539,1.73320923790853,PM2.5 + NO2,All,48311,5776,5.00364355647011,4.4243504591177,5.65878518701197
las_unavailable,1.23677423878751,0.0906322946486727,13.646065605883,2.13075881866637e-42,1.05913820543989,1.41441027213513,PM2.5 + NO2,All,48311,5776,3.44448444032066,2.88388460198235,4.11405957487191
cas_unavailable,5.10202866489261,0.34915214488237,14.6126230059721,2.3335768146272e-48,4.41770303579825,5.78635429398697,PM2.5 + NO2,All,48311,5776,164.354990527752,82.9056352076863,325.823001581358
pm25_interval_5ug,0.000381592832817044,0.0251738815611408,0.0151582834729024,0.987905902801095,-0.0489583083780959,0.04972149404373,PM2.5 + NO2 + O3,All,48311,5776,1.00038166564862,0.952220828501696,1.05097835188146
no2_interval_10ppb,-0.0343555975475176,0.0292727255287332,-1.17363849545869,0.240539855162423,-0.0917290853131608,0.0230178902181257,PM2.5 + NO2 + O3,All,48311,5776,0.966227855285012,0.912352285700939,1.02328484617257
o3_interval_10ppb,-0.0322058596413806,0.0143228291557423,-2.24856830247596,0.0245399749800152,-0.0602780889433557,-0.00413363033940556,PM2.5 + NO2 + O3,All,48311,5776,0.968307226181907,0.941502675691794,0.99587490135082
age,0.0155490155617605,0.00109730071993437,14.1702409187251,1.4001932707587e-45,0.0133983456704793,0.0176996854530418,PM2.5 + NO2 + O3,All,48311,5776,1.01567053049986,1.01348850571901,1.01785725314568
sexM,0.0105098371872919,0.0272841264282754,0.385199695321755,0.700089469061404,-0.0429660679617653,0.0639857423363491,PM2.5 + NO2 + O3,All,48311,5776,1.01056525951586,0.957943894504412,1.06607719888302
raceBLACK,-0.274375698452909,0.0830528121964511,-3.30362923538227,0.000954419669916062,-0.437156219172722,-0.111595177733096,PM2.5 + NO2 + O3,All,48311,5776,0.760046473329971,0.64587052616988,0.894406259791742
raceMULTI,-0.598535230475601,0.248034642729963,-2.41311142624231,0.0158169832579583,-1.08467419714459,-0.112396263806615,PM2.5 + NO2 + O3,All,48311,5776,0.549616107692116,0.338011893197069,0.893690050303979
raceMissing,-1.96822759373233,1.00655934072825,-1.95540144936543,0.0505357051955277,-3.94104764986207,0.00459246239741629,PM2.5 + NO2 + O3,All,48311,5776,0.139704249597103,0.0194278504950545,1.00460302391445
raceNATIVE,-0.205877592789449,0.211968671833815,-0.971264248666231,0.331416707078704,-0.621328555434516,0.209573369855618,PM2.5 + NO2 + O3,All,48311,5776,0.813932701416936,0.537230223130447,1.23315184796483
racePACIFIC,0.0740771543801101,0.365183867204684,0.202848923604257,0.839253117260797,-0.641670073076128,0.789824381836348,PM2.5 + NO2 + O3,All,48311,5776,1.07688988906289,0.526412542100489,2.20300950379806
raceWHITE,-0.376287100566235,0.0729662953263319,-5.15699884286768,2.50939353210159e-07,-0.519298411491158,-0.233275789641311,PM2.5 + NO2 + O3,All,48311,5776,0.686405237418193,0.59493780310851,0.791935135897211
zcta_svi_proxy,0.334870565148645,0.0787657211475584,4.25147589928497,2.12366366395262e-05,0.180492588483105,0.489248541814184,PM2.5 + NO2 + O3,All,48311,5776,1.39775945472611,1.19780724387896,1.63109006333047
post_cas,-5.67428050877462,0.247636478483911,-22.913750605379,3.38875706399738e-116,-6.15963908786141,-5.18892192968783,PM2.5 + NO2 + O3,All,48311,5776,0.0034331382007095,0.0021130157471633,0.00557801706920263
las_10,0.506456240195334,0.011278903928678,44.9029660504161,0,0.484349994710038,0.52856248568063,PM2.5 + NO2 + O3,All,48311,5776,1.65940024716314,1.62311962953488,1.69649182363359
cas_10,1.60961141802798,0.0627863751258075,25.6363170322022,6.00832405078467e-145,1.48655238406157,1.73267045199438,PM2.5 + NO2 + O3,All,48311,5776,5.00086760323421,4.42182445727598,5.65573713445961
las_unavailable,1.23647514639141,0.0906094148642665,13.6462104765124,2.1265282904918e-42,1.0588839565972,1.41406633618562,PM2.5 + NO2 + O3,All,48311,5776,3.44345437526608,2.88315147086267,4.11264484518784
cas_unavailable,5.10377734045535,0.349181516359405,14.6164017891547,2.20763307109314e-48,4.41939414432383,5.78816053658686,PM2.5 + NO2 + O3,All,48311,5776,164.642645517627,83.0459562498183,326.412048787772
