organ,organ_label,outcome,outcome_label,outcome_family,pollutant,exposure,n,term,term_type,coefficient,std_error,conf_low,conf_high,transformed_measure,transformed_estimate,transformed_conf_low,transformed_conf_high,p_value,adjustment_set
KI,Kidney,kidney_dialysis_years,"Dialysis duration at listing, years",gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,565015,listing_centerFLSH,listing_center_fixed_effect,0.2404689323864475,0.24658749762134569,-0.24284256295139,0.723780427724285,mean_difference,0.2404689323864475,-0.24284256295139,0.723780427724285,0.32946790632400025,age + sex + race + zcta_svi_proxy + listing_center
KI,Kidney,kidney_dialysis_years,"Dialysis duration at listing, years",gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,565015,listing_centerFLSL,listing_center_fixed_effect,-0.8170436649469739,0.2206653892717819,-1.2495478279196663,-0.3845395019742814,mean_difference,-0.8170436649469739,-1.2495478279196663,-0.3845395019742814,2.1339100544165315e-4,age + sex + race + zcta_svi_proxy + listing_center
KI,Kidney,kidney_dialysis_years,"Dialysis duration at listing, years",gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,565015,listing_centerFLTG,listing_center_fixed_effect,-0.4250542627126017,0.21995198920633893,-0.856160161557026,0.00605163613182258,mean_difference,-0.4250542627126017,-0.856160161557026,0.00605163613182258,0.05329997894166079,age + sex + race + zcta_svi_proxy + listing_center
KI,Kidney,kidney_dialysis_years,"Dialysis duration at listing, years",gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,565015,listing_centerFLUF,listing_center_fixed_effect,-0.7021878125050959,0.2215243862424927,-1.1363756095403816,-0.26800001546981017,mean_difference,-0.7021878125050959,-1.1363756095403816,-0.26800001546981017,0.001525524773813063,age + sex + race + zcta_svi_proxy + listing_center
KI,Kidney,kidney_dialysis_years,"Dialysis duration at listing, years",gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,565015,listing_centerGAEH,listing_center_fixed_effect,-1.4933376821337119,0.24145546901194073,-1.9665904013971156,-1.0200849628703081,mean_difference,-1.4933376821337119,-1.9665904013971156,-1.0200849628703081,6.224993569256047e-10,age + sex + race + zcta_svi_proxy + listing_center
KI,Kidney,kidney_dialysis_years,"Dialysis duration at listing, years",gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,565015,listing_centerGAEM,listing_center_fixed_effect,-0.48219346291351234,0.2193166768127242,-0.9120541494664518,-0.052332776360572875,mean_difference,-0.48219346291351234,-0.9120541494664518,-0.052332776360572875,0.027905542392930683,age + sex + race + zcta_svi_proxy + listing_center
KI,Kidney,kidney_dialysis_years,"Dialysis duration at listing, years",gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,565015,listing_centerGAMC,listing_center_fixed_effect,-0.5151173421097401,0.22086408196925209,-0.9480109427694743,-0.08222374145000605,mean_difference,-0.5151173421097401,-0.9480109427694743,-0.08222374145000605,0.019686205771025967,age + sex + race + zcta_svi_proxy + listing_center
KI,Kidney,kidney_dialysis_years,"Dialysis duration at listing, years",gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,565015,listing_centerGAPH,listing_center_fixed_effect,-0.6657107951770918,0.21997582859042175,-1.0968634192143183,-0.2345581711398651,mean_difference,-0.6657107951770918,-1.0968634192143183,-0.2345581711398651,0.002475853329661233,age + sex + race + zcta_svi_proxy + listing_center
KI,Kidney,kidney_dialysis_years,"Dialysis duration at listing, years",gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,565015,listing_centerIAIM,listing_center_fixed_effect,-0.7030733456736009,0.2294175677540028,-1.1527317784714464,-0.25341491287575546,mean_difference,-0.7030733456736009,-1.1527317784714464,-0.25341491287575546,0.0021797071785960406,age + sex + race + zcta_svi_proxy + listing_center
KI,Kidney,kidney_dialysis_years,"Dialysis duration at listing, years",gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,565015,listing_centerIAIV,listing_center_fixed_effect,-0.8480207906010238,0.22351129027022604,-1.2861029195306668,-0.4099386616713807,mean_difference,-0.8480207906010238,-1.2861029195306668,-0.4099386616713807,1.4820446362957557e-4,age + sex + race + zcta_svi_proxy + listing_center
KI,Kidney,kidney_dialysis_years,"Dialysis duration at listing, years",gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,565015,listing_centerIAMH,listing_center_fixed_effect,-0.7923441375738375,0.24053084956019807,-1.2637846027118256,-0.3209036724358493,mean_difference,-0.7923441375738375,-1.2637846027118256,-0.3209036724358493,9.872669069296565e-4,age + sex + race + zcta_svi_proxy + listing_center
KI,Kidney,kidney_dialysis_years,"Dialysis duration at listing, years",gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,565015,listing_centerIAVA,listing_center_fixed_effect,-0.6224819989701168,0.23393421356655275,-1.0809930575605602,-0.1639709403796734,mean_difference,-0.6224819989701168,-1.0809930575605602,-0.1639709403796734,0.007792792044358349,age + sex + race + zcta_svi_proxy + listing_center
KI,Kidney,kidney_dialysis_years,"Dialysis duration at listing, years",gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,565015,listing_centerILCH,listing_center_fixed_effect,-0.898144114997452,0.23144622153089622,-1.3517787091980085,-0.4445095207968954,mean_difference,-0.898144114997452,-1.3517787091980085,-0.4445095207968954,1.0422219134799374e-4,age + sex + race + zcta_svi_proxy + listing_center
KI,Kidney,kidney_dialysis_years,"Dialysis duration at listing, years",gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,565015,listing_centerILCM,listing_center_fixed_effect,-1.5776154223065346,0.24093994231590318,-2.049857709245705,-1.1053731353673644,mean_difference,-1.5776154223065346,-2.049857709245705,-1.1053731353673644,5.845864741215428e-11,age + sex + race + zcta_svi_proxy + listing_center
KI,Kidney,kidney_dialysis_years,"Dialysis duration at listing, years",gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,565015,listing_centerILLU,listing_center_fixed_effect,-0.6440136817162962,0.22133699672803686,-1.0778341953032484,-0.21019316812934402,mean_difference,-0.6440136817162962,-1.0778341953032484,-0.21019316812934402,0.0036184526549401016,age + sex + race + zcta_svi_proxy + listing_center
KI,Kidney,kidney_dialysis_years,"Dialysis duration at listing, years",gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,565015,listing_centerILMM,listing_center_fixed_effect,-0.8162475344542547,0.23031923328984868,-1.267673231702358,-0.36482183720615124,mean_difference,-0.8162475344542547,-1.267673231702358,-0.36482183720615124,3.9416189555170275e-4,age + sex + race + zcta_svi_proxy + listing_center
KI,Kidney,kidney_dialysis_years,"Dialysis duration at listing, years",gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,565015,listing_centerILNM,listing_center_fixed_effect,-0.8543597734185084,0.21970880956532515,-1.2849890401665458,-0.42373050667047113,mean_difference,-0.8543597734185084,-1.2849890401665458,-0.42373050667047113,1.0083547217497568e-4,age + sex + race + zcta_svi_proxy + listing_center
KI,Kidney,kidney_dialysis_years,"Dialysis duration at listing, years",gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,565015,listing_centerILPL,listing_center_fixed_effect,-0.6150691430419887,0.22165082689600635,-1.0495047637581612,-0.18063352232581625,mean_difference,-0.6150691430419887,-1.0495047637581612,-0.18063352232581625,0.005521263683406203,age + sex + race + zcta_svi_proxy + listing_center
KI,Kidney,kidney_dialysis_years,"Dialysis duration at listing, years",gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,565015,listing_centerILSF,listing_center_fixed_effect,-1.0649497883650563,0.2245521526550775,-1.5050720075690083,-0.6248275691611044,mean_difference,-1.0649497883650563,-1.5050720075690083,-0.6248275691611044,2.110962275424055e-6,age + sex + race + zcta_svi_proxy + listing_center
KI,Kidney,kidney_dialysis_years,"Dialysis duration at listing, years",gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,565015,listing_centerILUC,listing_center_fixed_effect,-1.0273613008331344,0.22192396176867363,-1.4623322658997346,-0.5923903357665341,mean_difference,-1.0273613008331344,-1.4623322658997346,-0.5923903357665341,3.669158465089076e-6,age + sex + race + zcta_svi_proxy + listing_center
KI,Kidney,kidney_dialysis_years,"Dialysis duration at listing, years",gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,565015,listing_centerILUI,listing_center_fixed_effect,-0.15050326285918886,0.22091841142450674,-0.583503349251222,0.28249682353284433,mean_difference,-0.15050326285918886,-0.583503349251222,0.28249682353284433,0.4957061629498324,age + sex + race + zcta_svi_proxy + listing_center
KI,Kidney,kidney_dialysis_years,"Dialysis duration at listing, years",gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,565015,listing_centerILVA,listing_center_fixed_effect,-0.6621260325596888,0.24706172923023625,-1.1463670218509519,-0.1778850432684258,mean_difference,-0.6621260325596888,-1.1463670218509519,-0.1778850432684258,0.007362376274042334,age + sex + race + zcta_svi_proxy + listing_center
KI,Kidney,kidney_dialysis_years,"Dialysis duration at listing, years",gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,565015,listing_centerINIM,listing_center_fixed_effect,-0.6823394732622766,0.22000441924828523,-1.1135481349889156,-0.2511308115356376,mean_difference,-0.6823394732622766,-1.1135481349889156,-0.2511308115356376,0.0019256486818898361,age + sex + race + zcta_svi_proxy + listing_center
KI,Kidney,kidney_dialysis_years,"Dialysis duration at listing, years",gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,565015,listing_centerINLH,listing_center_fixed_effect,-0.7880134690662766,0.2363177906779349,-1.251196338795029,-0.3248305993375242,mean_difference,-0.7880134690662766,-1.251196338795029,-0.3248305993375242,8.544306067949227e-4,age + sex + race + zcta_svi_proxy + listing_center
KI,Kidney,kidney_dialysis_years,"Dialysis duration at listing, years",gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,565015,listing_centerINSV,listing_center_fixed_effect,-0.7771018309946464,0.2249695198931385,-1.2180420899851978,-0.3361615720040949,mean_difference,-0.7771018309946464,-1.2180420899851978,-0.3361615720040949,5.518581560079174e-4,age + sex + race + zcta_svi_proxy + listing_center
KI,Kidney,kidney_dialysis_years,"Dialysis duration at listing, years",gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,565015,listing_centerKSFW,listing_center_fixed_effect,-0.0829856344645863,0.25453663961840806,-0.5818774481166661,0.4159061791874935,mean_difference,-0.0829856344645863,-0.5818774481166661,0.4159061791874935,0.7444045905866596,age + sex + race + zcta_svi_proxy + listing_center
KI,Kidney,kidney_dialysis_years,"Dialysis duration at listing, years",gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,565015,listing_centerKSUK,listing_center_fixed_effect,-0.73976998174665,0.22175207795457505,-1.174404054537617,-0.3051359089556829,mean_difference,-0.73976998174665,-1.174404054537617,-0.3051359089556829,8.499167812774592e-4,age + sex + race + zcta_svi_proxy + listing_center
KI,Kidney,kidney_dialysis_years,"Dialysis duration at listing, years",gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,565015,listing_centerKYJH,listing_center_fixed_effect,-0.4908678927110844,0.2235229784108001,-0.9289729303962526,-0.05276285502591621,mean_difference,-0.4908678927110844,-0.9289729303962526,-0.05276285502591621,0.028088687955035312,age + sex + race + zcta_svi_proxy + listing_center
KI,Kidney,kidney_dialysis_years,"Dialysis duration at listing, years",gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,565015,listing_centerKYKC,listing_center_fixed_effect,-1.2221692612656965,0.36095080599146234,-1.9296328410089627,-0.5147056815224303,mean_difference,-1.2221692612656965,-1.9296328410089627,-0.5147056815224303,7.093149303769342e-4,age + sex + race + zcta_svi_proxy + listing_center
KI,Kidney,kidney_dialysis_years,"Dialysis duration at listing, years",gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,565015,listing_centerKYUK,listing_center_fixed_effect,-0.9880818265844596,0.22165438640118174,-1.422524423930776,-0.5536392292381435,mean_difference,-0.9880818265844596,-1.422524423930776,-0.5536392292381435,8.283686596573231e-6,age + sex + race + zcta_svi_proxy + listing_center
KI,Kidney,kidney_dialysis_years,"Dialysis duration at listing, years",gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,565015,listing_centerLACH,listing_center_fixed_effect,-1.1187262096015498,0.2736504008687139,-1.6550809953042291,-0.5823714238988705,mean_difference,-1.1187262096015498,-1.6550809953042291,-0.5823714238988705,4.348711355432818e-5,age + sex + race + zcta_svi_proxy + listing_center
KI,Kidney,kidney_dialysis_years,"Dialysis duration at listing, years",gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,565015,listing_centerLAMC,listing_center_fixed_effect,-0.04371640237876299,0.29467001582131186,-0.6212696333885341,0.5338368286310082,mean_difference,-0.04371640237876299,-0.6212696333885341,0.5338368286310082,0.88206097173815,age + sex + race + zcta_svi_proxy + listing_center
KI,Kidney,kidney_dialysis_years,"Dialysis duration at listing, years",gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,565015,listing_centerLAOF,listing_center_fixed_effect,-0.8820722941395013,0.22047339066546012,-1.3142001398438032,-0.44994444843519943,mean_difference,-0.8820722941395013,-1.3142001398438032,-0.44994444843519943,6.313388678443774e-5,age + sex + race + zcta_svi_proxy + listing_center
KI,Kidney,kidney_dialysis_years,"Dialysis duration at listing, years",gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,565015,listing_centerLATU,listing_center_fixed_effect,-0.6304522669293045,0.22163476244987496,-1.0648564013310593,-0.19604813252754955,mean_difference,-0.6304522669293045,-1.0648564013310593,-0.19604813252754955,0.0044475108348709085,age + sex + race + zcta_svi_proxy + listing_center
KI,Kidney,kidney_dialysis_years,"Dialysis duration at listing, years",gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,565015,listing_centerLAWK,listing_center_fixed_effect,-0.45221167107205185,0.225285084788764,-0.8937704372580293,-0.010652904886074399,mean_difference,-0.45221167107205185,-0.8937704372580293,-0.010652904886074399,0.04471965942951659,age + sex + race + zcta_svi_proxy + listing_center
KI,Kidney,kidney_dialysis_years,"Dialysis duration at listing, years",gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,565015,listing_centerMABI,listing_center_fixed_effect,-1.0347918958752578,0.22374739477107414,-1.473336789626563,-0.5962470021239525,mean_difference,-1.0347918958752578,-1.473336789626563,-0.5962470021239525,3.7500296848097383e-6,age + sex + race + zcta_svi_proxy + listing_center
KI,Kidney,kidney_dialysis_years,"Dialysis duration at listing, years",gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,565015,listing_centerMABS,listing_center_fixed_effect,-0.44643877685666616,0.22987791637884883,-0.8969994929592099,0.0041219392458775594,mean_difference,-0.44643877685666616,-0.8969994929592099,0.0041219392458775594,0.05212924343201063,age + sex + race + zcta_svi_proxy + listing_center
KI,Kidney,kidney_dialysis_years,"Dialysis duration at listing, years",gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,565015,listing_centerMABU,listing_center_fixed_effect,-0.8344629049739251,0.2264980972127078,-1.2783991755108324,-0.3905266344370178,mean_difference,-0.8344629049739251,-1.2783991755108324,-0.3905266344370178,2.29448967702456e-4,age + sex + race + zcta_svi_proxy + listing_center
KI,Kidney,kidney_dialysis_years,"Dialysis duration at listing, years",gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,565015,listing_centerMACH,listing_center_fixed_effect,-1.0582129989806341,0.24468723506459641,-1.537799979707243,-0.5786260182540252,mean_difference,-1.0582129989806341,-1.537799979707243,-0.5786260182540252,1.5272575097848096e-5,age + sex + race + zcta_svi_proxy + listing_center
KI,Kidney,kidney_dialysis_years,"Dialysis duration at listing, years",gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,565015,listing_centerMALC,listing_center_fixed_effect,-0.9976958527860557,0.22666997569555236,-1.4419690051493383,-0.553422700422773,mean_difference,-0.9976958527860557,-1.4419690051493383,-0.553422700422773,1.0750734951443768e-5,age + sex + race + zcta_svi_proxy + listing_center
KI,Kidney,kidney_dialysis_years,"Dialysis duration at listing, years",gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,565015,listing_centerMAMG,listing_center_fixed_effect,-1.0807474662156535,0.2207954329998915,-1.513506514895441,-0.6479884175358662,mean_difference,-1.0807474662156535,-1.513506514895441,-0.6479884175358662,9.843739643413636e-7,age + sex + race + zcta_svi_proxy + listing_center
KI,Kidney,kidney_dialysis_years,"Dialysis duration at listing, years",gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,565015,listing_centerMANM,listing_center_fixed_effect,-1.0659838579082723,0.22752304256982847,-1.5119290213451362,-0.6200386944714085,mean_difference,-1.0659838579082723,-1.5119290213451362,-0.6200386944714085,2.7979433097617014e-6,age + sex + race + zcta_svi_proxy + listing_center
KI,Kidney,kidney_dialysis_years,"Dialysis duration at listing, years",gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,565015,listing_centerMAPB,listing_center_fixed_effect,-1.077858351902707,0.22417175542921136,-1.5172349925439612,-0.6384817112614527,mean_difference,-1.077858351902707,-1.5172349925439612,-0.6384817112614527,1.5234902153928241e-6,age + sex + race + zcta_svi_proxy + listing_center
