year,pollutant,tract_geoid,value,days,missing_values,nearest_fill_days
2015,o3,17031671400,34.4208224307184,365,0,365
2015,o3,17031600600,34.5306854460542,365,0,365
2015,o3,17031340500,34.7835621621511,365,0,365
2015,o3,17031310600,34.3249320183307,365,0,365
2015,o3,17031420500,35.2802744983198,365,0,365
2015,o3,17031390500,34.3550690050811,365,0,365
2015,o3,17031300500,33.3731511822302,365,0,0
2015,o3,17031806501,35.4878087479876,365,0,0
2015,o3,17031810301,36.3389046510809,365,0,0
2015,o3,17031806103,37.5439275000874,365,0,0
2015,o3,17031803800,36.4410279402739,365,0,0
2015,o3,17031804511,35.1060279203809,365,0,0
2015,o3,17031770601,35.8452973377895,365,0,0
2015,o3,17031230300,34.3575347585425,365,0,365
2015,o3,17031241000,34.7350690107435,365,0,365
2015,o3,17031062400,34.8200005188584,365,0,365
2015,o3,17031030703,35.1876717572139,365,0,365
2015,o3,17031190702,34.4608224313145,365,0,365
2015,o3,17031151002,33.2553429612967,365,0,0
2015,o3,17031100600,34.568630652099,365,0,0
2015,o3,17031071700,34.398356676959,365,0,365
2015,o3,17031061901,33.9397265331386,365,0,365
2015,o3,17031030103,33.0495895335732,365,0,365
2015,o3,17031030701,35.1876717572139,365,0,365
2015,o3,17031080300,34.398356676959,365,0,365
2015,o3,17031430102,34.8295895600972,365,0,365
2015,o3,17031240900,33.4372607722266,365,0,0
2015,o3,17031610800,34.9695895621834,365,0,0
2015,o3,17031690500,35.1698635377704,365,0,365
2015,o3,17031835200,33.927534752135,365,0,0
2015,o3,17031810702,34.5208224322086,365,0,365
2015,o3,17031660302,33.165479946259,365,0,365
2015,o3,17031809700,36.8704115083161,365,0,0
2015,o3,17031805112,35.2932607998832,365,0,0
2015,o3,17031818900,35.6695895726142,365,0,0
2015,o3,17031251400,34.7665758605281,365,0,0
2015,o3,17031292400,34.8180827106107,365,0,365
2015,o3,17031826600,35.6187219919475,365,0,0
2015,o3,17031520500,35.6071238182587,365,0,365
2015,o3,17031510200,35.443288199379,365,0,0
2015,o3,17031611500,34.486301883749,365,0,365
2015,o3,17031440101,33.5361648832894,365,0,0
2015,o3,17031612200,35.2087676479392,365,0,365
2015,o3,17031836500,35.4238361442946,365,0,365
2015,o3,17031801901,37.036986853264,365,0,0
2015,o3,17031062700,34.8200005188584,365,0,365
2015,o3,17031050500,33.8827402309196,365,0,0
2015,o3,17031170400,34.4742470890488,365,0,0
2015,o3,17031151001,33.2553429612967,365,0,365
2015,o3,17031130100,34.5857539400254,365,0,0
2015,o3,17031063200,33.9397265331386,365,0,0
2015,o3,17031063100,32.7621922690166,365,0,365
2015,o3,17031710300,34.5336991447292,365,0,365
2015,o3,17031820203,35.9940340218932,365,0,0
2015,o3,17031837000,34.5534251724204,365,0,0
2015,o3,17031843500,32.5887676088981,365,0,0
2015,o3,17031803016,36.4328772552209,365,0,0
2015,o3,17031804316,36.3012334176429,365,0,0
2015,o3,17031740200,34.6652973202061,365,0,0
2015,o3,17031830001,36.0663019072928,365,0,0
2015,o3,17031826902,35.5668498450559,365,0,365
2015,o3,17031711500,34.9194525751349,365,0,0
2015,o3,17031812700,35.8830142333287,365,0,0
2015,o3,17031834700,35.1317813454221,365,0,365
2015,o3,17031611700,33.5493155684169,365,0,0
2015,o3,17031310200,30.6912333340473,365,0,365
2015,o3,17031390200,34.3550690050811,365,0,0
2015,o3,17031291600,32.9509593951171,365,0,365
2015,o3,17031806202,34.6030142142552,365,0,0
2015,o3,17031803100,36.9961649348475,365,0,0
2015,o3,17031800600,37.7513247634518,365,0,0
2015,o3,17031062600,34.8200005188584,365,0,365
2015,o3,17031190300,34.4608224313145,365,0,365
2015,o3,17031081900,32.666027884022,365,0,365
2015,o3,17031070200,32.6591785688515,365,0,365
2015,o3,17031140602,34.2271237976951,365,0,365
2015,o3,17031804610,36.7309594514435,365,0,0
2015,o3,17031010702,34.8857539444958,365,0,365
2015,o3,17031140301,34.2271237976951,365,0,0
2015,o3,17031351500,34.7835621621511,365,0,365
2015,o3,17031270500,34.3530142105299,365,0,0
2015,o3,17031490600,34.6575347630129,365,0,0
2015,o3,17031222500,33.4978087183343,365,0,365
2015,o3,17031062800,34.6857539415155,365,0,365
2015,o3,17031020802,35.1120553177309,365,0,365
2015,o3,17031160700,32.8742470652069,365,0,0
2015,o3,17031071000,34.8200005188584,365,0,365
2015,o3,17031711400,34.7742470935191,365,0,365
2015,o3,17031811200,34.5292470898683,365,0,0
2015,o3,17031836000,35.1953429902049,365,0,365
2015,o3,17031410800,34.0457539319788,365,0,0
2015,o3,17031843100,34.8832881910344,365,0,0
2015,o3,17031820604,36.1884936899355,365,0,0
2015,o3,17031825400,35.7248224501496,365,0,0
2015,o3,17031680500,35.1317813454221,365,0,0
2015,o3,17031611800,33.5493155684169,365,0,365
2015,o3,17031806600,34.9747037175107,365,0,0
2015,o3,17031804806,36.3160279384113,365,0,0
2015,o3,17031822602,36.5580827365387,365,0,0
2015,o3,17031818402,36.7771238356931,365,0,0
2015,o3,17031803200,36.3668498569768,365,0,0
