time_days,years_since_listing,cumulative_incidence,quartile,event,pollutant,quartile_group,quartile_label,WL_ORG,organ
669.625,1.8333333333333333,0.2033749693897541,4,Waitlist death,PM2.5,Q4,Q4 (10-20.3 ug/m3),HL,Heart-lung
700.0625,1.9166666666666667,0.2033749693897541,4,Waitlist death,PM2.5,Q4,Q4 (10-20.3 ug/m3),HL,Heart-lung
730.5,2,0.2033749693897541,4,Waitlist death,PM2.5,Q4,Q4 (10-20.3 ug/m3),HL,Heart-lung
760.9375,2.0833333333333335,0.2033749693897541,4,Waitlist death,PM2.5,Q4,Q4 (10-20.3 ug/m3),HL,Heart-lung
791.375,2.1666666666666665,0.21003665640311212,4,Waitlist death,PM2.5,Q4,Q4 (10-20.3 ug/m3),HL,Heart-lung
821.8125,2.25,0.21003665640311212,4,Waitlist death,PM2.5,Q4,Q4 (10-20.3 ug/m3),HL,Heart-lung
852.25,2.3333333333333335,0.21003665640311212,4,Waitlist death,PM2.5,Q4,Q4 (10-20.3 ug/m3),HL,Heart-lung
882.6875,2.4166666666666665,0.21003665640311212,4,Waitlist death,PM2.5,Q4,Q4 (10-20.3 ug/m3),HL,Heart-lung
913.125,2.5,0.21003665640311212,4,Waitlist death,PM2.5,Q4,Q4 (10-20.3 ug/m3),HL,Heart-lung
943.5625,2.5833333333333335,0.21003665640311212,4,Waitlist death,PM2.5,Q4,Q4 (10-20.3 ug/m3),HL,Heart-lung
974,2.6666666666666665,0.21806394686699976,4,Waitlist death,PM2.5,Q4,Q4 (10-20.3 ug/m3),HL,Heart-lung
1004.4375,2.75,0.21806394686699976,4,Waitlist death,PM2.5,Q4,Q4 (10-20.3 ug/m3),HL,Heart-lung
1034.875,2.8333333333333335,0.21806394686699976,4,Waitlist death,PM2.5,Q4,Q4 (10-20.3 ug/m3),HL,Heart-lung
1065.3125,2.9166666666666665,0.21806394686699976,4,Waitlist death,PM2.5,Q4,Q4 (10-20.3 ug/m3),HL,Heart-lung
1095.75,3,0.21806394686699976,4,Waitlist death,PM2.5,Q4,Q4 (10-20.3 ug/m3),HL,Heart-lung
1126.1875,3.0833333333333335,0.21806394686699976,4,Waitlist death,PM2.5,Q4,Q4 (10-20.3 ug/m3),HL,Heart-lung
1156.625,3.1666666666666665,0.21806394686699976,4,Waitlist death,PM2.5,Q4,Q4 (10-20.3 ug/m3),HL,Heart-lung
1187.0625,3.25,0.21806394686699976,4,Waitlist death,PM2.5,Q4,Q4 (10-20.3 ug/m3),HL,Heart-lung
1217.5,3.3333333333333335,0.21806394686699976,4,Waitlist death,PM2.5,Q4,Q4 (10-20.3 ug/m3),HL,Heart-lung
1247.9375,3.4166666666666665,0.21806394686699976,4,Waitlist death,PM2.5,Q4,Q4 (10-20.3 ug/m3),HL,Heart-lung
1278.375,3.5,0.21806394686699976,4,Waitlist death,PM2.5,Q4,Q4 (10-20.3 ug/m3),HL,Heart-lung
1308.8125,3.5833333333333335,0.21806394686699976,4,Waitlist death,PM2.5,Q4,Q4 (10-20.3 ug/m3),HL,Heart-lung
1339.25,3.6666666666666665,0.21806394686699976,4,Waitlist death,PM2.5,Q4,Q4 (10-20.3 ug/m3),HL,Heart-lung
1369.6875,3.75,0.21806394686699976,4,Waitlist death,PM2.5,Q4,Q4 (10-20.3 ug/m3),HL,Heart-lung
1400.125,3.8333333333333335,0.21806394686699976,4,Waitlist death,PM2.5,Q4,Q4 (10-20.3 ug/m3),HL,Heart-lung
1430.5625,3.9166666666666665,0.21806394686699976,4,Waitlist death,PM2.5,Q4,Q4 (10-20.3 ug/m3),HL,Heart-lung
1461,4,0.21806394686699976,4,Waitlist death,PM2.5,Q4,Q4 (10-20.3 ug/m3),HL,Heart-lung
1491.4375,4.083333333333333,0.21806394686699976,4,Waitlist death,PM2.5,Q4,Q4 (10-20.3 ug/m3),HL,Heart-lung
1521.875,4.166666666666667,0.21806394686699976,4,Waitlist death,PM2.5,Q4,Q4 (10-20.3 ug/m3),HL,Heart-lung
1552.3125,4.25,0.21806394686699976,4,Waitlist death,PM2.5,Q4,Q4 (10-20.3 ug/m3),HL,Heart-lung
1582.75,4.333333333333333,0.21806394686699976,4,Waitlist death,PM2.5,Q4,Q4 (10-20.3 ug/m3),HL,Heart-lung
1613.1875,4.416666666666667,0.21806394686699976,4,Waitlist death,PM2.5,Q4,Q4 (10-20.3 ug/m3),HL,Heart-lung
1643.625,4.5,0.21806394686699976,4,Waitlist death,PM2.5,Q4,Q4 (10-20.3 ug/m3),HL,Heart-lung
1674.0625,4.583333333333333,0.21806394686699976,4,Waitlist death,PM2.5,Q4,Q4 (10-20.3 ug/m3),HL,Heart-lung
1704.5,4.666666666666667,0.21806394686699976,4,Waitlist death,PM2.5,Q4,Q4 (10-20.3 ug/m3),HL,Heart-lung
1734.9375,4.75,0.21806394686699976,4,Waitlist death,PM2.5,Q4,Q4 (10-20.3 ug/m3),HL,Heart-lung
1765.375,4.833333333333333,0.21806394686699976,4,Waitlist death,PM2.5,Q4,Q4 (10-20.3 ug/m3),HL,Heart-lung
1795.8125,4.916666666666667,0.21806394686699976,4,Waitlist death,PM2.5,Q4,Q4 (10-20.3 ug/m3),HL,Heart-lung
1826.25,5,0.2298224867083511,4,Waitlist death,PM2.5,Q4,Q4 (10-20.3 ug/m3),HL,Heart-lung
0,0,0,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
30.4375,0.08333333333333333,0.21438799485740917,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
60.875,0.16666666666666666,0.30052701870946547,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
91.3125,0.25,0.3691584279392931,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
121.75,0.3333333333333333,0.41914423613418117,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
152.1875,0.4166666666666667,0.4572478544127991,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
182.625,0.5,0.5092419485129266,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
213.0625,0.5833333333333334,0.5092419485129266,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
243.5,0.6666666666666666,0.5272813120448143,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
273.9375,0.75,0.5463374346663303,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
304.375,0.8333333333333334,0.5710976888910411,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
334.8125,0.9166666666666666,0.6059775667783773,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
365.25,1,0.6059775667783773,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
395.6875,1.0833333333333333,0.6167383801691513,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
426.125,1.1666666666666667,0.6443755638479189,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
456.5625,1.25,0.6443755638479189,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
487,1.3333333333333333,0.6503871953370997,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
517.4375,1.4166666666666667,0.6503871953370997,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
547.875,1.5,0.6503871953370997,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
578.3125,1.5833333333333333,0.6503871953370997,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
608.75,1.6666666666666667,0.6503871953370997,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
639.1875,1.75,0.6569888277947147,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
669.625,1.8333333333333333,0.6569888277947147,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
700.0625,1.9166666666666667,0.6569888277947147,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
730.5,2,0.6639692943399709,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
760.9375,2.0833333333333335,0.6712541040462912,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
791.375,2.1666666666666665,0.6712541040462912,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
821.8125,2.25,0.6712541040462912,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
852.25,2.3333333333333335,0.6712541040462912,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
882.6875,2.4166666666666665,0.6712541040462912,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
913.125,2.5,0.6712541040462912,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
943.5625,2.5833333333333335,0.6791145036553331,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
974,2.6666666666666665,0.6791145036553331,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
1004.4375,2.75,0.6876471742835694,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
1034.875,2.8333333333333335,0.6876471742835694,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
1065.3125,2.9166666666666665,0.6876471742835694,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
1095.75,3,0.6876471742835694,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
1126.1875,3.0833333333333335,0.6968047122052876,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
1156.625,3.1666666666666665,0.6968047122052876,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
1187.0625,3.25,0.6968047122052876,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
1217.5,3.3333333333333335,0.6968047122052876,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
1247.9375,3.4166666666666665,0.6968047122052876,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
1278.375,3.5,0.6968047122052876,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
1308.8125,3.5833333333333335,0.6968047122052876,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
1339.25,3.6666666666666665,0.6968047122052876,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
1369.6875,3.75,0.6968047122052876,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
1400.125,3.8333333333333335,0.6968047122052876,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
1430.5625,3.9166666666666665,0.7068047436158038,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
1461,4,0.7068047436158038,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
1491.4375,4.083333333333333,0.7068047436158038,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
1521.875,4.166666666666667,0.7068047436158038,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
1552.3125,4.25,0.7068047436158038,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
1582.75,4.333333333333333,0.7068047436158038,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
1613.1875,4.416666666666667,0.7068047436158038,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
1643.625,4.5,0.7068047436158038,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
1674.0625,4.583333333333333,0.7068047436158038,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
1704.5,4.666666666666667,0.7068047436158038,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
1734.9375,4.75,0.7068047436158038,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
1765.375,4.833333333333333,0.7068047436158038,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
1795.8125,4.916666666666667,0.7068047436158038,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
1826.25,5,0.7068047436158038,1,Transplant,PM2.5,Q1,Q1 (3.6-7.2 ug/m3),HL,Heart-lung
0,0,0,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
30.4375,0.08333333333333333,0.22681829333327175,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
60.875,0.16666666666666666,0.31167397330404956,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
91.3125,0.25,0.3521838592792234,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
121.75,0.3333333333333333,0.4086336667775181,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
152.1875,0.4166666666666667,0.4520312462147491,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
182.625,0.5,0.4943280295674859,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
213.0625,0.5833333333333334,0.5173143448956868,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
243.5,0.6666666666666666,0.5354064297618697,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
273.9375,0.75,0.5587107581252148,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
304.375,0.8333333333333334,0.5692213979046162,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
334.8125,0.9166666666666666,0.5905711349565254,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
365.25,1,0.5959202998442564,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
395.6875,1.0833333333333333,0.6014401827603193,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
426.125,1.1666666666666667,0.6014401827603193,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
456.5625,1.25,0.613078711565199,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
487,1.3333333333333333,0.619103640246429,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
517.4375,1.4166666666666667,0.625283557324213,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
547.875,1.5,0.625283557324213,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
578.3125,1.5833333333333333,0.625283557324213,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
608.75,1.6666666666666667,0.6390997919377788,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
639.1875,1.75,0.6617709703281744,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
669.625,1.8333333333333333,0.6617709703281744,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
700.0625,1.9166666666666667,0.6617709703281744,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
730.5,2,0.6617709703281744,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
760.9375,2.0833333333333335,0.669635105547836,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
791.375,2.1666666666666665,0.6776864820822515,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
821.8125,2.25,0.6776864820822515,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
852.25,2.3333333333333335,0.6776864820822515,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
882.6875,2.4166666666666665,0.6776864820822515,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
913.125,2.5,0.6866520368004649,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
943.5625,2.5833333333333335,0.6866520368004649,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
974,2.6666666666666665,0.6866520368004649,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
1004.4375,2.75,0.6963445283877228,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
1034.875,2.8333333333333335,0.6963445283877228,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
1065.3125,2.9166666666666665,0.6963445283877228,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
1095.75,3,0.6963445283877228,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
1126.1875,3.0833333333333335,0.7063831803888112,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
1156.625,3.1666666666666665,0.7063831803888112,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
1187.0625,3.25,0.7063831803888112,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
1217.5,3.3333333333333335,0.7063831803888112,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
1247.9375,3.4166666666666665,0.7063831803888112,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
1278.375,3.5,0.7063831803888112,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
1308.8125,3.5833333333333335,0.7063831803888112,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
1339.25,3.6666666666666665,0.7063831803888112,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
1369.6875,3.75,0.7063831803888112,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
1400.125,3.8333333333333335,0.7063831803888112,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
1430.5625,3.9166666666666665,0.7063831803888112,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
1461,4,0.7063831803888112,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
1491.4375,4.083333333333333,0.7063831803888112,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
1521.875,4.166666666666667,0.7063831803888112,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
1552.3125,4.25,0.7193641959074601,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
1582.75,4.333333333333333,0.7193641959074601,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
1613.1875,4.416666666666667,0.7193641959074601,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
1643.625,4.5,0.7193641959074601,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
1674.0625,4.583333333333333,0.7193641959074601,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
1704.5,4.666666666666667,0.7193641959074601,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
1734.9375,4.75,0.7193641959074601,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
1765.375,4.833333333333333,0.7193641959074601,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
1795.8125,4.916666666666667,0.7193641959074601,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
1826.25,5,0.7193641959074601,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),HL,Heart-lung
0,0,0,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3),HL,Heart-lung
30.4375,0.08333333333333333,0.1636205771698024,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3),HL,Heart-lung
60.875,0.16666666666666666,0.24678808508793365,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3),HL,Heart-lung
91.3125,0.25,0.2990895384674215,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3),HL,Heart-lung
121.75,0.3333333333333333,0.3613538153733731,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3),HL,Heart-lung
152.1875,0.4166666666666667,0.41561176696779983,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3),HL,Heart-lung
182.625,0.5,0.4489157056227705,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3),HL,Heart-lung
213.0625,0.5833333333333334,0.4825404245414493,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3),HL,Heart-lung
243.5,0.6666666666666666,0.500970821023968,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3),HL,Heart-lung
273.9375,0.75,0.5226888838315895,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3),HL,Heart-lung
304.375,0.8333333333333334,0.5564416101106859,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3),HL,Heart-lung
334.8125,0.9166666666666666,0.5789434276300836,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3),HL,Heart-lung
365.25,1,0.5908434272797651,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3),HL,Heart-lung
395.6875,1.0833333333333333,0.5969857503312673,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3),HL,Heart-lung
426.125,1.1666666666666667,0.603212214794434,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3),HL,Heart-lung
456.5625,1.25,0.603212214794434,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3),HL,Heart-lung
487,1.3333333333333333,0.6097399597961409,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3),HL,Heart-lung
517.4375,1.4166666666666667,0.6166909322210354,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3),HL,Heart-lung
547.875,1.5,0.6237638515305772,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3),HL,Heart-lung
578.3125,1.5833333333333333,0.6237638515305772,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3),HL,Heart-lung
608.75,1.6666666666666667,0.6237638515305772,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3),HL,Heart-lung
639.1875,1.75,0.6237638515305772,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3),HL,Heart-lung
669.625,1.8333333333333333,0.6237638515305772,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3),HL,Heart-lung
700.0625,1.9166666666666667,0.6237638515305772,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3),HL,Heart-lung
730.5,2,0.6406530764722407,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3),HL,Heart-lung
760.9375,2.0833333333333335,0.6406530764722407,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3),HL,Heart-lung
791.375,2.1666666666666665,0.6406530764722407,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3),HL,Heart-lung
821.8125,2.25,0.6406530764722407,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3),HL,Heart-lung
852.25,2.3333333333333335,0.6406530764722407,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3),HL,Heart-lung
882.6875,2.4166666666666665,0.6406530764722407,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3),HL,Heart-lung
913.125,2.5,0.650582055788135,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3),HL,Heart-lung
943.5625,2.5833333333333335,0.6615381708953287,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3),HL,Heart-lung
974,2.6666666666666665,0.6615381708953287,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3),HL,Heart-lung
1004.4375,2.75,0.6615381708953287,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3),HL,Heart-lung
1034.875,2.8333333333333335,0.6615381708953287,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3),HL,Heart-lung
1065.3125,2.9166666666666665,0.6724942860025225,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3),HL,Heart-lung
1095.75,3,0.6724942860025225,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3),HL,Heart-lung
1126.1875,3.0833333333333335,0.6724942860025225,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3),HL,Heart-lung
1156.625,3.1666666666666665,0.6724942860025225,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3),HL,Heart-lung
1187.0625,3.25,0.6724942860025225,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3),HL,Heart-lung
1217.5,3.3333333333333335,0.6834504011097162,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3),HL,Heart-lung
1247.9375,3.4166666666666665,0.6834504011097162,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3),HL,Heart-lung
1278.375,3.5,0.6834504011097162,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3),HL,Heart-lung
1308.8125,3.5833333333333335,0.6834504011097162,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3),HL,Heart-lung
1339.25,3.6666666666666665,0.6834504011097162,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3),HL,Heart-lung
1369.6875,3.75,0.6834504011097162,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3),HL,Heart-lung
1400.125,3.8333333333333335,0.6834504011097162,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3),HL,Heart-lung
1430.5625,3.9166666666666665,0.6834504011097162,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3),HL,Heart-lung
1461,4,0.6951890958674238,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3),HL,Heart-lung
