time_days,years_since_listing,cumulative_incidence,quartile,event,pollutant,quartile_group,quartile_label
1643.625,4.5,0.10792987304061855,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
1674.0625,4.583333333333333,0.10920612347575363,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
1704.5,4.666666666666667,0.11042453835545346,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
1734.9375,4.75,0.11164609306310427,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
1765.375,4.833333333333333,0.11290726314790617,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
1795.8125,4.916666666666667,0.11407904414065147,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
1826.25,5,0.1153402255787388,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
0,0,0,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
30.4375,0.08333333333333333,0.09957186609163117,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
60.875,0.16666666666666666,0.13722106847885068,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
91.3125,0.25,0.16568911832621339,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
121.75,0.3333333333333333,0.18894806676716655,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
152.1875,0.4166666666666667,0.20942522587111168,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
182.625,0.5,0.22717417750033686,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
213.0625,0.5833333333333334,0.246042317942471,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
243.5,0.6666666666666666,0.2627896229935469,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
273.9375,0.75,0.27823422671412246,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
304.375,0.8333333333333334,0.2927402808185251,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
334.8125,0.9166666666666666,0.30565950562356825,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
365.25,1,0.3181567999668895,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
395.6875,1.0833333333333333,0.330118703723695,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
426.125,1.1666666666666667,0.3418580893604926,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
456.5625,1.25,0.3524710518650897,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
487,1.3333333333333333,0.36280892243380647,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
517.4375,1.4166666666666667,0.3725962828483991,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
547.875,1.5,0.3817885470504462,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
578.3125,1.5833333333333333,0.39083784411505695,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
608.75,1.6666666666666667,0.3993107380554384,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
639.1875,1.75,0.40795232098242395,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
669.625,1.8333333333333333,0.41587847316232046,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
700.0625,1.9166666666666667,0.4239991454448705,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
730.5,2,0.4314860277073697,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
760.9375,2.0833333333333335,0.43916775971229827,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
791.375,2.1666666666666665,0.4467748857053812,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
821.8125,2.25,0.45438926780816646,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
852.25,2.3333333333333335,0.46188017052989194,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
882.6875,2.4166666666666665,0.4691152062760793,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
913.125,2.5,0.47656286710936263,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
943.5625,2.5833333333333335,0.4834663458422319,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
974,2.6666666666666665,0.4904665604290228,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
1004.4375,2.75,0.49743526486048345,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
1034.875,2.8333333333333335,0.5041157844947838,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
1065.3125,2.9166666666666665,0.511062982935373,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
1095.75,3,0.5176074369855359,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
1126.1875,3.0833333333333335,0.5239285810323819,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
1156.625,3.1666666666666665,0.5306453961907077,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
1187.0625,3.25,0.5369961203091688,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
1217.5,3.3333333333333335,0.5432234965423813,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
1247.9375,3.4166666666666665,0.549220050718644,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
1278.375,3.5,0.5554049505152854,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
1308.8125,3.5833333333333335,0.5611145396967481,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
1339.25,3.6666666666666665,0.5674974655751612,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
1369.6875,3.75,0.5734817723640446,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
1400.125,3.8333333333333335,0.5792810067629155,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
1430.5625,3.9166666666666665,0.5849939080425691,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
1461,4,0.5913095829550152,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
1491.4375,4.083333333333333,0.5971497195497404,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
1521.875,4.166666666666667,0.6030511546838533,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
1552.3125,4.25,0.6092729187866897,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
1582.75,4.333333333333333,0.6150565503705656,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
1613.1875,4.416666666666667,0.621124962185991,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
1643.625,4.5,0.62702450962894,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
1674.0625,4.583333333333333,0.6324138791299945,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
1704.5,4.666666666666667,0.6378636714389478,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
1734.9375,4.75,0.6432096894998989,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
1765.375,4.833333333333333,0.6485244012784886,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
1795.8125,4.916666666666667,0.6537224034894958,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
1826.25,5,0.6588638043242436,1,Transplant,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
0,0,0,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
30.4375,0.08333333333333333,0.09651187740771056,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
60.875,0.16666666666666666,0.1342613742267502,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
91.3125,0.25,0.16271871889035083,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
121.75,0.3333333333333333,0.18563580300767657,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
152.1875,0.4166666666666667,0.20526922801873787,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
182.625,0.5,0.2224090401128501,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
213.0625,0.5833333333333334,0.24024406429106676,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
243.5,0.6666666666666666,0.2561445203893472,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
273.9375,0.75,0.27020244830329865,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
304.375,0.8333333333333334,0.2839402733451699,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
334.8125,0.9166666666666666,0.295795573638158,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
365.25,1,0.307376148633995,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
395.6875,1.0833333333333333,0.31781581540044296,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
426.125,1.1666666666666667,0.3284860854315622,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
456.5625,1.25,0.3380956227163134,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
487,1.3333333333333333,0.3479421529575276,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
517.4375,1.4166666666666667,0.3568844726381989,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
547.875,1.5,0.36542757691221095,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
578.3125,1.5833333333333333,0.37377465752167094,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
608.75,1.6666666666666667,0.3817906114827229,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
639.1875,1.75,0.38998976148776476,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
669.625,1.8333333333333333,0.39755124303536715,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
700.0625,1.9166666666666667,0.4049651989044696,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
730.5,2,0.4119739187232737,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
760.9375,2.0833333333333335,0.41920139864341566,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
791.375,2.1666666666666665,0.4269099250610223,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
821.8125,2.25,0.43355248977478245,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
852.25,2.3333333333333335,0.44038602413117756,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
882.6875,2.4166666666666665,0.4473505465577483,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
913.125,2.5,0.45416323074433074,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
943.5625,2.5833333333333335,0.4603067071388669,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
974,2.6666666666666665,0.4669196071784806,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
1004.4375,2.75,0.47327166418448424,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
1034.875,2.8333333333333335,0.47973381129040527,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
1065.3125,2.9166666666666665,0.48613313622604204,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
1095.75,3,0.4922442796404536,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
1126.1875,3.0833333333333335,0.4985095412824817,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
1156.625,3.1666666666666665,0.504230656694993,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
1187.0625,3.25,0.5101672264410111,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
1217.5,3.3333333333333335,0.5157026775382763,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
1247.9375,3.4166666666666665,0.5214419111148112,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
1278.375,3.5,0.5275302488521039,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
1308.8125,3.5833333333333335,0.5331774158573197,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
1339.25,3.6666666666666665,0.5390790554521826,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
1369.6875,3.75,0.5448832999143909,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
1400.125,3.8333333333333335,0.5506416346202802,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
1430.5625,3.9166666666666665,0.5559916111322425,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
1461,4,0.5619534027957453,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
1491.4375,4.083333333333333,0.5676517100508089,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
1521.875,4.166666666666667,0.5730694352759333,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
1552.3125,4.25,0.5790245602982518,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
1582.75,4.333333333333333,0.5842647586786895,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
1613.1875,4.416666666666667,0.5902559993128984,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
1643.625,4.5,0.5957959295280684,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
1674.0625,4.583333333333333,0.6016666496937764,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
1704.5,4.666666666666667,0.607308755393566,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
1734.9375,4.75,0.6128332214843792,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
1765.375,4.833333333333333,0.6182902863098109,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
1795.8125,4.916666666666667,0.6235911984134035,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
1826.25,5,0.6287523728372787,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
0,0,0,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
30.4375,0.08333333333333333,0.08954059562542448,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
60.875,0.16666666666666666,0.12748325237843863,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
91.3125,0.25,0.15647101389614965,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
121.75,0.3333333333333333,0.18043000682209048,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
152.1875,0.4166666666666667,0.20119508505799447,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
182.625,0.5,0.21892517552878132,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
213.0625,0.5833333333333334,0.23607773320141007,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
243.5,0.6666666666666666,0.251029004747377,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
273.9375,0.75,0.2644625574195417,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
304.375,0.8333333333333334,0.2771802494101752,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
334.8125,0.9166666666666666,0.28827951994369405,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
365.25,1,0.2990163406219144,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
395.6875,1.0833333333333333,0.30952827571582475,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
426.125,1.1666666666666667,0.31972415236807705,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
456.5625,1.25,0.3289432498513397,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
487,1.3333333333333333,0.33807146063437704,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
517.4375,1.4166666666666667,0.34690034154305205,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
547.875,1.5,0.35527242010518545,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
578.3125,1.5833333333333333,0.36296294835638154,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
608.75,1.6666666666666667,0.3708597917058402,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
639.1875,1.75,0.3782988455423759,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
669.625,1.8333333333333333,0.3851829933508776,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
700.0625,1.9166666666666667,0.39206906468533764,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
730.5,2,0.3983102667213221,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
760.9375,2.0833333333333335,0.40511482702594537,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
791.375,2.1666666666666665,0.41209173736425764,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
821.8125,2.25,0.4185828754573736,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
852.25,2.3333333333333335,0.4246514275491834,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
882.6875,2.4166666666666665,0.430213607996472,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
913.125,2.5,0.4359268592808529,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
943.5625,2.5833333333333335,0.44120925909175346,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
974,2.6666666666666665,0.44672079487977057,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
1004.4375,2.75,0.4521195044861979,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
1034.875,2.8333333333333335,0.45716775395244535,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
1065.3125,2.9166666666666665,0.4624985522981927,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
1095.75,3,0.4670876807854466,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
1126.1875,3.0833333333333335,0.47275786632578126,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
1156.625,3.1666666666666665,0.47793031006242237,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
1187.0625,3.25,0.48302911361254236,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
1217.5,3.3333333333333335,0.4877881082339116,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
1247.9375,3.4166666666666665,0.4926799280405275,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
1278.375,3.5,0.49728347643068094,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
1308.8125,3.5833333333333335,0.5018654804274468,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
1339.25,3.6666666666666665,0.5066690958219617,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
1369.6875,3.75,0.511027995603387,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
1400.125,3.8333333333333335,0.5156844658463444,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
1430.5625,3.9166666666666665,0.5200440051247954,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
1461,4,0.5246204385046219,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
1491.4375,4.083333333333333,0.5297329494857634,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
1521.875,4.166666666666667,0.533856983265492,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
1552.3125,4.25,0.5384078754120896,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
1582.75,4.333333333333333,0.5427521067668386,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
1613.1875,4.416666666666667,0.5470229736090134,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
1643.625,4.5,0.5511749690164751,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
1674.0625,4.583333333333333,0.5554246600716319,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
1704.5,4.666666666666667,0.5595499884543412,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
1734.9375,4.75,0.5637237075271719,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
1765.375,4.833333333333333,0.5677692574048754,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
1795.8125,4.916666666666667,0.5720505888433016,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
1826.25,5,0.5763051189273676,3,Transplant,PM2.5,Q3,Q3 (8.5-10 ug/m3)
0,0,0,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
30.4375,0.08333333333333333,0.08824473537421716,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
60.875,0.16666666666666666,0.12666364289850524,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
91.3125,0.25,0.15700738696029853,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
121.75,0.3333333333333333,0.18115545695301946,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
152.1875,0.4166666666666667,0.20209589143206758,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
182.625,0.5,0.2201762688944469,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
213.0625,0.5833333333333334,0.23706802691086318,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
243.5,0.6666666666666666,0.2517744084035367,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
273.9375,0.75,0.26454636666425424,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
304.375,0.8333333333333334,0.27665198354685716,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
334.8125,0.9166666666666666,0.2876908218736363,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
365.25,1,0.2976671338948967,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
395.6875,1.0833333333333333,0.30782218447410103,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
426.125,1.1666666666666667,0.31796208126263603,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
456.5625,1.25,0.3269143319547723,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
487,1.3333333333333333,0.33557858271345153,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
517.4375,1.4166666666666667,0.3435194225177294,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
547.875,1.5,0.35100833244493357,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
578.3125,1.5833333333333333,0.3585367775711823,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
608.75,1.6666666666666667,0.3654465961354263,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
639.1875,1.75,0.37257155830402056,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
669.625,1.8333333333333333,0.3787505280154303,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
700.0625,1.9166666666666667,0.38469128530164864,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
730.5,2,0.3906197602951942,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
760.9375,2.0833333333333335,0.3976723986607902,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
791.375,2.1666666666666665,0.40441722800660657,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
821.8125,2.25,0.410718228216671,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
852.25,2.3333333333333335,0.41668899179104435,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
882.6875,2.4166666666666665,0.4223033649892069,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
913.125,2.5,0.4277156499372977,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
943.5625,2.5833333333333335,0.4326473261567505,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
974,2.6666666666666665,0.43755895463861316,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
1004.4375,2.75,0.4424296486901161,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
1034.875,2.8333333333333335,0.4470042529051794,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
1065.3125,2.9166666666666665,0.45136191363461936,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
1095.75,3,0.45567350634763365,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
1126.1875,3.0833333333333335,0.4613219892601511,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
1156.625,3.1666666666666665,0.46663195308649386,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
1187.0625,3.25,0.4716417321307482,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
1217.5,3.3333333333333335,0.47621207502915663,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
1247.9375,3.4166666666666665,0.48048215810477696,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
1278.375,3.5,0.48486269150817185,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
1308.8125,3.5833333333333335,0.4888104851588815,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
1339.25,3.6666666666666665,0.49295960313230264,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
1369.6875,3.75,0.49680616012005663,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
1400.125,3.8333333333333335,0.5006866707790218,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
1430.5625,3.9166666666666665,0.504464534495682,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
1461,4,0.5083158914784274,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
1491.4375,4.083333333333333,0.5129253937992023,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
1521.875,4.166666666666667,0.5171307767295965,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
1552.3125,4.25,0.5210368581434233,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
1582.75,4.333333333333333,0.524625744612929,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
1613.1875,4.416666666666667,0.5283008221579752,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
1643.625,4.5,0.5316178652395591,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
1674.0625,4.583333333333333,0.5352081887413773,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
