model_tier,model_type,organ,term,n_before,people_before,adverse_events_before,hazard_ratio_before,coefficient_before,std_error_before,hr_conf_low_before,hr_conf_high_before,conf_low_before,conf_high_before,p_value_before,n_after,people_after,adverse_events_after,hazard_ratio_after,coefficient_after,std_error_after,hr_conf_low_after,hr_conf_high_after,conf_low_after,conf_high_after,p_value_after,n_change,people_change,adverse_events_change,hazard_ratio_change,coefficient_change,std_error_change,hr_conf_low_change,hr_conf_high_change,conf_low_change,conf_high_change,p_value_change,hr_relative_change_percent,direction_changed,significance_changed
Adjusted + SDOH,Single-pollutant O3,KI,o3_prior_10ppb,600141,600141,123941,1.0511877876137607,0.04992075111390641,0.00839212526234782,1.034038682160461,1.068621303914471,0.03347218559970467,0.06636931662810815,2.705726815358532e-9,564179,564179,123299,1.0505116556057987,0.04927733653484383,0.00847340948623246,1.0332089596416432,1.0681041122082398,0.03266945394182818,0.06588521912785947,6.044337388154171e-9,-35962,-35962,-642,-6.761320079620159e-4,-6.434145790625845e-4,8.128422388463917e-5,-8.297225188178547e-4,-5.171917062312126e-4,-8.027316578764904e-4,-4.840975002486786e-4,3.338610572795639e-9,-0.06432076322888669,FALSE,FALSE
Adjusted + SDOH,Single-pollutant O3,KI,age,600141,600141,123941,1.0497790098621362,0.04857967522022189,2.675497656772419e-4,1.0492286526466543,1.0503296557592736,0.04805527767949449,0.04910407276094929,0,564179,564179,123299,1.0498814682152229,0.04867727038309488,2.683747577923104e-4,1.049329360534187,1.0504338663893136,0.04815125585782195,0.0492032849083678,0,-35962,-35962,-642,1.0245835308664297e-4,9.759516287298486e-5,8.249921150685021e-7,1.0070788753258064e-4,1.0421063003995812e-4,9.597817832746047e-5,9.921214741850926e-5,0,0.009759992543578733,FALSE,FALSE
Adjusted + SDOH,Single-pollutant O3,KI,sexM,600141,600141,123941,1.0739370444261236,0.07133137651580809,0.00593750058229686,1.0615115419787016,1.0865079933477149,0.05969387537450624,0.08296887765710995,3.0105120939840848e-33,564179,564179,123299,1.074855215992522,0.07218596971142979,0.0059535227527582,1.0623857271513286,1.0874710623646826,0.0605170651160237,0.08385487430683589,7.793904768386082e-34,-35962,-35962,-642,9.181715663983958e-4,8.545931956217001e-4,1.6022170461339573e-5,8.741851726270511e-4,9.630690169677436e-4,8.231897415174605e-4,8.859966497259397e-4,-2.2311216171454766e-33,0.0854958464431288,FALSE,FALSE
Adjusted + SDOH,Single-pollutant O3,KI,raceBLACK,600141,600141,123941,1.0918595589437063,0.087882260025953493,0.01337037713652334,1.0636180180169803,1.1208509786994905,0.06167632083836774,0.11408819921353924,4.934191904733822e-11,564179,564179,123299,1.0910505868724465,0.08714107321178709,0.01339942335355072,1.0627694646379884,1.1200842917708342,0.06087820343882766,0.11340394298474651,7.85533435985956e-11,-35962,-35962,-642,-8.089720712598503e-4,-7.411868141664057e-4,2.9046217027380028e-5,-8.485533789919231e-4,-7.666869286562239e-4,-7.981173995400825e-4,-6.84256228792729e-4,2.921142455125738e-11,-0.07409122030698212,FALSE,FALSE
Adjusted + SDOH,Single-pollutant O3,KI,raceMissing,600141,600141,123941,1.4746411367866314,0.3884146630964347,0.1652001748398913,1.0667560563028626,2.0384852464207506,0.06462232041024774,0.7122070057826216,0.01871418677200941,564179,564179,123299,1.4275895045200726,0.3559873607716463,0.19311411569135364,0.9777352941278706,2.0844208096566166,-0.02251630598340687,0.7344910275266994,0.06527002576669731,-35962,-35962,-642,-0.04705163226655884,-0.03242730232478841,0.027913940851462343,-0.089020762174992,0.045935563235866006,-0.0871386263936546,0.02228402174407773,0.046555838994687904,-3.19071746290005,FALSE,TRUE
Adjusted + SDOH,Single-pollutant O3,KI,raceMULTI,600141,600141,123941,1.1671425339695654,0.15455848292389862,0.0437595656175315,1.0712109465616544,1.271665211201699,0.06878973431353688,0.24032723153426036,4.124401490246987e-4,564179,564179,123299,1.1719189870106472,0.15864256505461527,0.04387516095644701,1.0753511394362216,1.277158745408589,0.07264724957997912,0.24463788052925145,2.994542123299495e-4,-35962,-35962,-642,0.004776453041081874,0.004084082130716649,1.1559533891550983e-4,0.004140192874567239,0.005493534206890027,0.003857515266442235,0.00431064899499109,-1.1298593669474918e-4,0.40924333593059803,FALSE,FALSE
Adjusted + SDOH,Single-pollutant O3,KI,raceNATIVE,600141,600141,123941,1.4065061945222537,0.34110875314870764,0.03071129668300892,1.32434051585565,1.4937696548167043,0.28091461165001014,0.4013028946474051,1.160595810830146e-28,564179,564179,123299,1.4046777812902838,0.3398079393239809,0.03078761351073436,1.32242109154667,1.4920509676255118,0.27946421684294154,0.40015166180502026,2.52889315660205e-28,-35962,-35962,-642,-0.0018284132319699165,-0.0013008138247267431,7.631682772544016e-5,-0.0019194243089799556,-0.0017186871911925028,-0.0014503948070686001,-0.0011512328423848306,1.368297345771904e-28,-0.1299968133159135,FALSE,FALSE
Adjusted + SDOH,Single-pollutant O3,KI,racePACIFIC,600141,600141,123941,1.3487799230344366,0.29920042309716494,0.04514973163200007,1.2345505159036372,1.4735786485409228,0.2107069490984448,0.3876938970958851,3.429296885503679e-11,564179,564179,123299,1.356298091144044,0.30475899658603117,0.04515648966648485,1.2414155198840515,1.4818120786928706,0.21625227683972087,0.3932657163323415,1.4891649186220036e-11,-35962,-35962,-642,0.0075181681096074815,0.005558573488866236,6.7580344847786855e-6,0.0068650039804143415,0.008233430151947774,0.005545327741276057,0.005571819236456388,-1.9401319668816756e-11,0.5574051022863236,FALSE,FALSE
Adjusted + SDOH,Single-pollutant O3,KI,raceWHITE,600141,600141,123941,1.2489901336670717,0.2223353317263889,0.01230641014776221,1.219224215852543,1.2794827511745863,0.19821476783677497,0.24645589561600284,5.837445630200535e-73,564179,564179,123299,1.2479154757880977,0.22147453991971333,0.01233130141760551,1.218115739680261,1.2784442265890124,0.1973051891412065,0.24564389069822015,3.982590753041702e-72,-35962,-35962,-642,-0.0010746578789739836,-8.607918066755593e-4,2.489126984329959e-5,-0.0011084761722819358,-0.0010385245855739633,-9.095786955684582e-4,-8.120049177826882e-4,3.398846190021648e-72,-0.08604214316879633,FALSE,FALSE
Adjusted + SDOH,Single-pollutant O3,KI,zcta_svi_proxy,600141,600141,123941,1.376188474483541,0.31931770286637495,0.01664918277920765,1.332004971700518,1.4218375738368871,0.28668530461912795,0.35195010111362196,5.524284980565652e-82,564179,564179,123299,1.375899439476323,0.319107655064621,0.01668375317009092,1.331634984431206,1.4216352751950851,0.28640749885124284,0.3518078112779992,1.509208334743187e-81,-35962,-35962,-642,-2.89035007217997e-4,-2.10047801753932e-4,3.4570390883271324e-5,-3.6998726931192216e-4,-2.022986418019901e-4,-2.778057678851087e-4,-1.4228983562275532e-4,9.567798366866217e-82,-0.02100257432591235,FALSE,FALSE
Adjusted + SDOH,Single-pollutant NO2,KI,no2_prior_10ppb,600141,600141,123941,0.911746650502006,-0.09239312300230994,0.00560608018866264,0.9017832923466128,0.9218200888801922,-0.10338104017208873,-0.08140520583253115,5.034842586277223e-61,600141,600141,123941,0.9044982381320308,-0.10037492204030316,0.00564205542776191,0.8945510106341674,0.9145560768009936,-0.1114333506787165,-0.08931649340188981,8.374666920032383e-71,0,0,0,-0.007248412369975199,-0.007981799037993217,3.597523909927049e-5,-0.0072322817124453875,-0.0072640120791985785,-0.008052310506627774,-0.00791128756935866,-5.0348425854397565e-61,-0.7950029063429231,FALSE,FALSE
Adjusted + SDOH,Single-pollutant NO2,KI,age,600141,600141,123941,1.0495752472238973,0.0483855558731026,2.6778265205832546e-4,1.0490245179980144,1.0501262655780843,0.04786070187506828,0.04891040987113692,0,600141,600141,123941,1.0495406828867366,0.04835262359273831,2.6781404076800557e-4,1.0489899072615008,1.0500917476985387,0.04782770807283302,0.04887753911264361,0,0,0,0,-3.456433716064744e-5,-3.293228036429369e-5,3.1388709680112235e-8,-3.4610736513673857e-5,-3.451787954555918e-5,-3.2993802235259384e-5,-3.287075849331411e-5,0,-0.003293173810270389,FALSE,FALSE
Adjusted + SDOH,Single-pollutant NO2,KI,sexM,600141,600141,123941,1.0731577884753454,0.07060550640233937,0.0059376411299004,1.0607410098502963,1.0857199149185628,0.05896772978773458,0.08224328301694415,1.3154903861136834e-32,600141,600141,123941,1.0729797076430316,0.0704395516738613,0.00593768180492991,1.0605649049186516,1.0855398360574948,0.05880169533619867,0.08207740801152394,1.839445714519713e-32,0,0,0,-1.7808083231374283e-4,-1.6595472847806547e-4,4.067502951034946e-8,-1.7610493164466057e-4,-1.800788610679671e-4,-1.6603445153591523e-4,-1.6587500542021572e-4,5.239553284060296e-33,-0.016594095875388515,FALSE,FALSE
Adjusted + SDOH,Single-pollutant NO2,KI,raceBLACK,600141,600141,123941,1.0912637864385228,0.08733646171251096,0.01336048387092688,1.06305826884248,1.1202176649157871,0.06114991332549426,0.11352301009952764,6.279712519154575e-11,600141,600141,123941,1.091574840835318,0.08762146161586068,0.01335926604516497,1.0633638217048909,1.1205342976915098,0.06143730016733734,0.11380562306438402,5.422323596388326e-11,0,0,0,3.110543967952406e-4,2.8499990334972247e-4,-1.217825761909777e-6,3.055528624109627e-4,3.1663277572269166e-4,2.8738684184308194e-4,2.826129648563769e-4,-8.573889227662489e-12,0.028504051968081257,FALSE,FALSE
Adjusted + SDOH,Single-pollutant NO2,KI,raceMissing,600141,600141,123941,1.429695415834228,0.357461425664843,0.1652100008576638,1.0342223834367907,1.9763921326716596,0.03364982398382199,0.681273027345864,0.03048898624926455,600141,600141,123941,1.4178179389329768,0.34911902701283165,0.16521418795617698,1.0256219598022729,1.9599889498735945,0.02529921861872475,0.6729388354069386,0.0345896581158416,0,0,0,-0.011877476901251294,-0.008342398652011362,4.187098513186438e-6,-0.00860042363451785,-0.016403182798065075,-0.008350605365097241,-0.008334191938925484,0.004100671866577053,-0.830769740862658,FALSE,FALSE
Adjusted + SDOH,Single-pollutant NO2,KI,raceMULTI,600141,600141,123941,1.1498079614355692,0.1395949383747401,0.04376778302373718,1.0552841674035949,1.2527984300507342,0.05381008364821522,0.225379793101265,0.00142546242506989,600141,600141,123941,1.14800897606892,0.1380291167421734,0.04376651393550248,1.0536356944460954,1.2508351948228689,0.05224674942858855,0.2238114840557583,0.00161181128808138,0,0,0,-0.0017989853666491307,-0.0015658216325666885,-1.2690882347024535e-6,-0.0016484729574994805,-0.0019632352278653453,-0.0015633342196266706,-0.0015683090455066995,1.8634886301149e-4,-0.1564596373470062,FALSE,FALSE
Adjusted + SDOH,Single-pollutant NO2,KI,raceNATIVE,600141,600141,123941,1.3575747660272417,0.3056998475724731,0.03082045962215266,1.27799410940193,1.442110907863576,0.24529174671305387,0.3661079484318923,3.45115986714545e-23,600141,600141,123941,1.356645646262864,0.30501521651122115,0.03080555501692795,1.2771567634497838,1.4410818328617412,0.24463632867804236,0.3653941043443999,4.1087536492064973e-23,0,0,0,-9.29119764377706e-4,-6.846310612519391e-4,-1.4904605224710238e-5,-8.373459521462401e-4,-0.0010290750018349115,-6.554180350115124e-4,-7.138440874924212e-4,6.575937820610475e-24,-0.06843967548811891,FALSE,FALSE
Adjusted + SDOH,Single-pollutant NO2,KI,racePACIFIC,600141,600141,123941,1.341840011020769,0.29404181461753937,0.04514665795931048,1.2282057505737536,1.465987774715354,0.2055543650172908,0.38252926421778793,7.36467849412822e-11,600141,600141,123941,1.340873814581238,0.2933215018714787,0.04514674588044953,1.227321165369226,1.464932437703663,0.20483387994579763,0.3818091237971598,8.190016140876945e-11,0,0,0,-9.661964395311085e-4,-7.203127460606584e-4,8.792113904976251e-8,-8.845852045276104e-4,-0.0010553370116910266,-7.204850714931654e-4,-7.201404206281237e-4,8.253376467487257e-12,-0.0720053383112429,FALSE,FALSE
Adjusted + SDOH,Single-pollutant NO2,KI,raceWHITE,600141,600141,123941,1.2376996006148864,0.21325449588049303,0.01229532177753595,1.2082290170523518,1.2678890175138653,0.18915566519652255,0.2373533265644635,2.1758542654461942e-67,600141,600141,123941,1.2377061683355786,0.21325980225957192,0.01228920955449378,1.2082499030859182,1.2678805561857391,0.1891729515327641,0.23734665298637975,1.8584665482012952e-67,0,0,0,6.567720692185475e-6,5.306379078889867e-6,-6.112223042170628e-6,2.0886033566425155e-5,-8.461328126152523e-6,1.7286336241539857e-5,-6.673578083760123e-6,-3.1738771724489905e-68,5.30639315776682e-4,FALSE,FALSE
Adjusted + SDOH,Single-pollutant NO2,KI,zcta_svi_proxy,600141,600141,123941,1.4565974762873672,0.3761032201950465,0.01707616871952385,1.4086530012280702,1.5061737745754562,0.3426339295047798,0.4095725108853132,1.6577995980008395e-107,600141,600141,123941,1.4590468024599306,0.3777833474770923,0.01703143840864798,1.4111454185571812,1.508574200627138,0.3444017281961423,0.4111649667580424,5.178855053580046e-109,0,0,0,0.0024493261725633264,0.0016801272820458069,-4.4730310875869955e-5,0.0024924173291109852,0.002400426051681892,0.0017677986913625099,0.0015924558727292148,-1.606011047465039e-107,0.16815394866716016,FALSE,FALSE
Adjusted + SDOH,Multipollutant PM2.5 + NO2,KI,pm25_prior_5ug,492197,492197,118004,0.970376586229582,-0.03007104960135445,0.00831381317404451,0.9546923629610422,0.9863184787422484,-0.0463661234224817,-0.01377597578022719,2.9803905500018615e-4,564179,564179,123299,0.9901739602751372,-0.0098746338403706,0.00827685568948486,0.9742403196775328,1.0063681945861878,-0.02609727099176094,0.00634800331101972,0.23285304884845057,71982,71982,5295,0.01979737404555515,0.02019641576098385,-3.6957484559650006e-5,0.019547956716490567,0.02004971584393933,0.020268852430720758,0.02012397909124691,0.23255500979345037,2.040174332985334,FALSE,TRUE
Adjusted + SDOH,Multipollutant PM2.5 + NO2,KI,no2_prior_10ppb,492197,492197,118004,0.9229009092775962,-0.08023340747152456,0.00657859387022916,0.9110773747571024,0.9348778840792676,-0.09312745145717372,-0.0673393634858754,3.2593774080343392e-34,564179,564179,123299,0.907395267917615,-0.09717712675637738,0.00659050771513603,0.8957494633733818,0.9191924817219465,-0.110094521878044,-0.08425973163471076,3.3125242032422907e-49,71982,71982,5295,-0.015505641359981115,-0.016943719284852818,1.1913844906869843e-5,-0.015327911383720583,-0.015685402357321188,-0.016967070420870284,-0.016920368148835366,-3.259377408034336e-34,-1.6800981778334334,FALSE,FALSE
Adjusted + SDOH,Multipollutant PM2.5 + NO2,KI,age,492197,492197,118004,1.0501297344888032,0.04891371319294022,2.750810674558533e-4,1.0495637003093683,1.0506960739328852,0.04837455430072675,0.0494528720851537,0,564179,564179,123299,1.0496273991012526,0.04843524319362615,2.6884577447336134e-4,1.049074456530796,1.0501806331147845,0.04790830547565836,0.04896218091159394,0,71982,71982,5295,-5.023353875506231e-4,-4.7846999931406425e-4,-6.235292982491943e-6,-4.892437785724013e-4,-5.154408181007319e-4,-4.6624882506839105e-4,-4.906911735597583e-4,0,-0.047835555079789316,FALSE,FALSE
Adjusted + SDOH,Multipollutant PM2.5 + NO2,KI,sexM,492197,492197,118004,1.073369803553278,0.07080304877673908,0.00608352181311063,1.0606472617094502,1.0862449532214138,0.05887934602304223,0.08272675153043593,2.6260322967978486e-31,564179,564179,123299,1.0737953804860063,0.0711994569724988,0.00595389902870554,1.0613374041511647,1.0863995885222395,0.05952981487623594,0.08286909906876166,5.864008199978081e-33,71982,71982,5295,4.255769327283776e-4,3.9640819575971487e-4,-1.2962278440508974e-4,6.90142441714503e-4,1.5463530082571175e-4,6.504688531937114e-4,1.4234753832573221e-4,-2.5673922147980677e-31,0.03964867758712298,FALSE,FALSE
Adjusted + SDOH,Multipollutant PM2.5 + NO2,KI,raceBLACK,492197,492197,118004,1.096348561556275,0.09198516858184588,0.0136843215947658,1.0673339442214125,1.1261519179953758,0.06516389825610489,0.11880643890758684,1.7932260800815018e-11,564179,564179,123299,1.0908894089883432,0.08699333506618984,0.01339030278287342,1.0626314604144909,1.1198988049711505,0.06074834161175792,0.11323832852062175,8.207834289164784e-11,71982,71982,5295,-0.005459152567931724,-0.004991833515656047,-2.9401881189237977e-4,-0.00470248380692162,-0.006253113024225376,-0.004415556644346966,-0.005568110386965086,6.414608209083283e-11,-0.49793950203048665,FALSE,FALSE
Adjusted + SDOH,Multipollutant PM2.5 + NO2,KI,raceMissing,492197,492197,118004,0.00120252369338901,-6.723332852736457,60.50461164644129,3.780319141028607e-55,3825241148207621e33,-125.31237167976138,111.86570597428846,0.911520397561542,564179,564179,123299,1.36770505998238,0.3131341965273761,0.19313007838286503,0.936692002174825,1.997046122693671,-0.06540075710303933,0.6916691501577916,0.10493955218444012,71982,71982,5295,1.3665025362889909,7.036467049263833,-60.311481568058426,0.936692002174825,-3825241148207621e33,125.24697092265835,-111.17403682413067,-0.806580845377102,113636.2255314777,TRUE,FALSE
Adjusted + SDOH,Multipollutant PM2.5 + NO2,KI,raceMULTI,492197,492197,118004,1.1406441925927713,0.13159318402986084,0.04575602719252094,1.042802051872976,1.2476664883414503,0.0419113707325198,0.22127499732720188,0.00402781786730456,564179,564179,123299,1.1520938875226747,0.14158105853844383,0.04388320661028749,1.05714298656619,1.2555731273198043,0.05556997358228034,0.22759214349460732,0.00125395159177526,71982,71982,5295,0.011449694929903442,0.009987874508582989,-0.0018728205822334532,0.01434093469321418,0.007906638978353975,0.013658602849760539,0.006317146167405446,-0.0027738662755293,1.0037919803788542,FALSE,FALSE
Adjusted + SDOH,Multipollutant PM2.5 + NO2,KI,raceNATIVE,492197,492197,118004,1.3685317402299126,0.31373844267494716,0.03148326349168872,1.2866362391902064,1.4556399602077748,0.2520312462312373,0.375445639118657,2.1633921259011934e-23,564179,564179,123299,1.3539270851840142,0.3030093216249878,0.03088763443187424,1.2743924536943638,1.4384254604465163,0.24246955813851423,0.3635490851114613,1.0191531856803577e-22,71982,71982,5295,-0.014604655045898474,-0.010729121049959378,-5.956290598144835e-4,-0.012243785495842596,-0.01721449976125844,-0.009561688092723064,-0.011896554007195748,8.028139730902383e-23,-1.0671769325163671,FALSE,FALSE
Adjusted + SDOH,Multipollutant PM2.5 + NO2,KI,racePACIFIC,492197,492197,118004,1.3307332878023617,0.2857301345115871,0.04651076402808275,1.21478734528426,1.4577457446685076,0.19456903701654488,0.3768912320066293,8.081831725903688e-10,564179,564179,123299,1.3480773162697062,0.29867936712847143,0.04515335564585281,1.2338986490532926,1.4728214931066377,0.21017879006259993,0.387179944194343,3.721128884332993e-11,71982,71982,5295,0.017344028467344508,0.012949232616884354,-0.0013574083822299396,0.019111303769032695,0.015075748438130088,0.015609753046055053,0.010288712187713711,-7.709718837470388e-10,1.3033436997722747,FALSE,FALSE
Adjusted + SDOH,Multipollutant PM2.5 + NO2,KI,raceWHITE,492197,492197,118004,1.245741632925416,0.2197310416610685,0.01260488663953596,1.2153419333774622,1.2769017289570472,0.19502546384757796,0.24443661947455897,4.6993470899657546e-68,564179,564179,123299,1.2370368355647914,0.21271887111152704,0.01232918038867263,1.2075018969901945,1.2672941850927624,0.18855367754972868,0.2368840646733254,1.0571299854158694e-66,71982,71982,5295,-0.008704797360624683,-0.007012170549541452,-2.7570625086333067e-4,-0.007840036387267713,-0.009607543864284862,-0.00647178629784928,-0.007552554801233569,1.0101365145162118e-66,-0.6987642646399284,FALSE,FALSE
Adjusted + SDOH,Multipollutant PM2.5 + NO2,KI,zcta_svi_proxy,492197,492197,118004,1.466074728575511,0.3825885766370045,0.01746733186842652,1.416731710027574,1.5171363036166698,0.3483526061748885,0.41682454709912053,2.4273685398042715e-106,564179,564179,123299,1.4608583529871302,0.379024175971984,0.01707429833821342,1.412778808669697,1.5105741354528044,0.3455585512290857,0.41248980071488234,3.5493489786545673e-109,71982,71982,5295,-0.005216375588380728,-0.0035644006650205062,-3.930335302131001e-4,-0.003952901357876959,-0.006562168163865456,-0.002794054945802815,-0.004334746384238197,-2.423819190825617e-106,-0.355805572983936,FALSE,FALSE
Adjusted + SDOH,Multipollutant PM2.5 + NO2 + O3,KI,pm25_prior_5ug,492197,492197,118004,0.9678275841648512,-0.03270132310219372,0.00872531865657129,0.95141688494521,0.9845213465223652,-0.04980294766907346,-0.01559969853531398,1.7834565049356984e-4,564179,564179,123299,0.9897680472860576,-0.01028465897566891,0.00867307571913924,0.9730849557655196,1.0067371626948838,-0.02728388738518183,0.00671456943384401,0.2356955626865183,71982,71982,5295,0.021940463121206455,0.022416664126524814,-5.224293743204961e-5,0.021668070820309526,0.022215816172518554,0.022519060283891626,0.02231426796915799,0.23551721703602474,2.2669805531673415,FALSE,TRUE
Adjusted + SDOH,Multipollutant PM2.5 + NO2 + O3,KI,no2_prior_10ppb,492197,492197,118004,0.9259714706788118,-0.07691185401271798,0.00738335622166458,0.9126678801442106,0.9394689822716236,-0.09138323220718056,-0.0624404758182554,2.0755963100313963e-25,564179,564179,123299,0.9078455931109002,-0.09668096648124098,0.00729887173771318,0.8949506023932576,0.9209263826705832,-0.11098675508715884,-0.08237517787532314,4.758035890154523e-40,71982,71982,5295,-0.01812587756791162,-0.019769112468523004,-8.448448395139991e-5,-0.017717277750952998,-0.01854259960104032,-0.019603522879978283,-0.019934702057067738,-2.0755963100313917e-25,-1.9574984912465898,FALSE,FALSE
Adjusted + SDOH,Multipollutant PM2.5 + NO2 + O3,KI,o3_prior_10ppb,492197,492197,118004,1.0095628468259488,0.00951741223262025,0.00960754325711087,0.9907298625770968,1.0287538310797617,-0.00931337255131706,0.02834819701655758,0.32187179177659275,564179,564179,123299,1.0014965512975789,0.00149543258069146,0.00945407077279174,0.9831097214081108,1.0202272649937294,-0.01703454613398034,0.02002541129536328,0.8743159910354856,71982,71982,5295,-0.008066295528369904,-0.00802197965192879,-1.5347248431912992e-4,-0.0076201411689860166,-0.008526566086032306,-0.007721173582663278,-0.008322785721194301,0.5524441992588929,-0.7989889439503628,FALSE,FALSE
Adjusted + SDOH,Multipollutant PM2.5 + NO2 + O3,KI,age,492197,492197,118004,1.0501351963514016,0.04891891431068319,2.7512859497491675e-4,1.0495690614564537,1.0507016366180792,0.04837966226453236,0.04945816635683403,0,564179,564179,123299,1.0496283512149254,0.04843615029003189,2.6890663249204254e-4,1.0490752830073884,1.050181710997764,0.04790909329034749,0.04896320728971629,0,71982,71982,5295,-5.068451364762527e-4,-4.8276402065129675e-4,-6.22196248287421e-6,-4.937784490652852e-4,-5.199256203152203e-4,-4.7056897418486926e-4,-4.949590671177451e-4,0,-0.04826475088515192,FALSE,FALSE
Adjusted + SDOH,Multipollutant PM2.5 + NO2 + O3,KI,sexM,492197,492197,118004,1.0733598753345719,0.07079379915504357,0.00608352331671362,1.0606374480431346,1.0862349091141963,0.05887009345428486,0.08271750485580227,2.6733464468341397e-31,564179,564179,123299,1.0737950868908364,0.07119918355428922,0.00595389830025348,1.0613371154775728,1.086399289929726,0.05952954288579239,0.08286882422278606,5.8671482379975135e-33,71982,71982,5295,4.3521155626446983e-4,4.0538439924565906e-4,-1.2962501646014007e-4,6.99667434438167e-4,1.6438081552960782e-4,6.594494315075305e-4,1.5131936698378756e-4,-2.6146749644541644e-31,0.04054665786055178,FALSE,FALSE
Adjusted + SDOH,Multipollutant PM2.5 + NO2 + O3,KI,raceBLACK,492197,492197,118004,1.095765933944102,0.09145360179818754,0.01369442039809901,1.0667456207142874,1.1255757311554797,0.06461253781791347,0.1182946657784616,2.4195220901878697e-11,564179,564179,123299,1.090796654905738,0.08690830534152304,0.01340102146250776,1.0625187867158217,1.1198271100986923,0.06064230327500782,0.11317430740803826,8.861411493494099e-11,71982,71982,5295,-0.004969279038363972,-0.004545296456664502,-2.9339893559124884e-4,-0.004226833998465684,-0.005748621056787417,-0.003970234542905654,-0.005120358370423336,6.44188940330623e-11,-0.45349822297153786,FALSE,FALSE
Adjusted + SDOH,Multipollutant PM2.5 + NO2 + O3,KI,raceMissing,492197,492197,118004,0.00120505596073318,-6.721229272675369,60.50466322827637,3.787896737692716e-55,3833683885963315e33,-125.31036920009704,111.8679106547463,0.9115480422402784,564179,564179,123299,1.3674940553349773,0.3129799082003292,0.19313250135558335,0.9365430450028754,1.9967475081412416,-0.0655597944566142,0.6915196108572726,0.10511525730240044,71982,71982,5295,1.366288999374244,7.034209180875698,-60.311530726920786,0.9365430450028754,-3833683885963315e33,125.24480940564042,-111.17639104388903,-0.806432784937878,113379.71379710587,TRUE,FALSE
Adjusted + SDOH,Multipollutant PM2.5 + NO2 + O3,KI,raceMULTI,492197,492197,118004,1.1400899468071024,0.1311071600018916,0.04575845477916323,1.0422903888621733,1.247066173400646,0.04142058863473166,0.22079373136905153,0.00416744924093498,564179,564179,123299,1.152008584218044,0.1415070138240999,0.04388566659240371,1.0570596169197304,1.2554862156018205,0.0554911073029886,0.22752292034521115,0.00126216138585932,71982,71982,5295,0.01191863741094168,0.010399853822208288,-0.0018727881867595178,0.014769228057557093,0.008420042201174427,0.01407051866825694,0.006729188976159622,-0.00290528785507566,1.0454120259827393,FALSE,FALSE
Adjusted + SDOH,Multipollutant PM2.5 + NO2 + O3,KI,raceNATIVE,492197,492197,118004,1.3672234293638574,0.3127819894218685,0.03149809391848016,1.2853688569176125,1.4542906464095873,0.25104572534164743,0.3745182535020896,3.076753716147416e-23,564179,564179,123299,1.3536991274753667,0.30284093966139153,0.03090597344651629,1.274132088231636,1.438234971596149,0.2422652317062196,0.36341664761656345,1.1394978080051758e-22,71982,71982,5295,-0.013524301888490742,-0.009941049760476994,-5.921204719638688e-4,-0.01123676868597645,-0.01605567481343817,-0.008780493635427822,-0.011101605885526167,8.318224363904342e-23,-0.9891800855682642,FALSE,FALSE
Adjusted + SDOH,Multipollutant PM2.5 + NO2 + O3,KI,racePACIFIC,492197,492197,118004,1.331596021971225,0.2863782393090626,0.04651564161208158,1.2155632890561483,1.458704768146126,0.19520758174938269,0.3775488968687425,7.432284695189341e-10,564179,564179,123299,1.3482112543669071,0.29877871710070336,0.04515776576732932,1.2340105763058338,1.4729805573004278,0.2102694961967379,0.3872879380046688,3.6822385514752727e-11,71982,71982,5295,0.016615232395682078,0.012400477791640774,-0.0013578758447522626,0.018447287249685473,0.014275789154301721,0.015061914447355218,0.00973904113592633,-7.064060840041814e-10,1.2477682511461419,FALSE,FALSE
Adjusted + SDOH,Multipollutant PM2.5 + NO2 + O3,KI,raceWHITE,492197,492197,118004,1.244873565368779,0.2190339708390629,0.01262375330660848,1.2144501396021643,1.276059134269306,0.19429141435811023,0.2437765273200155,1.9404704102865832e-67,564179,564179,123299,1.2368951938000927,0.21260436370940583,0.01235030043389847,1.207313658869147,1.267201533923494,0.18839777485896483,0.23681095255984683,2.0669159690580883e-66,71982,71982,5295,-0.007978371568686304,-0.006429607129657067,-2.7345287271000884e-4,-0.007136480733017203,-0.008857600345811845,-0.005893639499145398,-0.00696557476016868,1.87286892802943e-66,-0.6408981434450123,FALSE,FALSE
Adjusted + SDOH,Multipollutant PM2.5 + NO2 + O3,KI,zcta_svi_proxy,492197,492197,118004,1.466373508293519,0.38279235156833025,0.01746681311185475,1.4170218746253422,1.5174439465823808,0.34855739786909495,0.41702730526756554,1.8522358263258384e-106,564179,564179,123299,1.46094493318578,0.3790834408780678,0.01707817478799979,1.4128518046892613,1.5106751399667346,0.3456102182935882,0.4125566634625474,3.675359625454088e-109,71982,71982,5295,-0.0054285751077389754,-0.003708910690262468,-3.886383238549604e-4,-0.0041700699360809335,-0.006768806615646161,-0.0029471795755067753,-0.004470641805018161,-1.8485604667003843e-106,-0.3702041176437021,FALSE,FALSE
