organ,model,n,adverse_events,concordance,term,estimate,std.error,robust.se,statistic,p.value,conf.low,conf.high
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,vad2320,2.82847245110143,0.11772579270844995,0.1329237798045955,7.822052589285056,5.196888812397246e-15,2.1797517079794546,3.6702604142265627
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,vad2321,3.898107572250214,0.4285589863035404,0.3111837040934935,4.371987284643567,1.2312069758438368e-5,2.1182331997801658,7.1735456919528255
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,vad2325,1.1998477304558948,0.2682180912684868,0.27824275910629365,0.654804667841215,0.5125935249092746,0.6954813179156647,2.0699831026298456
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,vad2328,2.365837672667569,0.5742912952361989,0.5323854180628201,1.6174976354459951,0.10577090567468782,0.8333312219685636,6.71664248963451
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,vad2329,2.6401206200940517,0.7186041629506966,0.6633088017973419,1.4636088092204629,0.14330086422665655,0.7194726566758051,9.687980250494206
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,vad2330,3.2823452790707504,0.6476474362941608,0.4533330445128765,2.6218212093322943,0.008746130056266524,1.3499151663672948,7.981087107889142
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,vad2331,2.1751382141877115e-4,451.5981741402867,1.3330737942173656,-6.326167537973882,2.5132493888848153e-10,1.595042970886312e-5,0.0029662061381272526
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,vad2332,1,0,0,NA,NA,1,1
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,vad2999,1.9430435944086815,0.18056553643154458,0.1905074753229435,3.4867692496916893,4.888929831527467e-4,1.3375877650628856,2.8225575236142433
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,vad2Missing,1.353498971379977,0.07359693760620974,0.07700032206899682,3.931062389975918,8.457131985257848e-5,1.1638985766471386,1.5739854848899386
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,"ns(creatinine, df = 3)1",163.99697971117436,0.11246507826545388,0.10684920719138967,47.72939496054868,0,133.01041233461183,202.20228538746323
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,"ns(creatinine, df = 3)2",0.12414671495856902,0.11176501509674133,0.111841784804,-18.653951484192056,1.1728027178094358e-77,0.0997092230945792,0.15457353248439962
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,"ns(creatinine, df = 3)3",1.1418134069289417e-5,0.20321992749346704,0.20544101029765524,-55.39452781155314,0,7.633495134038038e-6,1.7079173214236577e-5
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,diabetes3,1,0,0,NA,NA,1,1
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,diabetesMissing,1,18.667792310551516,0.8889418247393784,0,1,0.17511822515501585,5.710427907288309
KI,clinical_center_community_plus_prior_pollution,673351,126826,0.7405228777247911,pm25_prior_1y_5ug,1.0183504440897384,0.014060693832287235,0.015339893728148696,1.1854128094576097,0.2358542695545937,0.9881887739711538,1.0494327139644675
KI,clinical_center_community_plus_prior_pollution,673351,126826,0.7405228777247911,o3_prior_1y_10ppb,1.0732183779072055,0.01207036132405803,0.013231825616671333,5.340303437397933,9.279113767701568e-8,1.045743444031002,1.1014151637785714
KI,clinical_center_community_plus_prior_pollution,673351,126826,0.7405228777247911,no2_prior_1y_10unit,0.9902136045846698,0.010284922413198248,0.011106594584979288,-0.8854736566491835,0.3759012215867198,0.9688910370320745,1.0120054218977208
KI,clinical_center_community_plus_prior_pollution,673351,126826,0.7405228777247911,"ns(age, df = 4)1",3.3565205944057817,0.08609787268486786,0.09283574884546886,13.04351949669995,6.91879518374124e-39,2.798126751147186,4.026347446930763
KI,clinical_center_community_plus_prior_pollution,673351,126826,0.7405228777247911,"ns(age, df = 4)2",5.063047518102792,0.05315397890535926,0.0573387393768171,28.287482353762307,4.926805637575583e-176,4.524860347348436,5.665246704373673
KI,clinical_center_community_plus_prior_pollution,673351,126826,0.7405228777247911,"ns(age, df = 4)3",17.801649202377465,0.18579897188155545,0.20012444342929536,14.38750337283185,6.199368585561762e-47,12.025800738769954,26.351568698694397
KI,clinical_center_community_plus_prior_pollution,673351,126826,0.7405228777247911,"ns(age, df = 4)4",17.4945152941424,0.053952115958422156,0.058873336447957815,48.61092631589285,0,15.587944093399635,19.63428041203816
KI,clinical_center_community_plus_prior_pollution,673351,126826,0.7405228777247911,sexM,1.0829400940886487,0.006146386332941998,0.0066500319353045585,11.981844971550101,4.4236780487209116e-33,1.068916831371479,1.0971473298629013
KI,clinical_center_community_plus_prior_pollution,673351,126826,0.7405228777247911,race_srtrBLACK,0.8522338019629967,0.014088546910144578,0.015049212549778245,-10.624766832114648,2.285826738121384e-26,0.8274634938134589,0.8777456149286509
KI,clinical_center_community_plus_prior_pollution,673351,126826,0.7405228777247911,race_srtrMissing,0.3244738048397584,0.2695250578840632,0.2744009498286816,-4.101846117821388,4.098668308862447e-5,0.1894999629888683,0.5555845413720435
KI,clinical_center_community_plus_prior_pollution,673351,126826,0.7405228777247911,race_srtrMULTI,1.0006581920873845,0.04339659249091616,0.0442721162461778,0.01486207639846413,0.9881422152289817,0.9174898353174068,1.0913655703282927
KI,clinical_center_community_plus_prior_pollution,673351,126826,0.7405228777247911,race_srtrNATIVE,1.1160411573744682,0.032499725798445046,0.03287713039945637,3.3393347081383498,8.397931170195182e-4,1.046393773340128,1.1903242323183052
KI,clinical_center_community_plus_prior_pollution,673351,126826,0.7405228777247911,race_srtrPACIFIC,1.0454991477200464,0.04671073343889946,0.048201305869540606,0.9230958351581822,0.3559572648676301,0.9512499724056661,1.1490864647480885
