zip,waitlist_candidates,waitlist_episodes,count_bin
04282,8,8,<50
04284,4,4,<50
04287,12,12,<50
04289,2,2,<50
04290,2,2,<50
04292,2,2,<50
04294,8,8,<50
04330,61,70,50-99
04332,4,5,<50
04342,6,6,<50
04344,8,12,<50
04345,35,37,<50
04346,3,3,<50
04347,5,5,<50
04348,10,11,<50
04349,6,6,<50
04350,7,7,<50
04351,8,8,<50
04352,5,5,<50
04353,2,2,<50
04354,3,4,<50
04355,6,6,<50
04357,7,9,<50
04358,14,16,<50
04360,2,2,<50
04361,1,1,<50
04363,6,6,<50
04364,7,8,<50
04401,98,106,50-99
04402,3,3,<50
04406,1,1,<50
04410,1,1,<50
04411,2,2,<50
04412,30,34,<50
04414,2,3,<50
04415,1,1,<50
04416,17,17,<50
04418,5,5,<50
04419,6,6,<50
04421,1,1,<50
04422,6,6,<50
04426,9,9,<50
04427,7,9,<50
04428,4,5,<50
04429,11,13,<50
04430,3,3,<50
04434,4,4,<50
04435,4,4,<50
04438,3,3,<50
04441,2,2,<50
04443,6,7,<50
04444,10,11,<50
04448,5,5,<50
04449,7,8,<50
04450,3,3,<50
04451,1,1,<50
04453,1,1,<50
04456,5,5,<50
04457,13,16,<50
04459,2,2,<50
04461,6,6,<50
04462,15,16,<50
04463,6,6,<50
04464,2,3,<50
04468,20,24,<50
04469,1,1,<50
04472,3,3,<50
04473,8,8,<50
04474,4,4,<50
04475,1,1,<50
04476,3,4,<50
04478,1,1,<50
04479,2,2,<50
04488,1,2,<50
04489,2,2,<50
04496,11,13,<50
04497,1,1,<50
04506,1,1,<50
04507,1,1,<50
04530,35,39,<50
04532,1,1,<50
04537,8,10,<50
04538,7,7,<50
04539,2,2,<50
04543,6,6,<50
04544,1,1,<50
04547,3,3,<50
04548,3,3,<50
04551,2,3,<50
04553,2,2,<50
04554,1,1,<50
04555,6,7,<50
04556,3,3,<50
04558,2,2,<50
04560,1,1,<50
04562,5,5,<50
04563,3,4,<50
04564,1,1,<50
04568,2,2,<50
04571,3,4,<50
04572,12,13,<50
04573,1,1,<50
04574,3,4,<50
04576,1,1,<50
04578,13,15,<50
04579,11,13,<50
04605,22,24,<50
04606,2,2,<50
04607,5,5,<50
04609,13,13,<50
04611,3,3,<50
04612,2,2,<50
04614,5,6,<50
04617,2,2,<50
04619,6,6,<50
04622,1,1,<50
04625,1,2,<50
04627,1,1,<50
04628,1,1,<50
04630,1,1,<50
04631,5,5,<50
04634,5,5,<50
04635,1,1,<50
04640,2,2,<50
04642,1,1,<50
04643,4,5,<50
04644,1,1,<50
04649,2,2,<50
04650,1,1,<50
04652,3,4,<50
04653,1,1,<50
04654,2,2,<50
04655,1,1,<50
04658,4,4,<50
04660,2,2,<50
04664,3,3,<50
04666,2,2,<50
04667,7,8,<50
04668,2,2,<50
04671,2,2,<50
04672,1,1,<50
04674,1,1,<50
04675,1,1,<50
04679,4,4,<50
04680,2,2,<50
04681,3,3,<50
04684,4,4,<50
04685,1,1,<50
04686,1,1,<50
04694,7,8,<50
04704,1,1,<50
04730,20,22,<50
04732,7,8,<50
04733,1,1,<50
04735,1,4,<50
04736,19,20,<50
04739,2,2,<50
04740,5,6,<50
04742,11,12,<50
04743,7,9,<50
04745,5,5,<50
04747,3,3,<50
04750,1,1,<50
04755,1,1,<50
04756,8,9,<50
04757,7,10,<50
04758,6,7,<50
04761,1,1,<50
04762,2,2,<50
04765,2,2,<50
04768,1,1,<50
04769,17,17,<50
04772,2,2,<50
04773,2,2,<50
04774,2,2,<50
04776,2,2,<50
04777,1,1,<50
04780,1,2,<50
04781,1,1,<50
04783,2,3,<50
04785,4,5,<50
04786,7,11,<50
04787,1,2,<50
04841,22,27,<50
04843,11,11,<50
04847,3,3,<50
04848,1,1,<50
04849,5,5,<50
04851,1,1,<50
04853,1,1,<50
04854,1,2,<50
04855,2,2,<50
04856,6,6,<50
04858,6,7,<50
04860,4,4,<50
04861,5,5,<50
04862,11,12,<50
04863,1,1,<50
04864,9,11,<50
04901,56,60,50-99
04910,5,5,<50
04911,9,11,<50
04912,2,2,<50
04915,15,16,<50
04917,8,9,<50
04918,2,3,<50
04920,2,2,<50
04921,1,1,<50
04922,2,2,<50
04923,2,2,<50
04924,7,8,<50
04926,1,1,<50
04927,10,10,<50
04928,6,6,<50
04929,3,3,<50
04930,10,11,<50
04932,2,2,<50
04935,1,1,<50
04936,1,1,<50
04937,15,18,<50
04938,11,14,<50
04939,3,3,<50
04941,4,4,<50
04942,3,3,<50
04943,9,10,<50
04945,3,4,<50
04947,1,1,<50
04949,2,2,<50
04950,7,7,<50
04952,5,6,<50
04953,11,11,<50
04955,3,4,<50
04957,8,10,<50
04958,9,9,<50
04961,1,1,<50
04962,1,1,<50
04963,13,13,<50
04964,2,2,<50
04965,6,7,<50
04966,2,2,<50
04967,5,5,<50
04969,5,5,<50
04970,3,4,<50
04971,3,3,<50
04973,4,5,<50
04974,9,9,<50
04976,30,31,<50
04978,2,2,<50
04979,3,3,<50
04981,6,6,<50
04982,2,3,<50
04983,4,5,<50
04984,4,6,<50
04988,5,5,<50
04989,10,10,<50
05001,16,17,<50
05030,4,5,<50
05032,5,8,<50
05033,3,3,<50
05034,1,1,<50
05037,2,2,<50
05038,3,3,<50
05039,1,2,<50
05040,1,1,<50
05041,2,2,<50
05042,1,1,<50
05045,4,5,<50
05046,4,4,<50
05047,3,3,<50
05048,5,7,<50
05049,2,3,<50
05050,1,1,<50
05051,3,3,<50
05055,3,4,<50
05058,1,1,<50
05059,6,7,<50
05060,18,19,<50
05061,6,8,<50
05062,2,2,<50
05065,2,2,<50
05068,13,13,<50
05069,2,2,<50
05075,2,2,<50
05076,2,2,<50
05077,3,3,<50
05079,1,1,<50
05081,1,1,<50
05083,3,3,<50
05085,1,1,<50
05086,3,3,<50
05088,4,4,<50
05089,14,14,<50
05091,7,8,<50
05101,12,12,<50
05124,1,1,<50
05142,1,1,<50
05143,11,11,<50
05146,2,2,<50
05148,1,1,<50
05149,5,6,<50
05150,2,2,<50
05151,2,2,<50
05153,1,1,<50
05154,2,3,<50
05155,1,1,<50
05156,15,15,<50
05158,4,4,<50
05159,1,1,<50
05181,1,1,<50
05201,29,34,<50
05207,1,1,<50
05250,7,7,<50
05251,3,3,<50
05252,1,1,<50
05254,1,1,<50
05255,10,11,<50
05257,7,7,<50
05260,1,1,<50
05261,4,5,<50
05262,5,5,<50
05301,36,38,<50
05303,1,1,<50
05340,2,2,<50
05342,2,2,<50
05343,1,1,<50
05345,4,4,<50
05346,4,5,<50
05350,2,2,<50
05351,2,2,<50
05352,1,1,<50
05353,5,6,<50
05354,8,9,<50
05356,6,7,<50
05358,1,1,<50
05359,2,2,<50
05361,3,3,<50
05363,5,5,<50
05381,1,1,<50
05401,54,58,50-99
05402,2,2,<50
05403,43,49,<50
05404,12,13,<50
05406,2,2,<50
05407,1,1,<50
05408,17,18,<50
05440,3,4,<50
05441,1,1,<50
05443,18,18,<50
05444,4,4,<50
05445,9,10,<50
05446,28,30,<50
05450,14,15,<50
05452,50,51,50-99
05454,15,16,<50
05456,4,4,<50
05457,3,3,<50
05458,4,4,<50
05459,9,9,<50
05461,9,9,<50
05462,4,4,<50
05463,2,2,<50
05464,5,5,<50
05465,11,11,<50
05466,1,1,<50
05468,38,39,<50
05470,1,1,<50
05471,4,4,<50
05472,5,5,<50
05473,3,3,<50
05474,4,4,<50
05476,5,5,<50
05477,5,6,<50
05478,28,31,<50
05481,3,3,<50
05482,23,25,<50
05483,7,7,<50
05486,5,5,<50
05487,2,3,<50
05488,15,15,<50
05489,5,5,<50
05490,1,1,<50
05491,15,15,<50
05494,2,2,<50
05495,26,30,<50
05501,1,1,<50
05565,1,1,<50
05601,1,1,<50
05602,16,17,<50
05641,37,39,<50
05647,1,1,<50
05649,3,3,<50
05650,2,2,<50
05651,3,3,<50
05652,4,4,<50
05653,3,4,<50
05654,2,2,<50
05655,8,9,<50
05656,10,10,<50
05657,1,1,<50
05658,4,5,<50
05660,1,1,<50
05661,11,11,<50
05663,8,9,<50
05664,3,3,<50
05667,6,8,<50
05669,1,1,<50
05670,1,1,<50
05672,12,13,<50
05673,5,7,<50
05674,2,2,<50
05675,4,4,<50
05676,15,16,<50
05677,2,2,<50
05678,1,1,<50
05679,6,6,<50
05680,4,5,<50
05682,1,1,<50
05701,45,50,<50
05702,4,4,<50
05731,1,1,<50
05732,3,3,<50
05733,14,14,<50
05734,2,2,<50
05735,15,15,<50
05736,2,2,<50
05737,1,1,<50
05738,2,3,<50
05740,2,2,<50
05742,1,1,<50
05743,14,14,<50
05745,2,2,<50
05746,1,1,<50
05748,2,2,<50
05749,1,1,<50
05751,3,4,<50
05753,11,11,<50
05757,1,1,<50
05758,2,2,<50
05759,4,4,<50
05760,5,6,<50
05761,1,1,<50
05762,2,2,<50
05763,11,12,<50
05764,9,9,<50
05765,5,6,<50
05769,4,4,<50
05770,4,5,<50
05772,1,1,<50
05773,3,3,<50
05774,6,6,<50
05777,11,11,<50
05778,1,1,<50
05819,27,29,<50
05820,4,5,<50
05821,3,3,<50
05822,3,3,<50
05823,1,1,<50
05824,3,3,<50
05826,3,4,<50
05828,4,4,<50
05829,7,7,<50
05830,2,2,<50
05832,3,3,<50
05836,3,4,<50
05837,1,1,<50
05839,1,1,<50
05840,1,1,<50
05843,8,8,<50
05845,5,5,<50
05846,4,4,<50
05847,3,3,<50
05849,5,5,<50
05851,17,19,<50
05853,1,1,<50
05855,15,17,<50
05857,2,2,<50
05858,1,1,<50
05859,1,1,<50
05860,2,2,<50
05863,1,1,<50
05864,1,1,<50
05866,2,2,<50
05867,1,1,<50
05868,4,4,<50
05871,3,3,<50
05872,3,3,<50
05875,1,1,<50
05902,1,1,<50
05903,1,1,<50
05904,1,1,<50
05905,1,1,<50
05906,3,3,<50
06001,30,31,<50
06002,123,137,100-249
06006,1,1,<50
06010,162,173,100-249
06013,19,20,<50
06016,21,23,<50
06017,1,1,<50
06018,4,4,<50
06019,22,24,<50
06022,1,1,<50
06023,1,1,<50
06024,2,3,<50
06025,1,1,<50
06026,10,10,<50
06027,6,6,<50
06029,33,38,<50
06031,2,2,<50
06032,40,42,<50
06033,59,64,50-99
06034,1,1,<50
06035,17,17,<50
06037,58,64,50-99
06039,3,3,<50
06040,107,115,100-249
06042,56,58,50-99
06043,12,12,<50
06045,1,1,<50
06050,3,3,<50
06051,111,120,100-249
06052,27,32,<50
06053,106,113,100-249
06054,1,1,<50
06056,2,2,<50
06057,21,23,<50
06058,5,5,<50
06059,2,2,<50
06060,3,3,<50
06062,56,59,50-99
06063,3,3,<50
06064,1,1,<50
06065,2,2,<50
06066,86,89,50-99
06067,47,51,<50
06068,4,4,<50
06069,7,8,<50
06070,31,31,<50
06071,22,24,<50
06073,15,15,<50
06074,63,66,50-99
06075,1,1,<50
06076,31,34,<50
06077,1,1,<50
06078,26,28,<50
06080,1,1,<50
06081,1,1,<50
06082,121,134,100-249
06083,2,2,<50
06084,26,26,<50
06085,18,19,<50
06088,22,22,<50
06089,4,4,<50
06090,3,3,<50
06092,10,11,<50
06093,6,7,<50
06094,3,3,<50
06095,108,116,100-249
06096,42,43,<50
06098,38,40,<50
06103,8,8,<50
06104,1,1,<50
06105,77,81,50-99
06106,155,167,100-249
06107,34,36,<50
06108,86,91,50-99
06109,58,59,50-99
06110,28,30,<50
06111,86,93,50-99
06112,97,106,50-99
06114,100,103,100-249
06117,27,29,<50
06118,114,123,100-249
06119,30,34,<50
06120,64,67,50-99
06129,1,1,<50
06137,1,1,<50
06138,1,1,<50
06153,1,1,<50
06165,1,1,<50
06191,1,1,<50
06198,1,1,<50
06221,1,1,<50
06226,55,59,50-99
06231,14,15,<50
06232,9,12,<50
06233,1,1,<50
06234,28,30,<50
06235,7,7,<50
06237,15,18,<50
06238,28,30,<50
06239,36,41,<50
06241,17,19,<50
06242,5,5,<50
06243,1,1,<50
06246,2,2,<50
06247,7,7,<50
06248,14,15,<50
06249,18,19,<50
06250,20,23,<50
06254,7,9,<50
06255,20,21,<50
06256,5,6,<50
06259,9,10,<50
06260,22,25,<50
06262,4,4,<50
06263,1,1,<50
06264,2,2,<50
06266,1,1,<50
06267,2,2,<50
06268,16,19,<50
06269,1,1,<50
06277,15,17,<50
06278,9,9,<50
06279,11,13,<50
06280,4,4,<50
06281,18,21,<50
06282,2,2,<50
06297,1,1,<50
06320,84,92,50-99
06330,11,12,<50
06331,8,8,<50
06332,1,1,<50
06333,15,16,<50
06334,5,6,<50
06335,16,16,<50
06339,15,16,<50
06340,71,77,50-99
06350,1,1,<50
06351,44,46,<50
06353,1,1,<50
06354,7,7,<50
06355,38,46,<50
06357,24,26,<50
06359,10,10,<50
06360,113,118,100-249
06365,14,14,<50
06370,23,27,<50
06371,27,28,<50
06373,2,2,<50
06374,23,25,<50
06375,9,9,<50
06376,1,1,<50
06377,5,5,<50
06378,11,13,<50
06379,20,22,<50
06380,6,9,<50
06382,25,26,<50
06384,6,6,<50
06385,38,43,<50
06387,1,1,<50
06401,62,64,50-99
06403,13,13,<50
06405,90,97,50-99
06409,2,2,<50
06410,66,73,50-99
06412,16,16,<50
06413,35,41,<50
06415,47,52,<50
06416,36,38,<50
06417,7,8,<50
06418,31,33,<50
06419,16,18,<50
06420,16,16,<50
06422,20,22,<50
06423,9,9,<50
06424,40,41,<50
06426,4,4,<50
06430,4,4,<50
06437,55,58,50-99
06438,5,5,<50
06441,14,14,<50
06442,6,7,<50
06443,45,49,<50
06447,14,14,<50
06450,143,160,100-249
06451,88,92,50-99
06453,1,1,<50
06455,8,10,<50
06456,1,1,<50
06457,137,144,100-249
06460,120,130,100-249
06461,35,37,<50
06468,34,36,<50
06469,7,8,<50
06470,45,47,<50
06471,24,26,<50
06472,22,22,<50
06473,71,76,50-99
06475,24,27,<50
06477,38,42,<50
06478,34,37,<50
06479,30,31,<50
06480,23,23,<50
06481,4,4,<50
06482,34,37,<50
06483,45,47,<50
06484,123,135,100-249
06488,48,51,<50
06489,82,86,50-99
06490,1,1,<50
06492,118,127,100-249
06497,1,1,<50
06498,15,15,<50
06501,1,1,<50
06504,3,3,<50
06505,1,1,<50
06507,1,1,<50
06510,9,9,<50
06511,209,223,100-249
06512,114,120,100-249
06513,180,191,100-249
06514,121,130,100-249
06515,76,81,50-99
06516,241,258,100-249
06517,55,61,50-99
06518,50,53,50-99
06519,86,96,50-99
06520,4,4,<50
06524,10,10,<50
06525,23,26,<50
06530,1,1,<50
06531,1,1,<50
06539,1,1,<50
06541,1,1,<50
06581,1,1,<50
06584,1,1,<50
06601,1,1,<50
06602,1,1,<50
06604,106,113,100-249
06605,86,92,50-99
06606,164,176,100-249
06607,43,46,<50
06608,54,55,50-99
06610,109,114,100-249
06611,102,113,100-249
06612,14,15,<50
06614,93,102,50-99
06615,89,96,50-99
06617,1,1,<50
06631,1,1,<50
06701,1,1,<50
06702,15,15,<50
06703,1,1,<50
06704,80,89,50-99
06705,100,111,100-249
06706,60,63,50-99
06708,95,98,50-99
06710,44,47,<50
06712,36,36,<50
06716,35,36,<50
06717,1,1,<50
06721,1,1,<50
06742,1,2,<50
06750,5,5,<50
06751,8,8,<50
06752,5,6,<50
06754,3,5,<50
06755,1,1,<50
06757,9,9,<50
06758,1,1,<50
06759,8,10,<50
06762,17,20,<50
06763,3,3,<50
06770,96,107,50-99
06776,82,87,50-99
06777,4,4,<50
06778,3,3,<50
06779,25,27,<50
06781,1,1,<50
06782,5,5,<50
06783,5,5,<50
06784,7,7,<50
06785,2,2,<50
06786,29,31,<50
06787,15,15,<50
06790,104,113,100-249
06791,17,17,<50
06793,1,1,<50
06795,29,31,<50
06796,1,1,<50
06798,21,23,<50
06801,48,50,<50
06802,1,1,<50
06804,47,51,<50
06807,11,14,<50
06810,158,165,100-249
06811,86,88,50-99
06812,35,36,<50
06813,1,1,<50
06820,38,40,<50
06824,50,51,50-99
06825,52,57,50-99
06830,61,64,50-99
06831,42,45,<50
06836,1,1,<50
06840,29,29,<50
06843,1,1,<50
06850,57,62,50-99
06851,84,90,50-99
06852,2,2,<50
06853,3,3,<50
06854,102,110,100-249
06855,21,23,<50
06856,1,1,<50
06870,11,11,<50
06875,1,1,<50
06876,1,1,<50
06877,38,45,<50
06878,11,13,<50
06880,42,44,<50
06881,3,3,<50
06883,20,21,<50
06890,12,12,<50
06896,20,24,<50
06897,27,28,<50
06901,23,23,<50
06902,216,228,100-249
06903,39,42,<50
06904,1,1,<50
06905,45,49,<50
06906,36,39,<50
06907,26,29,<50
06911,2,2,<50
06999,1,1,<50
07001,47,49,<50
07002,288,310,250-499
07003,200,220,100-249
07004,26,29,<50
07005,50,59,50-99
07006,74,78,50-99
07007,2,2,<50
07008,85,89,50-99
07009,38,40,<50
07010,73,78,50-99
07011,150,164,100-249
07012,45,47,<50
07013,95,110,50-99
07014,21,22,<50
07015,3,3,<50
07016,55,59,50-99
07017,192,196,100-249
07018,171,175,100-249
07019,6,6,<50
07020,33,37,<50
07021,5,5,<50
07022,38,39,<50
07023,15,15,<50
07024,98,110,50-99
07025,1,2,<50
07026,101,109,100-249
07027,12,13,<50
07028,23,24,<50
07029,56,61,50-99
07030,82,87,50-99
07031,49,52,<50
07032,125,137,100-249
07033,24,26,<50
07034,48,51,<50
07035,37,37,<50
07036,168,179,100-249
07037,3,3,<50
07038,1,1,<50
07039,95,99,50-99
07040,82,87,50-99
07041,15,17,<50
07042,98,104,50-99
07043,16,16,<50
07044,39,41,<50
07045,28,29,<50
07046,6,6,<50
07047,200,208,100-249
07050,177,189,100-249
07051,5,5,<50
07052,182,192,100-249
07053,1,1,<50
07054,83,90,50-99
07055,212,226,100-249
07056,2,2,<50
07057,42,43,<50
07058,16,16,<50
07059,53,56,50-99
07060,173,181,100-249
07061,2,2,<50
07062,80,83,50-99
07063,81,83,50-99
07064,15,16,<50
07065,132,138,100-249
07066,65,67,50-99
07067,57,64,50-99
07068,18,18,<50
07069,18,19,<50
07070,48,50,<50
07071,78,83,50-99
07072,17,18,<50
07073,32,35,<50
07074,13,13,<50
07075,31,32,<50
07076,75,89,50-99
07077,15,17,<50
07078,17,18,<50
07079,48,50,<50
07080,87,90,50-99
07081,54,56,50-99
07082,15,16,<50
07083,236,253,100-249
07084,1,1,<50
07086,40,41,<50
07087,184,193,100-249
07088,31,35,<50
07090,61,64,50-99
07092,19,21,<50
07093,156,166,100-249
07094,66,71,50-99
07095,88,91,50-99
07098,1,1,<50
07101,18,19,<50
07102,61,61,50-99
07103,216,225,100-249
07104,224,231,100-249
07105,99,108,50-99
07106,188,201,100-249
07107,193,198,100-249
07108,149,159,100-249
07109,168,172,100-249
07110,95,97,50-99
07111,356,377,250-499
07112,160,169,100-249
07114,45,48,<50
07119,1,1,<50
07120,2,2,<50
07140,1,1,<50
07160,1,1,<50
07182,1,1,<50
07201,85,88,50-99
07202,120,128,100-249
07203,100,107,100-249
07204,37,41,<50
07205,121,128,100-249
07206,85,88,50-99
07207,2,2,<50
07208,101,109,100-249
07212,1,1,<50
07222,1,1,<50
07268,1,1,<50
07290,1,1,<50
07301,2,2,<50
07302,94,102,50-99
07303,6,6,<50
07304,204,218,100-249
07305,289,313,250-499
07306,180,191,100-249
07307,110,116,100-249
07308,2,2,<50
07310,20,20,<50
07311,1,1,<50
07361,1,1,<50
07401,13,14,<50
07402,1,1,<50
07403,22,23,<50
07404,1,1,<50
07405,57,60,50-99
07406,1,1,<50
07407,78,84,50-99
07408,2,2,<50
07410,129,135,100-249
07411,1,1,<50
07416,15,18,<50
07417,26,30,<50
07418,7,7,<50
07419,21,22,<50
07420,18,19,<50
07421,24,25,<50
07422,23,28,<50
07423,8,9,<50
07424,80,84,50-99
07428,2,2,<50
07430,74,82,50-99
07432,17,17,<50
07435,8,10,<50
07436,32,33,<50
07438,35,36,<50
07439,7,7,<50
07440,16,16,<50
07442,29,32,<50
07444,25,27,<50
07446,36,37,<50
07450,60,64,50-99
07451,1,1,<50
07452,37,41,<50
07453,1,1,<50
07456,29,32,<50
07457,19,19,<50
07458,27,28,<50
07460,11,11,<50
07461,55,59,50-99
07462,24,25,<50
07463,22,22,<50
07465,26,29,<50
07466,2,2,<50
07469,1,1,<50
07470,140,149,100-249
07476,1,1,<50
07480,57,61,50-99
07481,41,43,<50
07482,1,1,<50
07501,121,128,100-249
07502,71,76,50-99
07503,56,59,50-99
07504,66,70,50-99
07505,5,5,<50
07506,60,64,50-99
07507,1,1,<50
07508,86,92,50-99
07509,3,3,<50
07510,6,6,<50
07512,31,33,<50
07513,46,47,<50
07514,85,89,50-99
07522,98,103,50-99
07523,1,1,<50
07524,62,64,50-99
07526,1,1,<50
07540,1,1,<50
07542,1,1,<50
07544,1,1,<50
07546,1,1,<50
07547,1,1,<50
07553,1,1,<50
07573,1,1,<50
07601,208,220,100-249
07602,1,1,<50
07603,34,36,<50
07604,44,45,<50
07605,29,30,<50
07606,8,9,<50
07607,35,35,<50
07608,1,1,<50
07620,13,14,<50
07621,110,120,100-249
07622,1,1,<50
07624,24,24,<50
07626,22,22,<50
07627,8,8,<50
07628,72,81,50-99
07630,17,19,<50
07631,116,129,100-249
07632,16,17,<50
07640,9,9,<50
07641,13,13,<50
07642,21,21,<50
07643,40,41,<50
07644,87,94,50-99
07645,27,30,<50
07646,61,67,50-99
07647,10,10,<50
07648,19,20,<50
07649,23,24,<50
07650,59,62,50-99
07652,107,111,100-249
07653,1,1,<50
07654,1,1,<50
07656,29,31,<50
07657,35,41,<50
07660,37,42,<50
07661,35,37,<50
07662,17,17,<50
07663,53,58,50-99
07664,1,1,<50
07666,185,206,100-249
07670,26,31,<50
07675,71,78,50-99
07676,15,16,<50
07677,19,19,<50
07680,1,1,<50
07689,1,1,<50
07701,64,65,50-99
07702,14,15,<50
07703,1,1,<50
07704,9,10,<50
07707,1,1,<50
07710,2,2,<50
07711,4,6,<50
07712,140,151,100-249
07714,1,1,<50
07716,28,28,<50
07717,5,5,<50
07718,12,12,<50
07719,52,58,50-99
07720,13,14,<50
07721,13,13,<50
07722,36,39,<50
07723,4,4,<50
07724,84,87,50-99
07726,144,153,100-249
07727,27,28,<50
07728,181,198,100-249
07730,67,74,50-99
07731,126,133,100-249
07732,21,22,<50
07733,43,45,<50
07734,48,53,<50
07735,80,89,50-99
07737,14,14,<50
07738,24,25,<50
07739,16,18,<50
07740,116,126,100-249
07742,1,1,<50
07746,62,66,50-99
07747,113,121,100-249
07748,93,100,50-99
07750,12,12,<50
07751,54,56,50-99
07752,1,1,<50
07753,188,198,100-249
07755,18,19,<50
07756,7,8,<50
07757,13,14,<50
07758,22,23,<50
07760,26,29,<50
07762,39,41,<50
07763,1,1,<50
07764,15,16,<50
07769,1,1,<50
07771,1,1,<50
07782,1,1,<50
07801,79,80,50-99
07803,9,9,<50
07806,1,1,<50
07821,17,18,<50
07822,5,6,<50
07823,20,22,<50
07824,1,1,<50
07825,12,12,<50
07826,17,19,<50
07827,15,16,<50
07828,34,38,<50
07830,7,9,<50
07832,6,6,<50
07834,69,75,50-99
07836,34,36,<50
07838,12,12,<50
07840,72,77,50-99
07842,1,1,<50
07843,37,39,<50
07844,1,1,<50
07845,1,1,<50
07847,9,9,<50
07848,15,15,<50
07849,26,26,<50
07850,24,25,<50
07851,4,4,<50
07852,12,14,<50
07853,33,38,<50
07856,9,10,<50
07857,13,13,<50
07860,64,66,50-99
07863,9,9,<50
07865,5,5,<50
07866,72,73,50-99
07869,52,55,50-99
07871,52,56,50-99
07873,1,1,<50
07874,40,40,<50
07875,2,2,<50
07876,38,41,<50
07878,2,3,<50
07880,2,2,<50
07882,36,38,<50
07885,35,36,<50
07886,1,1,<50
07901,42,44,<50
07902,1,1,<50
07903,1,1,<50
07920,68,79,50-99
07921,25,29,<50
07922,29,34,<50
07924,14,15,<50
07925,1,1,<50
07926,3,3,<50
07927,12,12,<50
07928,39,43,<50
07929,1,1,<50
07930,22,24,<50
07931,9,9,<50
07932,19,19,<50
07933,4,5,<50
07934,5,5,<50
07935,1,1,<50
07936,33,34,<50
07938,1,1,<50
07940,30,33,<50
07945,22,23,<50
07946,3,3,<50
07948,1,1,<50
07950,68,69,50-99
07960,108,116,100-249
07962,1,1,<50
07974,31,32,<50
07976,4,5,<50
07978,1,1,<50
07979,1,1,<50
07980,6,6,<50
07981,11,11,<50
07984,2,2,<50
08001,5,5,<50
08002,95,99,50-99
08003,117,129,100-249
08004,55,60,50-99
08005,94,96,50-99
08006,3,3,<50
08007,29,31,<50
08008,19,21,<50
08009,51,55,50-99
08010,62,70,50-99
08011,1,1,<50
08012,161,173,100-249
08013,1,1,<50
08014,2,2,<50
08015,90,96,50-99
08016,169,182,100-249
08017,1,1,<50
08018,4,4,<50
08019,5,5,<50
08020,10,12,<50
08021,205,216,100-249
08022,34,39,<50
08023,3,4,<50
08025,2,2,<50
08026,4,4,<50
08027,19,19,<50
08028,79,82,50-99
08029,18,19,<50
08030,58,61,50-99
08031,56,59,50-99
08032,4,4,<50
08033,36,41,<50
08034,60,63,50-99
08035,23,25,<50
08036,31,33,<50
08037,75,85,50-99
08038,2,2,<50
08039,2,2,<50
08040,2,2,<50
08041,7,7,<50
08042,3,3,<50
08043,103,108,100-249
08045,27,29,<50
08046,249,266,100-249
08048,55,56,50-99
08049,19,21,<50
08050,79,85,50-99
08051,27,27,<50
08052,73,75,50-99
08053,133,140,100-249
08054,132,142,100-249
08055,78,80,50-99
08056,12,12,<50
08057,53,56,50-99
08058,1,1,<50
08059,18,22,<50
08060,74,76,50-99
08061,11,12,<50
08062,54,59,50-99
08063,19,20,<50
08064,1,1,<50
08065,21,23,<50
08066,38,38,<50
08067,6,8,<50
08068,34,37,<50
08069,54,58,50-99
08070,43,46,<50
08071,26,26,<50
08072,2,2,<50
08073,1,1,<50
08075,88,95,50-99
08077,69,78,50-99
08078,31,33,<50
08079,51,51,50-99
08080,152,167,100-249
08081,254,266,250-499
08083,39,45,<50
08084,26,28,<50
08085,66,71,50-99
08086,31,33,<50
08087,81,88,50-99
08088,62,67,50-99
08089,17,18,<50
08090,22,23,<50
08091,20,20,<50
08092,7,7,<50
08093,46,53,<50
08094,176,194,100-249
08095,1,1,<50
08096,159,171,100-249
08097,20,22,<50
08098,29,30,<50
08099,1,1,<50
08100,1,1,<50
08101,3,4,<50
08102,43,45,<50
08103,65,72,50-99
08104,118,128,100-249
08105,118,125,100-249
08106,43,43,<50
08107,44,47,<50
08108,61,66,50-99
08109,89,96,50-99
08110,118,124,100-249
08143,1,1,<50
08153,1,1,<50
08160,1,1,<50
08201,40,47,<50
08202,5,5,<50
08203,33,33,<50
08204,61,66,50-99
08205,82,89,50-99
08206,1,1,<50
08210,52,54,50-99
08212,2,2,<50
08213,2,3,<50
08214,2,2,<50
08215,50,57,50-99
08217,1,1,<50
08219,1,1,<50
08221,19,20,<50
08222,1,1,<50
08223,13,13,<50
08224,2,2,<50
08225,23,25,<50
08226,31,31,<50
08230,22,25,<50
08231,1,1,<50
08232,87,90,50-99
08234,177,197,100-249
08240,2,2,<50
08241,1,1,<50
08242,13,14,<50
08243,7,8,<50
08244,47,48,<50
08246,2,3,<50
08247,2,2,<50
08250,2,2,<50
08251,39,41,<50
08252,4,4,<50
08260,64,72,50-99
08270,27,31,<50
08274,1,1,<50
08302,146,160,100-249
08310,6,6,<50
08311,3,4,<50
08312,19,22,<50
08313,1,2,<50
08314,1,1,<50
08315,1,1,<50
08316,3,3,<50
08317,3,5,<50
08318,40,43,<50
08319,3,3,<50
08320,2,2,<50
08321,2,3,<50
08322,32,33,<50
08323,2,3,<50
08324,3,3,<50
08326,4,4,<50
08327,3,4,<50
08328,3,5,<50
08330,112,122,100-249
08331,1,1,<50
08332,154,164,100-249
08340,3,3,<50
08341,4,5,<50
